city,loc,embedding-1,embedding-2,embedding-3,embedding-4,embedding-5,embedding-6,embedding-7,embedding-8
A,78,0,0,3.00667429,4.023087025,8.589646339,0,0,9.256514549
A,79,0,0,3.006949663,4.022711277,8.590361595,0,0,9.257152557
A,80,0,0,3.00625515,4.023659229,8.588557243,0,0,9.255542755
A,81,0,0,3.006267309,4.023643017,8.588588715,0,0,9.255570412
A,82,0,0,3.004927158,4.025471687,8.585104942,0,0,9.252463341
A,83,0,0,3.007147551,4.022441387,8.590876579,0,0,9.257611275
A,84,0,0,3.006388664,4.023477077,8.588903427,0,0,9.255851746
A,85,0,0,2.979109049,4.06044054,8.518673897,0,0,9.193137169
A,86,0,0,2.759397745,4.169992924,8.19442749,0,0,8.884189606
A,87,0,0,3.007348061,4.022167683,8.591397285,0,0,9.258076668
A,88,0,0,3.007091999,4.022517204,8.590731621,0,0,9.257482529
A,89,0,0,3.006139278,4.023817539,8.588255882,0,0,9.255273819
A,90,0,0,3.003824234,4.026975632,8.582242012,0,0,9.249909401
A,91,0,0,2.999840736,4.032402039,8.571913719,0,0,9.240694046
A,92,0,0,3.00701642,4.022620201,8.590535164,0,0,9.257308006
A,93,0,0,3.007090092,4.022520065,8.590726852,0,0,9.25747776
A,94,0,0,3.003305674,4.027682304,8.580895424,0,0,9.248707771
A,95,0,0,3.002053976,4.029390812,8.577643394,0,0,9.245806694
A,96,0,0,3.00269413,4.028514385,8.579314232,0,0,9.247296333
A,97,0,0,2.99823904,4.034570217,8.567793846,0,0,9.237013817
A,98,0,0,3.007455826,4.02202034,8.591677666,0,0,9.25832653
A,99,0,0,3.00636816,4.023505211,8.588850021,0,0,9.255804062
A,100,0,0,3.002388716,4.028932095,8.578517914,0,0,9.2465868
A,101,0,0,3.00579834,4.024282932,8.587368965,0,0,9.254483223
A,102,0,0,3.00535059,4.024893284,8.58620739,0,0,9.253446579
A,103,0,0,2.96690774,4.076506615,8.488330841,0,0,9.165938377
A,104,0,0,3.006906986,4.022769928,8.590250969,0,0,9.257053375
A,105,0,0,3.005626202,4.024517536,8.586922646,0,0,9.254084587
A,106,0,0,3.004137993,4.026546955,8.583058357,0,0,9.250638008
A,107,0,0,3.006978512,4.022672176,8.590436935,0,0,9.257220268
A,108,0,0,3.006634712,4.023141384,8.589543343,0,0,9.256422997
A,109,0,0,2.996333838,4.037139893,8.562911987,0,0,9.232652664
A,110,0,0,2.998633385,4.034043789,8.568791389,0,0,9.237906456
A,111,0,0,3.005520344,4.024662018,8.586647987,0,0,9.253839493
A,112,0,0,3.004905224,4.025500298,8.585051537,0,0,9.252415657
A,113,0,0,2.999051332,4.033463001,8.569901466,0,0,9.238893509
A,114,0,0,3.00437808,4.026219845,8.583681107,0,0,9.251193047
A,115,0,0,3.005657673,4.024474144,8.587004662,0,0,9.254158974
A,116,0,0,2.999732494,4.032538414,8.571658134,0,0,9.240463257
A,117,0,0,3.005511045,4.024674892,8.586623192,0,0,9.253817558
B,0,0,0,0,0.015281133,0.942451835,0,0,0.907556772
B,1,0,0,0,0,0.500289679,0.279768437,0,0.473799765
B,2,0,0,0,0.222297549,0.792264402,0.039011195,0,0.749565423
B,3,0,0,1.302158356,5.41337204,6.30142498,0,0.551674843,7.020128727
B,4,0,0,1.411035061,5.437221527,6.370989799,0,0.48794812,7.093995094
B,5,0,0,1.437017918,5.427890778,6.391518116,0,0.472150862,7.115121841
B,6,0,0,1.490389466,5.407689095,6.43800211,0,0.440526426,7.163378716
B,7,0,0,2.840150833,4.077429295,8.371613503,0,0,9.045623779
B,8,0,0,2.87609148,4.022304535,8.431643486,0,0,9.101593018
B,9,0,0,2.994286537,0.119306847,10.13651752,0,0,10.50869083
B,10,0,0,3.646603823,0,10.75998402,0,0,11.16585255
B,11,0,0,2.381833792,3.908684492,7.97128582,0,0,8.59088707
B,12,0,0,2.500941038,3.859730005,8.110406876,0,0,8.738607407
B,13,0,0,2.46902442,4.47500515,7.734181881,0,0,8.444922447
B,14,0,0,2.373554468,2.990283489,7.38067627,0,0,7.911092758
B,15,0,0,2.898784399,1.805375814,9.947126389,0,0,10.13610268
B,16,0,0,2.918382645,1.501362562,10.04873466,0,0,10.23805618
B,17,0,0,2.667340755,3.276972294,8.670838356,0,0,9.027338982
B,18,0,0,1.303755403,4.559247971,5.895940304,0,0.276339531,6.52152586
B,19,0,0,3.690299034,2.169324398,10.25031853,0,0.565041125,10.2441864
B,20,0,0,23.32467651,0,38.50189209,0,14.31545448,33.05755997
B,21,0,0,21.07654953,0,34.80049896,0,13.41974068,29.96931839
B,22,0,0,25.77211761,0,41.28479767,0,17.35824585,35.08544922
B,23,0,0,1.427918077,3.868448257,5.832639694,0,0.614795268,6.317940712
B,24,0,0,3.566245079,2.337844133,9.663663864,0,1.037294984,9.732223511
B,25,0,0,0.19382298,1.441750526,2.23986268,0,0.052223191,2.424993515
B,26,0,0,0.169381276,1.489399314,2.30764842,0,0,2.431583405
B,27,0,0,1.190014243,5.078150749,6.031484604,0,0.517665803,6.691401005
B,28,0,0,2.551043034,3.140779734,8.306037903,0,0,8.846996307
B,29,0,0,3.838788033,0,7.616578579,0,2.531015635,7.069382668
C,0,0,0,3.127113819,0.944477737,9.091935158,0,0,9.836724281
C,1,0,0,2.516259909,1.331833959,7.805400372,0,0,8.495017052
C,2,0,0,10.7986927,0,16.96908379,0,7.265647411,14.8267889
C,3,0,0,18.71173286,0,27.70855522,0,14.24850178,23.14043236
C,4,0,0,2.682549238,2.698905706,8.33617878,0,0,9.032065392
C,5,0,0,6.933196545,0,12.9483242,0,2.531075001,12.24505138
C,6,0,0,1.730116367,4.352334976,6.808474064,0,0.079760239,7.502763271
C,7,0,0,2.186247349,4.517208576,7.384165764,0,0,8.102071762
C,8,0,0,6.009785175,0,10.46259403,0,3.477719307,9.665095329
C,9,0,0,2.622276306,2.894883394,8.182945251,0,0,8.893359184
C,10,0,0,2.802400112,3.21406126,8.660319328,0,0,9.29210186
C,11,0,0,2.534572363,3.67139411,8.016946793,0,0,8.719267845
C,12,0,0,2.695759773,3.386698961,8.475308418,0,0,9.121804237
C,13,0,0,1.133464813,1.400726557,4.582129002,0,0,5.071238518
C,14,0,0,1.265272498,1.347141385,4.619888783,0,0,5.000862122
C,15,0,0,1.50044632,5.286206245,6.487557888,0,0.35787344,7.200341225
C,16,0,0,5.097869396,0,8.717740059,0,3.327610493,7.96522522
C,17,0,0,3.451006651,0,10.9078455,0,0,11.32538509
C,18,0,0,2.591533899,2.851851702,9.033045769,0,0,9.55047226
C,19,0,0,18.71173286,0,27.70855522,0,14.24850178,23.14043236
C,20,0,0,3.009512663,0,10.10144043,0,0,10.55325127
C,21,0,0,3.516939878,0,10.64435673,0,0,11.26420307
C,22,0,0,3.124887228,0,10.33630085,0,0,10.80954933
C,23,0,0,2.3795228,1.593144417,9.436448097,0,0,9.869249344
C,24,0,0,2.426126242,1.179631948,9.52637291,0,0,9.965896606
C,25,0,0,2.670986891,0.293634832,9.781283379,0,0,10.24308681
C,26,0,0,3.494115829,0,10.92650318,0,0,11.44729424
C,27,0,0,2.298952341,2.268728256,9.251616478,0,0,9.68568325
C,28,0,0,2.304361105,1.440129519,9.474304199,0,0,9.893040657
C,29,0,0,2.664780378,4.010005474,8.289704323,0,0,8.943526268
C,30,0,0,2.824202776,0,9.941851616,0,0,10.41944313
C,31,0,0,2.700056553,0.096798137,9.817615509,0,0,10.27889156
C,32,0,0,2.219509363,1.88138628,9.363083839,0,0,9.773835182
C,33,0,0,2.22859621,1.750954866,9.390242577,0,0,9.80237484
C,34,0,0,2.771530628,3.18013072,8.926838875,0,0,9.474620819
C,35,0,0,2.365172148,1.43917191,9.457298279,0,0,9.891238213
C,36,0,0,2.806646347,0,10.13113403,0,0,10.52766895
C,37,0,0,2.924791098,0,10.35906506,0,0,10.70176983
C,38,0,0,2.702429056,2.962491512,8.985920906,0,0,9.519473076
C,39,0,0,2.988072157,0.275405347,9.515608788,0,0,10.14724731
C,40,0,0,3.596311808,0,10.72526646,0,0,11.50024319
C,41,0,0,3.12778306,0,10.21072006,0,0,10.76829815
C,42,0,0,3.009183407,0,10.18523312,0,0,10.68293285
C,43,0,0,2.899545908,0,10.18516064,0,0,10.60883045
C,44,0,0,2.869370222,1.073118925,9.154047966,0,0,9.818255424
C,45,0,0,2.435553312,2.583215714,9.156525612,0,0,9.616501808
C,46,0,0,2.755718231,3.485133886,8.727965355,0,0,9.321190834
C,47,0,0,3.419891596,0,10.76712322,0,0,11.31260395
C,48,0,0,2.267575026,2.292720318,9.245383263,0,0,9.67683506
C,49,0,0,2.231870651,2.46740222,9.176506042,0,0,9.616980553
C,50,0,0,2.82335639,3.69630146,8.684796333,0,0,9.297071457
C,51,0,0,2.56867671,3.435007334,8.849179268,0,0,9.392877579
C,52,0,0,3.388298988,0,10.52325916,0,0,11.14047718
C,53,0,0,2.514792681,2.983946085,9.018076897,0,0,9.513928413
C,54,0,0,2.200176477,2.23242712,9.259245872,0,0,9.680404663
C,55,0,0,2.277948618,2.525390863,9.159589767,0,0,9.608593941
C,56,0,0,3.543531895,0,10.63266659,0,0,11.26024532
C,57,0,0,2.722788095,3.441030502,8.844435692,0,0,9.402009964
C,58,0,0,2.46232152,2.848181963,9.031214714,0,0,9.529080391
C,59,0,0,2.631590128,3.443561316,8.844363213,0,0,9.392838478
C,60,0,0,2.320956945,2.608948708,9.13838768,0,0,9.594801903
C,61,0,0,2.47294879,2.688107252,9.116143227,0,0,9.582333565
C,62,0,0,13.33256531,0,22.16104507,0,7.262890339,19.68083382
C,63,0,0,2.475071192,2.855778456,9.054484367,0,0,9.54023838
C,64,0,0,2.625958681,3.471959114,8.821717262,0,0,9.3784132
C,65,0,0,2.615263462,2.281986713,9.271718025,0,0,9.741018295
C,66,0,0,2.619416475,3.254639149,8.906695366,0,0,9.442810059
C,67,0,0,2.268507242,1.764289498,9.470686913,0,0,9.851944923
C,68,0,0,2.62796402,3.025218487,8.982029915,0,0,9.504831314
C,69,0,0,2.485080481,2.46480298,9.208399773,0,0,9.66083622
C,70,0,0,2.453548908,2.597136259,9.155894279,0,0,9.613820076
C,71,0,0,2.554117203,1.370483279,9.695649147,0,0,10.06659603
C,72,0,0,3.31519556,0,10.36572552,0,0,10.68198299
C,73,0,0,2.536026478,3.087021351,8.972568512,0,0,9.48738575
C,74,0,0,2.559162855,3.632325649,8.493406296,0,0,9.094500542
C,75,0,0,2.264873743,1.951889873,9.412592888,0,0,9.803079605
C,76,0,0,2.738945246,1.09586668,9.875248909,0,0,10.21886349
C,77,0,0,2.395210981,2.766390085,9.09503746,0,0,9.566205025
C,78,0,0,2.769562006,1.321254253,9.823332787,0,0,10.16088009
C,79,0,0,3.101471663,0.888013542,9.851214409,0,0,10.24964237
C,80,0,0,2.310559034,3.092706203,8.973232269,0,0,9.47200489
C,81,0,0,2.101113319,2.003241777,9.327712059,0,0,9.727398872
C,82,0,0,2.104389429,1.929367542,9.358317375,0,0,9.750504494
C,83,0,0,2.191071272,2.458173752,9.180146217,0,0,9.620100975
C,84,0,0,2.616529703,1.476042032,9.456025124,0,0,9.928089142
C,85,0,0,2.144856691,2.314760685,9.226308823,0,0,9.653945923
C,86,0,0,3.078805685,0.187339261,10.45292854,0,0,10.64594364
C,87,0,0,2.242699146,3.523677826,7.559431076,0,0,8.242918015
C,88,0,0,2.230058908,2.02881217,9.328033447,0,0,9.74396801
C,89,0,0,2.905699253,0.698875606,9.415581703,0,0,9.977274895
C,90,0,0,2.199650526,1.681652069,9.506314278,0,0,9.868382454
C,91,0,0,2.682948828,2.27365756,9.251608849,0,0,9.728190422
C,92,0,0,2.573660135,0.784565389,9.879759789,0,0,10.23684692
C,93,0,0,2.21401763,2.083628178,9.32111454,0,0,9.739908218
C,94,0,0,2.281461,1.407779813,9.624236107,0,0,9.97836113
C,95,0,0,3.45012784,0,11.20618153,0,0,11.41263676
C,96,0,0,2.632336378,0.625029147,10.07085896,0,0,10.37045765
C,97,0,0,2.498764038,1.140205741,9.90236187,0,0,10.18365002
C,98,0,0,2.200821877,2.277954102,9.242998123,0,0,9.671132088
C,99,0,0,2.203785658,2.030059814,9.341088295,0,0,9.750517845
C,100,0,0,2.173988581,1.781235456,9.434300423,0,0,9.818116188
C,101,0,0,2.344529629,1.426734686,9.662306786,0,0,10.00805187
C,102,0,0,2.13647604,1.715201735,9.451945305,0,0,9.826816559
C,103,0,0,2.303430319,1.46439147,9.661128044,0,0,9.989243507
C,104,0,0,2.489905119,3.81170845,8.268467903,0,0,8.893241882
C,105,0,0,2.273576736,2.502877951,9.175471306,0,0,9.626482964
C,106,0,0,2.234995365,1.552855253,9.556015968,0,0,9.918239594
C,107,0,0,2.102319002,2.159692287,9.282870293,0,0,9.694584846
C,108,0,0,2.092935324,2.111627102,9.291596413,0,0,9.700547218
C,109,0,0,3.205856085,0,10.8054018,0,0,11.08323383
C,110,0,0,3.406719446,0,11.1546545,0,0,11.34768009
C,111,0,0,2.117194414,1.998090982,9.329110146,0,0,9.731516838
C,112,0,0,2.371435881,1.158817053,9.797129631,0,0,10.11020756
C,113,0,0,3.551800013,0,11.46115017,0,0,11.59175396
C,114,0,0,2.324261904,2.738090515,9.083389282,0,0,9.555438042
C,115,0,0,2.595451832,0.742853343,10.017169,0,0,10.31385231
C,116,0,0,2.95452261,0,10.5082159,0,0,10.76379395
C,117,0,0,2.518339396,2.203411818,9.259429932,0,0,9.738070488
C,118,0,0,2.859608173,3.785678387,8.638175964,0,0,9.266156197
C,119,0,0,2.8537395,3.213563919,8.796274185,0,0,9.404332161
C,120,0,0,3.644443274,0,10.17959309,0,0,10.87047672
C,121,0,0,3.540796041,0,10.63438892,0,0,11.05471992
C,122,0,0,2.894982576,1.232655525,9.432526588,0,0,9.981965065
C,123,0,0,3.978083849,0,10.66939259,0,0,11.26948071
C,124,0,0,5.611650944,0,13.40232563,0,0,13.3198061
C,125,0,0,4.367520809,0,11.56052208,0,0,12.06983471
C,126,0,0,4.109725952,0,9.859333038,0,0.955269337,9.798724174
C,127,0,0,23.66753578,0,36.2882309,0,17.6865654,30.23092651
C,128,0,0,2.820669413,0.093586639,10.06840515,0,0,10.42860985
C,129,0,0,2.575127125,1.517892361,9.538798332,0,0,9.963993073
C,130,0,0,3.215235233,0.896337271,9.152623177,0,0,9.918459892
C,131,0,0,2.987945318,0,9.927302361,0,0,10.40428066
C,132,0,0,2.785661459,0.303340256,10.0315733,0,0,10.38598919
C,133,0,0,3.593895912,0,11.20209789,0,0,11.61196518
C,134,0,0,9.896885872,0,17.77329445,0,5.204560757,16.25000954
D,0,0,0,0.891347289,4.048886299,4.975717545,0,0.348464191,5.526551247
D,1,0,0,1.395160556,4.342216969,6.032372475,0,0.226560161,6.675473213
D,2,0,0,1.280487776,5.390292645,6.281002998,0,0.558864355,6.997473717
D,3,0,0,1.768177509,5.116308212,6.765129089,0,0.237108797,7.497183323
D,4,0,0,1.383186102,5.377957344,6.367188931,0,0.487171352,7.085946083
D,5,0,0,1.596762657,5.172581673,6.619169235,0,0.303320169,7.340342522
D,6,0,0,1.363381147,5.428801537,6.34310627,0,0.516716957,7.065000057
D,7,0,0,1.418593645,4.989882469,6.444505692,0,0.325083137,7.132968426
D,8,0,0,1.4310112,5.44061327,6.383333683,0,0.47583276,7.107198715
D,9,0,0,1.152843714,5.340098381,6.174830914,0,0.620188117,6.885718346
D,10,0,0,1.330358267,5.265060425,6.313425541,0,0.475553513,7.019409657
D,11,0,0,1.300526857,5.423429489,6.305780411,0,0.55616945,7.026302338
D,12,0,0,1.33696413,5.409682274,6.331274033,0,0.524288833,7.051098824
D,13,0,0,1.365065575,5.432363033,6.344086647,0,0.515572309,7.066057205
D,14,0,0,1.434984207,5.430674553,6.390182495,0,0.471675873,7.114210606
D,15,0,0,1.275332332,5.179428577,6.199687004,0,0.488429755,6.890022755
D,16,0,0,1.11192584,5.159148216,6.006289005,0,0.573665857,6.694549561
D,17,0,0,1.356302977,5.421295166,6.339840412,0,0.520027757,7.061467171
D,18,0,0,1.672878981,5.260834217,6.62622261,0,0.317759335,7.359208107
D,19,0,0,2.363690853,3.233294249,8.664972305,0,0,9.219215393
D,20,0,0,1.727038622,5.179197311,6.70848608,0,0.258643806,7.440744877
D,21,0,0,1.674429417,2.454594851,6.170963287,0,0.00545083,6.679661274
D,22,0,0,2.657020569,3.132578373,8.729356766,0,0,9.321691513
D,23,0,0,2.177205324,4.293180943,7.579971313,0,0,8.269654274
D,24,0,0,1.128918529,5.301688671,6.136679649,0,0.624253035,6.844267845
D,25,0,0,0.959032178,4.429168701,5.325511456,0,0.424850672,5.918200016
D,26,0,0,5.532083035,0,13.51444626,0,0,13.29622841
D,27,0,0,1.049942493,4.885259151,5.75368309,0,0.516418636,6.421777725
D,28,0,0,0.933128476,4.261505127,5.170901299,0,0.365222335,5.752922058
D,29,0,0,2.441478968,2.858032942,8.846288681,0,0,9.372457504
D,30,0,0,2.900486946,1.279876232,9.43167305,0,0,9.879858017
D,31,0,0,1.138255477,5.173425198,6.04282093,0,0.574035704,6.728963852
D,32,0,0,2.94818449,1.02418828,9.544912338,0,0,10.00746059
D,33,0,0,1.141373515,5.035063267,5.964767456,0,0.53576839,6.623001099
D,34,0,0,1.914506435,4.963320732,6.975203514,0,0.143248573,7.701217651
D,35,0,0,1.163997412,5.339879036,6.183425903,0,0.617040873,6.892985821
D,36,0,0,1.204468012,5.36806345,6.22466135,0,0.601127803,6.937808514
D,37,0,0,1.209683299,5.388354301,6.241307259,0,0.605186582,6.957086086
D,38,0,0,1.466681838,5.433247566,6.409694672,0,0.453682423,7.134758949
D,39,0,0,1.466037512,5.419695854,6.415418625,0,0.452076256,7.140419006
D,40,0,0,1.095113277,4.683455467,5.677470207,0,0.452118397,6.298574448
D,41,0,0,0.948231936,4.347366333,5.271683216,0,0.429479897,5.844836235
D,42,0,0,1.155986786,5.235082626,6.101940155,0,0.588749468,6.79602623
D,43,0,0,1.088025928,5.141902924,5.982379913,0,0.558379352,6.693085194
D,44,0,0,1.132926702,5.344754219,6.171385288,0,0.635629654,6.885308266
D,45,0,0,1.397933722,5.439252377,6.362595081,0,0.496313632,7.085496902
D,46,0,0,1.129482746,5.274150848,6.11578083,0,0.612160087,6.819736481
D,47,0,0,1.592123985,5.279797077,6.570763111,0,0.361255884,7.296279907
D,48,0,0,1.509272337,5.416090965,6.443592072,0,0.429892004,7.170834064
D,49,0,0,1.076358914,5.010187149,5.881899834,0,0.568094254,6.553994179
D,50,0,0,1.170865178,5.390826225,6.224923134,0,0.632347584,6.941241741
D,51,0,0,1.164644122,5.38761425,6.219446659,0,0.635002196,6.935688019
D,52,0,0,0.120709032,0.002324581,1.542829752,0,0,1.766692519
D,53,0,0,1.142745614,5.376390457,6.201080322,0,0.644463181,6.91655159
D,54,0,0,1.182068825,5.356383324,6.205648422,0,0.611455441,6.915714741
D,55,0,0,1.129143715,5.322564125,6.152661324,0,0.63000387,6.863286018
D,56,0,0,1.416695714,5.44438076,6.372853279,0,0.484686255,7.096136093
D,57,0,0,1.166276217,5.394635201,6.225665092,0,0.637241125,6.942508698
D,58,0,0,1.331394076,5.40514183,6.323331833,0,0.533975303,7.042591095
D,59,0,0,1.179693341,5.396422386,6.233015537,0,0.628872514,6.950039864
D,60,0,0,1.257150173,5.392607689,6.270551205,0,0.576516867,6.986819267
D,61,0,0,1.249298334,5.343657494,6.239088058,0,0.564553976,6.949198723
D,62,0,0,1.2999053,5.358482838,6.288845062,0,0.540042877,7.001416206
D,63,0,0,1.294285297,4.955295563,6.158577442,0,0.42757082,6.826316833
D,64,0,0,3.387246132,0,6.365504742,0,2.125090599,5.99056673
D,65,0,0,1.228986621,5.397420883,6.258353233,0,0.597168565,6.974479675
D,66,0,0,0.874494076,4.058440208,5.021670341,0,0.430340797,5.539620876
D,67,0,0,1.168507695,5.327669144,6.182471275,0,0.618918598,6.887304306
D,68,0,0,1.005215406,4.448916912,5.44350481,0,0.477221251,6.005308151
D,69,0,0,0.411575079,1.775951028,2.877538919,0,0.086544231,3.108694077
D,70,0,0,1.103971481,4.835639,5.791080475,0,0.525438905,6.427773476
D,71,0,0,0.750204325,3.416060448,4.405914307,0,0.300124526,4.850346565
D,72,0,0,1.773318887,3.538681984,6.464151859,0,0.033632502,6.990087509
D,73,0,0,0.758403897,2.097758293,3.851055145,0,0,4.22850132
D,74,0,0,2.667942047,0,7.109275818,0,0.149365559,7.383440971
E,0,0,0,3.50225997,0,8.979699135,0,0,9.202972412
E,1,0,0,4.978979111,0,11.14039612,0,0.70925653,10.94589329
E,2,0,0,0.959516644,0.636033654,3.63689971,0,0.120021798,3.821263313
E,3,0,0,9.941649437,0,15.13404465,0,7.446491718,12.91920662
E,4,0,0,18.71173286,0,27.70855713,0,14.24850178,23.14043045
E,5,0,0,1.619516492,4.564197063,6.532180786,0,0.202899829,7.189634323
E,6,0,0,3.190483809,1.103594422,9.371566772,0,0,9.682458878
E,7,0,0,2.561333418,2.470678568,8.132263184,0,0,8.643081665
E,8,0,0,8.966636658,0,13.28595734,0,7.31075573,11.14980125
E,9,0,0,11.59008503,0,20.25661469,0,5.543354988,18.25115204
E,10,0,0,1.314012527,2.989714146,5.302179337,0,0,5.803996563
E,11,0,0,3.510153055,0,9.791719437,0,0,10.5104866
E,12,0,0,3.44852519,0,9.505010605,0,0,10.26902103
E,13,0,0,2.281201363,3.47654295,7.675717831,0,0,8.330982208
E,14,0,0,2.343610287,1.307094336,7.308594704,0,0,7.810085773
E,15,0,0,16.84135056,0,28.10842133,0,9.69817543,24.63624954
E,16,0,0,0.461558908,1.400214195,2.893087387,0,0,3.183267832
E,17,0,0,0.216489971,0.988762915,2.146264791,0,0,2.412895203
E,18,0,0,3.630140781,0,9.631513596,0,0,9.984079361
E,19,0,0,0.785175681,3.345223904,4.431999683,0,0.27101782,4.84605217
E,20,0,0,0,0,0,0.038305208,0,0
E,21,0,0,3.601165295,0,10.5375967,0,0,10.67930126
E,22,0,0,3.933444023,0.526370108,10.39323997,0,0.605025232,10.37112808
