9.457541704177856445e-01,9.993171691894531250e-01,2.014761716127395630e-01,9.999997615814208984e-01,2.797530591487884521e-01,2.286050841212272644e-02,2.550429403781890869e-01,9.924237728118896484e-01
9.999818801879882812e-01,9.999835491180419922e-01,2.859926316887140274e-03,1.000000000000000000e+00,9.454282000660896301e-03,5.880935077584581450e-06,9.852965474128723145e-01,9.999994039535522461e-01
6.494314968585968018e-02,9.997487664222717285e-01,9.767163991928100586e-01,9.997436404228210449e-01,9.824646115303039551e-01,9.097805619239807129e-01,2.712994173634797335e-04,2.603079974651336670e-01
1.284951865673065186e-01,9.671588540077209473e-01,6.217228770256042480e-01,9.944966435432434082e-01,6.969832181930541992e-01,7.672937512397766113e-01,4.362010955810546875e-02,4.095388054847717285e-01
8.442742228507995605e-01,9.999983310699462891e-01,8.682415485382080078e-01,1.000000000000000000e+00,9.375985264778137207e-01,5.483837053179740906e-02,6.250896258279681206e-04,9.869328141212463379e-01
9.003199934959411621e-01,7.991460734046995640e-04,8.748135878704488277e-04,5.118172764778137207e-01,1.191988820210099220e-03,3.494230657815933228e-02,9.999072551727294922e-01,9.759638309478759766e-01
1.000000000000000000e+00,9.976947903633117676e-01,1.625979528796506202e-08,1.000000000000000000e+00,6.833013799223408569e-08,1.882500579031276544e-11,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.486146730821928941e-08,1.000000000000000000e+00,6.063011710466525983e-07,1.792151767699562415e-13,9.999998807907104492e-01,1.000000000000000000e+00
6.540157198905944824e-01,1.964103244245052338e-02,2.421684376895427704e-02,5.783211588859558105e-01,2.778057754039764404e-02,2.133348733186721802e-01,9.876383543014526367e-01,8.782919645309448242e-01
1.000000000000000000e+00,9.905210733413696289e-01,3.062647024876241630e-08,1.000000000000000000e+00,1.124379664929620048e-07,9.032202069603201267e-11,1.000000000000000000e+00,1.000000000000000000e+00
9.999998807907104492e-01,9.998278617858886719e-01,8.483170859108213335e-06,1.000000000000000000e+00,2.890691575885284692e-05,1.537134508566850855e-08,9.999965429306030273e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.996280670166015625e-01,1.952611405897641816e-09,1.000000000000000000e+00,1.123710369199670822e-08,3.700376322631621084e-13,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999991655349731445e-01,1.597237619943570053e-10,1.000000000000000000e+00,1.693665097057817093e-09,5.033267237140881274e-16,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999998807907104492e-01,1.345180911105359201e-10,1.000000000000000000e+00,1.612909694692632456e-09,1.206362984674193739e-16,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999994039535522461e-01,1.392079873596685502e-08,1.000000000000000000e+00,1.126038640109072730e-07,1.426042714903347219e-13,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.991368651390075684e-01,1.272567606847019306e-09,1.000000000000000000e+00,6.905438887372383761e-09,3.645774003871449231e-13,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.688912952633320197e-13,1.000000000000000000e+00,7.075093549219202416e-12,2.657592241421618318e-23,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.148015264604509866e-12,1.000000000000000000e+00,7.580705507770346685e-11,2.571551237520099308e-19,1.000000000000000000e+00,1.000000000000000000e+00
9.999920129776000977e-01,9.999988079071044922e-01,2.303255023434758186e-03,1.000000000000000000e+00,7.558628451079130173e-03,1.328275516243593302e-06,9.609907269477844238e-01,9.999997615814208984e-01
1.000000000000000000e+00,9.999736547470092773e-01,1.225089718559502217e-08,1.000000000000000000e+00,7.552285552492321585e-08,9.553664283290519421e-13,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.998551607131958008e-01,2.234481211171868154e-10,1.000000000000000000e+00,1.530665039162215635e-09,1.370984912646118839e-14,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.900394968964440601e-13,1.000000000000000000e+00,1.920999297133629824e-11,2.409874190451214125e-21,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.613175088302498672e-12,1.000000000000000000e+00,3.717010726989045111e-11,2.051665928396791287e-20,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.140381211683916263e-08,1.000000000000000000e+00,1.797670563519204734e-07,4.843456153386257144e-16,9.999998807907104492e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.999970197677612305e-01,3.438354809204291485e-11,1.000000000000000000e+00,3.496955502946264005e-10,1.465764707188455082e-16,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.432516084920454347e-11,1.000000000000000000e+00,2.070763421846422148e-10,3.341167162173431242e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999996423721313477e-01,2.748246508837981494e-12,1.000000000000000000e+00,3.373381782245665761e-11,2.073335649989676844e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.098792310472163081e-07,1.000000000000000000e+00,8.575709671276854351e-07,4.919924602268810343e-13,9.999998807907104492e-01,1.000000000000000000e+00
9.999994039535522461e-01,9.999963045120239258e-01,1.360146852675825357e-04,1.000000000000000000e+00,5.144569440744817257e-04,6.819720255180072854e-08,9.994475245475769043e-01,1.000000000000000000e+00
9.999998807907104492e-01,9.998747110366821289e-01,7.228959930216660723e-06,1.000000000000000000e+00,2.523210787330754101e-05,1.074514077714638915e-08,9.999967813491821289e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.993252754211425781e-01,3.299268485079664970e-07,1.000000000000000000e+00,1.242594748873671051e-06,5.196127417228524337e-10,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.972540736198425293e-01,1.056546761191157202e-08,1.000000000000000000e+00,4.286125232511039940e-08,1.238649634249799902e-11,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999834299087524414e-01,2.618132056639299599e-12,1.000000000000000000e+00,2.624297827658050863e-11,1.442775207296013805e-17,1.000000000000000000e+00,1.000000000000000000e+00
9.999967813491821289e-01,9.981415271759033203e-01,3.895142435794696212e-05,1.000000000000000000e+00,9.703237446956336498e-05,4.613319504187529674e-07,9.999861717224121094e-01,9.999998807907104492e-01
1.000000000000000000e+00,1.000000000000000000e+00,7.268272789184848648e-11,1.000000000000000000e+00,1.852065834029303915e-09,7.729036703201975828e-20,1.000000000000000000e+00,1.000000000000000000e+00
9.999822378158569336e-01,9.999957084655761719e-01,2.986455569043755531e-03,1.000000000000000000e+00,8.814462460577487946e-03,3.790804839809425175e-06,9.657225608825683594e-01,9.999991655349731445e-01
1.000000000000000000e+00,9.997821450233459473e-01,7.240127075647251331e-08,1.000000000000000000e+00,3.253074964959523641e-07,3.659655911647519133e-11,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.904449468767779763e-08,1.000000000000000000e+00,3.813489968251815299e-07,1.321908755418446657e-13,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.919378793211137690e-10,1.000000000000000000e+00,9.338746664866448555e-09,3.836794553265963567e-18,1.000000000000000000e+00,1.000000000000000000e+00
9.999979734420776367e-01,9.999998807907104492e-01,1.496289856731891632e-03,1.000000000000000000e+00,6.018901243805885315e-03,2.968946546388906427e-07,9.603748321533203125e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.193124444398563355e-05,1.000000000000000000e+00,7.396429282380267978e-05,1.191934745348177671e-10,9.998579025268554688e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.999855756759643555e-01,9.045642741511983331e-07,1.000000000000000000e+00,4.277083007764304057e-06,2.090474598981373333e-10,9.999996423721313477e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.465379260272129613e-10,1.000000000000000000e+00,1.221293999265071761e-08,1.701158451273360045e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.234061469152948121e-08,1.000000000000000000e+00,3.129902097498415969e-07,1.877490667478282603e-15,9.999998807907104492e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.387416924738317903e-08,1.000000000000000000e+00,3.985955459029355552e-07,5.666984995145434717e-15,9.999998807907104492e-01,1.000000000000000000e+00
9.999754428863525391e-01,8.811387419700622559e-01,4.512878513196483254e-05,1.000000000000000000e+00,8.246664219768717885e-05,5.849337867402937263e-06,9.999959468841552734e-01,9.999984502792358398e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.846601435318007134e-06,1.000000000000000000e+00,2.097895412589423358e-05,4.779171849933483429e-13,9.999296665191650391e-01,1.000000000000000000e+00
9.999997615814208984e-01,9.999984502792358398e-01,1.154552519437856972e-04,1.000000000000000000e+00,4.211079503875225782e-04,3.371103574068001762e-08,9.993618130683898926e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.024024953721891507e-07,1.000000000000000000e+00,1.130961777562333737e-06,2.516351927175919378e-14,9.999992847442626953e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.550184113019437149e-11,1.000000000000000000e+00,5.045190931696197367e-10,5.012006481009919264e-21,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.116608789961340165e-11,1.000000000000000000e+00,1.258636861400930229e-09,1.362643542068299167e-20,1.000000000000000000e+00,1.000000000000000000e+00
5.931603312492370605e-01,3.192210197448730469e-02,3.117145970463752747e-02,6.535375714302062988e-01,3.408408164978027344e-02,2.318061888217926025e-01,9.801454544067382812e-01,8.537343740463256836e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.902961521693669056e-08,1.000000000000000000e+00,3.214691162156668724e-07,4.645041861865489494e-16,9.999997615814208984e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.666006184881553054e-05,1.000000000000000000e+00,1.682917936705052853e-04,2.691317724234920661e-10,9.995666146278381348e-01,1.000000000000000000e+00
9.999657869338989258e-01,9.999538660049438477e-01,1.571599161252379417e-03,1.000000000000000000e+00,3.859926015138626099e-03,7.017717962298775092e-06,9.922515749931335449e-01,9.999979734420776367e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.250707211715052836e-06,1.000000000000000000e+00,1.748672548274043947e-05,5.992998198395271814e-12,9.999786615371704102e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.574427699324587593e-07,1.000000000000000000e+00,1.648233933337905910e-06,8.264250422234178939e-14,9.999990463256835938e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.841436824179254472e-05,1.000000000000000000e+00,1.120182350859977305e-04,2.456411185569606914e-10,9.998076558113098145e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.546554004993761833e-13,1.000000000000000000e+00,2.397420977018338561e-11,9.707600889026077106e-26,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.565370588414802949e-14,1.000000000000000000e+00,1.304648446567857611e-12,8.935112391299498968e-27,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999961853027343750e-01,1.960087274710531346e-07,1.000000000000000000e+00,9.704659760245704092e-07,1.364288196303853340e-11,9.999998807907104492e-01,1.000000000000000000e+00
9.998469352722167969e-01,8.640899062156677246e-01,2.045671863015741110e-04,1.000000000000000000e+00,3.172500873915851116e-04,2.909267823270056397e-05,9.999496936798095703e-01,9.999865293502807617e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.226724614563863724e-06,1.000000000000000000e+00,7.725049363216385245e-05,2.048769834339658757e-11,9.997999072074890137e-01,1.000000000000000000e+00
9.980877041816711426e-01,9.996175765991210938e-01,2.148292213678359985e-02,1.000000000000000000e+00,3.822695463895797729e-02,6.067516515031456947e-04,8.741775751113891602e-01,9.998009800910949707e-01
1.000000000000000000e+00,9.999995231628417969e-01,1.331220556011203371e-08,1.000000000000000000e+00,8.828640574165547150e-08,1.181034165863986685e-13,1.000000000000000000e+00,1.000000000000000000e+00
9.999998807907104492e-01,9.998202919960021973e-01,6.212131665961351246e-06,1.000000000000000000e+00,1.874579174909740686e-05,9.927722643965353200e-09,9.999969005584716797e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.871064235762451677e-14,1.000000000000000000e+00,1.957082933212728193e-12,3.941200358443014346e-25,1.000000000000000000e+00,1.000000000000000000e+00
9.999978542327880859e-01,9.993563294410705566e-01,5.214499833527952433e-05,1.000000000000000000e+00,1.308890787186101079e-04,3.567495525658159750e-07,9.999678134918212891e-01,9.999998807907104492e-01
9.989025592803955078e-01,9.972048401832580566e-01,4.725051578134298325e-03,1.000000000000000000e+00,7.873484864830970764e-03,2.961391583085060120e-04,9.906271696090698242e-01,9.998890161514282227e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.025465389328019228e-08,1.000000000000000000e+00,3.250748932259739377e-07,1.073863542441202620e-14,9.999998807907104492e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.932687187713611809e-13,1.000000000000000000e+00,9.906693521077869491e-12,4.248230229237006599e-23,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.063496586399802601e-14,1.000000000000000000e+00,1.035982714545080619e-12,4.937401125257338178e-24,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.318755489484686905e-11,1.000000000000000000e+00,1.446903818980160850e-09,2.057907283999490910e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999988079071044922e-01,5.698948007193394005e-05,1.000000000000000000e+00,2.304577064933255315e-04,9.048315874338186404e-09,9.997546076774597168e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.325733956208247077e-13,1.000000000000000000e+00,5.600159658919467986e-12,5.070033886973957335e-24,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.987422823905944824e-01,2.079054411296965554e-06,1.000000000000000000e+00,5.826939286635024473e-06,6.276869246590877083e-09,9.999996423721313477e-01,1.000000000000000000e+00
4.684379994869232178e-01,9.973778724670410156e-01,6.021287441253662109e-01,9.999461174011230469e-01,6.475835442543029785e-01,3.496388494968414307e-01,3.941033780574798584e-02,8.055238127708435059e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.464942333053500079e-09,1.000000000000000000e+00,4.982443968515326560e-08,2.049010683541880955e-16,1.000000000000000000e+00,1.000000000000000000e+00
9.996249675750732422e-01,6.895848512649536133e-01,5.272180424071848392e-04,9.999994039535522461e-01,7.237472455017268658e-04,7.833092968212440610e-05,9.998118281364440918e-01,9.999597072601318359e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.884490656653333263e-13,1.000000000000000000e+00,1.055292398605134352e-11,2.459832890418380121e-22,1.000000000000000000e+00,1.000000000000000000e+00
9.999912977218627930e-01,9.991320967674255371e-01,1.583335106261074543e-04,1.000000000000000000e+00,3.467095957603305578e-04,1.554274376758257858e-06,9.998655319213867188e-01,9.999995231628417969e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.709367391024898097e-08,1.000000000000000000e+00,3.182997829753730912e-07,5.817987422124942798e-14,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.216095779632553331e-09,1.000000000000000000e+00,1.432294283176815952e-08,2.330707239670161543e-16,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.851757020972845780e-12,1.000000000000000000e+00,8.690708569458749366e-11,1.270099237526591327e-20,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999997615814208984e-01,1.152723361208529695e-09,1.000000000000000000e+00,9.577053816656189156e-09,2.531823407473992801e-15,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.140452091085488284e-12,1.000000000000000000e+00,5.990784257559056414e-11,3.018443770634512684e-20,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999996423721313477e-01,7.020273034771817855e-13,1.000000000000000000e+00,8.539109523642007815e-12,2.087771425094193287e-19,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.481825911975320764e-10,1.000000000000000000e+00,1.781926384225585025e-09,1.859044751576586899e-17,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.474802086010029711e-10,1.000000000000000000e+00,2.495104567401540407e-09,2.964947014815684951e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.133851022591119140e-13,1.000000000000000000e+00,1.744182576146613428e-11,4.219773239595298325e-22,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.145369216137837043e-11,1.000000000000000000e+00,1.905418461900509897e-10,2.458438683150476962e-19,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.282383135449253329e-16,1.000000000000000000e+00,4.821413857351505849e-14,1.210394892901681503e-26,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.672147221717159127e-13,1.000000000000000000e+00,7.639122841240908457e-12,1.929059909378603072e-21,1.000000000000000000e+00,1.000000000000000000e+00
9.956063628196716309e-01,9.997131228446960449e-01,3.733052313327789307e-02,1.000000000000000000e+00,6.361313909292221069e-02,1.235141884535551071e-03,7.440230250358581543e-01,9.995509982109069824e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.298851387028122417e-10,1.000000000000000000e+00,4.175247703130935406e-09,2.580189743150931999e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.167246312626379900e-12,1.000000000000000000e+00,3.538444537376506105e-11,5.236429911211253902e-22,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.712971599697996838e-14,1.000000000000000000e+00,1.912848568777492098e-12,1.274898145994669792e-23,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.198174296206782993e-16,1.000000000000000000e+00,4.559767412823725885e-14,1.595337136085367025e-26,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999995231628417969e-01,3.064592633481022510e-12,1.000000000000000000e+00,3.436348428031976709e-11,1.679179435217213546e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999997615814208984e-01,3.267999482137184941e-10,1.000000000000000000e+00,2.865413240016323471e-09,5.813777393091381068e-16,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.906589438824909824e-17,1.000000000000000000e+00,1.479703772536047467e-15,1.911683028086908181e-29,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.416289062753078171e-14,1.000000000000000000e+00,4.298968407819014903e-13,7.361788018180895845e-24,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999995231628417969e-01,9.142650015964842725e-14,1.000000000000000000e+00,1.266123165512278437e-12,1.529340468778194512e-20,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999752044677734375e-01,4.724139412992656162e-10,1.000000000000000000e+00,2.988266523118454643e-09,1.233903472154735184e-14,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.366379231981795783e-11,1.000000000000000000e+00,1.633039398152291710e-10,3.526809032302022722e-18,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999988079071044922e-01,1.551828977819358357e-11,1.000000000000000000e+00,1.505321839401219108e-10,2.025655635993140244e-17,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999998807907104492e-01,3.991957783000543714e-06,1.000000000000000000e+00,2.259178290842100978e-05,7.656266592936944448e-11,9.999864101409912109e-01,1.000000000000000000e+00
9.978203773498535156e-01,1.000000000000000000e+00,4.876139461994171143e-01,1.000000000000000000e+00,7.825846672058105469e-01,3.444992762524634600e-04,1.757898251526057720e-03,9.999420642852783203e-01
9.439212083816528320e-01,9.999997615814208984e-01,8.456797003746032715e-01,1.000000000000000000e+00,9.369547367095947266e-01,1.570340059697628021e-02,4.642210260499268770e-04,9.971592426300048828e-01
4.778361618518829346e-01,9.999991655349731445e-01,9.738454222679138184e-01,1.000000000000000000e+00,9.873911738395690918e-01,2.770133018493652344e-01,5.271034751785919070e-05,9.257281422615051270e-01
1.000000000000000000e+00,9.999969005584716797e-01,2.462227166688535362e-05,1.000000000000000000e+00,9.705217235023155808e-05,5.216287846110390092e-09,9.999436140060424805e-01,1.000000000000000000e+00
9.650059938430786133e-01,1.000000000000000000e+00,9.158431887626647949e-01,1.000000000000000000e+00,9.729619026184082031e-01,9.561566635966300964e-03,9.372685599373653531e-05,9.988481998443603516e-01
4.793037772178649902e-01,9.998019337654113770e-01,8.670372366905212402e-01,9.999945163726806641e-01,9.106293320655822754e-01,2.355067729949951172e-01,1.728571485728025436e-03,9.056154489517211914e-01
9.968500733375549316e-01,1.615090072154998779e-01,1.499500125646591187e-03,9.998576641082763672e-01,1.932436483912169933e-03,5.756820319220423698e-04,9.994423985481262207e-01,9.997163414955139160e-01
8.758174777030944824e-01,9.999946355819702148e-01,8.386430144309997559e-01,1.000000000000000000e+00,9.182047247886657715e-01,4.324203729629516602e-02,1.130316872149705887e-03,9.913228750228881836e-01
9.823310375213623047e-01,3.579304516315460205e-01,3.367142053321003914e-03,9.998407363891601562e-01,4.281130619347095490e-03,3.977466840296983719e-03,9.982313513755798340e-01,9.975940585136413574e-01
9.999974966049194336e-01,2.282500588535185670e-07,5.624650079028015170e-09,9.970787763595581055e-01,1.557595830092850520e-08,2.513266394998936448e-07,1.000000000000000000e+00,9.999998807907104492e-01
1.000000000000000000e+00,9.999824762344360352e-01,5.476906039802997839e-08,1.000000000000000000e+00,2.383707595754458453e-07,7.234369787251226924e-12,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.999873638153076172e-01,5.141603764968749601e-08,1.000000000000000000e+00,2.251427559940566425e-07,5.345422455366177772e-12,1.000000000000000000e+00,1.000000000000000000e+00
3.319578617811203003e-02,9.999977350234985352e-01,9.966571331024169922e-01,9.999978542327880859e-01,9.979879856109619141e-01,9.215881824493408203e-01,3.781204441111185588e-06,2.216994762420654297e-01
1.000000000000000000e+00,9.992315769195556641e-01,5.662413400386867579e-07,1.000000000000000000e+00,1.659368876971711870e-06,1.246571734725421265e-09,9.999998807907104492e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.999209642410278320e-01,1.633224577801684063e-08,1.000000000000000000e+00,6.680892283839057200e-08,3.452975969389648903e-12,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.851875305175781250e-01,2.490190524895297131e-07,1.000000000000000000e+00,6.013465281284879893e-07,2.066168347525376703e-09,1.000000000000000000e+00,1.000000000000000000e+00
9.981778860092163086e-01,7.924967445433139801e-03,6.611402932321652770e-05,9.996564388275146484e-01,9.147977834800258279e-05,3.343767602927982807e-04,9.999964237213134766e-01,9.997585415840148926e-01
