A,3,21200610,31
A,3,21200611,22
A,3,21200612,14
A,3,21200613,10
A,3,21200614,14
A,3,21200615,10
A,3,21200616,8
A,3,21200617,8
A,3,21200618,11
A,3,21200619,6
A,3,21200620,2
A,3,21200621,3
A,3,21200622,0
A,3,21200623,0
A,3,21200624,1
A,3,21200625,0
A,3,21200626,0
A,3,21200627,0
A,3,21200628,1
A,3,21200629,0
A,4,21200501,0
A,4,21200502,0
A,4,21200503,0
A,4,21200504,0
A,4,21200505,0
A,4,21200506,0
A,4,21200507,0
A,4,21200508,0
A,4,21200509,0
A,4,21200510,0
A,4,21200511,0
A,4,21200512,0
A,4,21200513,0
A,4,21200514,0
A,4,21200515,0
A,4,21200516,0
A,4,21200517,0
A,4,21200518,0
A,4,21200519,0
A,4,21200520,4
A,4,21200521,8
A,4,21200522,32
A,4,21200523,1
A,4,21200524,0
A,4,21200525,82
A,4,21200526,217
A,4,21200527,207
A,4,21200528,223
A,4,21200529,375
A,4,21200530,134
A,4,21200531,1032
A,4,21200601,1221
A,4,21200602,1300
A,4,21200603,102
A,4,21200604,86
A,4,21200605,60
A,4,21200606,35
A,4,21200607,25
A,4,21200608,40
A,4,21200609,22
A,4,21200610,13
A,4,21200611,13
A,4,21200612,6
A,4,21200613,4
A,4,21200614,10
A,4,21200615,6
A,4,21200616,1
A,4,21200617,2
A,4,21200618,4
A,4,21200619,2
A,4,21200620,0
A,4,21200621,1
A,4,21200622,0
A,4,21200623,0
A,4,21200624,0
A,4,21200625,0
A,4,21200626,1
A,4,21200627,0
A,4,21200628,0
A,4,21200629,1
A,5,21200501,0
A,5,21200502,0
A,5,21200503,0
A,5,21200504,0
A,5,21200505,0
A,5,21200506,0
A,5,21200507,0
A,5,21200508,0
A,5,21200509,0
A,5,21200510,0
A,5,21200511,0
A,5,21200512,0
A,5,21200513,0
A,5,21200514,0
A,5,21200515,0
A,5,21200516,0
A,5,21200517,0
A,5,21200518,0
A,5,21200519,0
A,5,21200520,0
A,5,21200521,0
A,5,21200522,0
A,5,21200523,0
A,5,21200524,2
A,5,21200525,2
A,5,21200526,2
A,5,21200527,11
A,5,21200528,12
A,5,21200529,31
A,5,21200530,55
A,5,21200531,48
A,5,21200601,71
A,5,21200602,115
A,5,21200603,52
A,5,21200604,61
A,5,21200605,91
A,5,21200606,78
A,5,21200607,111
A,5,21200608,99
A,5,21200609,72
A,5,21200610,48
A,5,21200611,57
A,5,21200612,47
A,5,21200613,49
A,5,21200614,24
A,5,21200615,29
A,5,21200616,33
A,5,21200617,26
A,5,21200618,31
A,5,21200619,17
A,5,21200620,21
A,5,21200621,16
A,5,21200622,16
A,5,21200623,16
A,5,21200624,6
A,5,21200625,4
A,5,21200626,2
A,5,21200627,4
A,5,21200628,7
A,5,21200629,1
A,6,21200501,0
A,6,21200502,0
A,6,21200503,0
A,6,21200504,0
A,6,21200505,0
A,6,21200506,0
A,6,21200507,0
A,6,21200508,0
A,6,21200509,0
A,6,21200510,0
A,6,21200511,0
A,6,21200512,0
A,6,21200513,0
A,6,21200514,0
A,6,21200515,0
A,6,21200516,0
A,6,21200517,0
A,6,21200518,0
A,6,21200519,0
A,6,21200520,0
A,6,21200521,0
A,6,21200522,1
A,6,21200523,3
A,6,21200524,2
A,6,21200525,0
A,6,21200526,5
A,6,21200527,5
A,6,21200528,40
A,6,21200529,60
A,6,21200530,59
A,6,21200531,67
A,6,21200601,115
A,6,21200602,170
A,6,21200603,89
A,6,21200604,110
A,6,21200605,61
A,6,21200606,50
A,6,21200607,39
A,6,21200608,54
A,6,21200609,49
A,6,21200610,36
A,6,21200611,20
A,6,21200612,10
A,6,21200613,23
A,6,21200614,21
A,6,21200615,16
A,6,21200616,11
A,6,21200617,16
A,6,21200618,15
A,6,21200619,18
A,6,21200620,5
A,6,21200621,10
A,6,21200622,22
A,6,21200623,10
A,6,21200624,9
A,6,21200625,5
A,6,21200626,1
A,6,21200627,0
A,6,21200628,1
A,6,21200629,6
A,7,21200501,0
A,7,21200502,0
A,7,21200503,0
A,7,21200504,0
A,7,21200505,0
A,7,21200506,0
A,7,21200507,0
A,7,21200508,0
A,7,21200509,0
A,7,21200510,0
A,7,21200511,0
A,7,21200512,0
A,7,21200513,0
A,7,21200514,0
A,7,21200515,0
A,7,21200516,0
A,7,21200517,0
A,7,21200518,0
A,7,21200519,0
A,7,21200520,0
A,7,21200521,10
A,7,21200522,0
A,7,21200523,1
A,7,21200524,10
A,7,21200525,39
A,7,21200526,36
A,7,21200527,64
A,7,21200528,152
A,7,21200529,197
A,7,21200530,155
A,7,21200531,263
A,7,21200601,387
A,7,21200602,336
A,7,21200603,144
A,7,21200604,93
A,7,21200605,118
A,7,21200606,116
A,7,21200607,115
A,7,21200608,100
A,7,21200609,60
A,7,21200610,43
A,7,21200611,63
A,7,21200612,70
A,7,21200613,48
A,7,21200614,36
A,7,21200615,33
A,7,21200616,30
A,7,21200617,49
A,7,21200618,25
A,7,21200619,21
A,7,21200620,11
A,7,21200621,8
A,7,21200622,21
A,7,21200623,3
A,7,21200624,7
A,7,21200625,5
A,7,21200626,4
A,7,21200627,1
A,7,21200628,4
A,7,21200629,2
A,8,21200501,0
A,8,21200502,0
A,8,21200503,0
A,8,21200504,0
A,8,21200505,0
A,8,21200506,0
A,8,21200507,0
A,8,21200508,0
A,8,21200509,0
A,8,21200510,0
A,8,21200511,0
A,8,21200512,0
A,8,21200513,0
A,8,21200514,0
A,8,21200515,0
A,8,21200516,0
A,8,21200517,0
A,8,21200518,0
A,8,21200519,0
A,8,21200520,0
A,8,21200521,2
A,8,21200522,5
A,8,21200523,16
A,8,21200524,5
A,8,21200525,24
A,8,21200526,20
A,8,21200527,27
A,8,21200528,52
A,8,21200529,90
A,8,21200530,81
A,8,21200531,124
A,8,21200601,191
A,8,21200602,252
A,8,21200603,115
A,8,21200604,118
A,8,21200605,73
A,8,21200606,74
A,8,21200607,77
A,8,21200608,65
A,8,21200609,53
A,8,21200610,50
A,8,21200611,18
A,8,21200612,49
A,8,21200613,39
A,8,21200614,36
A,8,21200615,26
A,8,21200616,20
A,8,21200617,17
A,8,21200618,25
A,8,21200619,22
A,8,21200620,8
A,8,21200621,0
A,8,21200622,4
A,8,21200623,3
A,8,21200624,2
A,8,21200625,2
A,8,21200626,3
A,8,21200627,0
A,8,21200628,2
A,8,21200629,0
A,9,21200501,0
A,9,21200502,0
A,9,21200503,0
A,9,21200504,0
A,9,21200505,0
A,9,21200506,0
A,9,21200507,0
A,9,21200508,0
A,9,21200509,0
A,9,21200510,0
A,9,21200511,0
A,9,21200512,0
A,9,21200513,0
A,9,21200514,0
A,9,21200515,0
A,9,21200516,0
A,9,21200517,0
A,9,21200518,0
A,9,21200519,0
A,9,21200520,1
A,9,21200521,0
A,9,21200522,0
A,9,21200523,4
A,9,21200524,31
A,9,21200525,38
A,9,21200526,106
A,9,21200527,113
A,9,21200528,211
A,9,21200529,420
A,9,21200530,618
A,9,21200531,814
A,9,21200601,1075
A,9,21200602,1085
A,9,21200603,438
A,9,21200604,357
A,9,21200605,289
A,9,21200606,276
A,9,21200607,279
A,9,21200608,208
A,9,21200609,164
A,9,21200610,145
A,9,21200611,151
A,9,21200612,138
A,9,21200613,96
A,9,21200614,89
A,9,21200615,79
A,9,21200616,71
A,9,21200617,42
A,9,21200618,47
A,9,21200619,32
A,9,21200620,12
A,9,21200621,13
A,9,21200622,12
A,9,21200623,15
A,9,21200624,13
A,9,21200625,6
A,9,21200626,1
A,9,21200627,5
A,9,21200628,4
A,9,21200629,1
A,10,21200501,0
A,10,21200502,0
A,10,21200503,0
A,10,21200504,0
A,10,21200505,0
A,10,21200506,0
A,10,21200507,0
A,10,21200508,0
A,10,21200509,0
A,10,21200510,0
A,10,21200511,0
A,10,21200512,0
A,10,21200513,0
A,10,21200514,0
A,10,21200515,0
A,10,21200516,0
A,10,21200517,1
A,10,21200518,0
A,10,21200519,3
A,10,21200520,3
A,10,21200521,5
A,10,21200522,21
A,10,21200523,10
A,10,21200524,45
A,10,21200525,96
A,10,21200526,206
A,10,21200527,264
A,10,21200528,420
A,10,21200529,689
A,10,21200530,935
A,10,21200531,1386
A,10,21200601,1818
A,10,21200602,1799
A,10,21200603,593
A,10,21200604,401
A,10,21200605,356
A,10,21200606,295
A,10,21200607,284
A,10,21200608,330
A,10,21200609,172
A,10,21200610,106
A,10,21200611,100
A,10,21200612,134
A,10,21200613,109
A,10,21200614,120
A,10,21200615,84
A,10,21200616,38
A,10,21200617,54
A,10,21200618,43
A,10,21200619,18
A,10,21200620,14
A,10,21200621,22
A,10,21200622,16
A,10,21200623,11
A,10,21200624,11
A,10,21200625,6
A,10,21200626,4
A,10,21200627,7
A,10,21200628,0
A,10,21200629,4
A,11,21200501,0
A,11,21200502,0
A,11,21200503,0
A,11,21200504,0
A,11,21200505,0
A,11,21200506,0
A,11,21200507,0
A,11,21200508,0
A,11,21200509,0
A,11,21200510,0
A,11,21200511,0
A,11,21200512,0
A,11,21200513,0
A,11,21200514,0
A,11,21200515,0
A,11,21200516,0
A,11,21200517,0
A,11,21200518,0
A,11,21200519,3
A,11,21200520,3
A,11,21200521,1
A,11,21200522,12
A,11,21200523,37
A,11,21200524,68
A,11,21200525,88
A,11,21200526,83
A,11,21200527,199
A,11,21200528,382
A,11,21200529,615
A,11,21200530,846
A,11,21200531,1043
A,11,21200601,1194
A,11,21200602,1245
A,11,21200603,501
A,11,21200604,423
A,11,21200605,274
A,11,21200606,256
A,11,21200607,210
A,11,21200608,202
A,11,21200609,141
A,11,21200610,100
A,11,21200611,97
A,11,21200612,91
A,11,21200613,108
A,11,21200614,73
A,11,21200615,59
A,11,21200616,45
A,11,21200617,59
A,11,21200618,39
A,11,21200619,27
A,11,21200620,11
A,11,21200621,9
A,11,21200622,27
A,11,21200623,14
A,11,21200624,10
A,11,21200625,6
A,11,21200626,4
A,11,21200627,3
A,11,21200628,4
A,11,21200629,0
A,12,21200501,0
A,12,21200502,0
A,12,21200503,0
A,12,21200504,0
A,12,21200505,0
A,12,21200506,0
A,12,21200507,0
A,12,21200508,0
A,12,21200509,0
A,12,21200510,0
A,12,21200511,0
A,12,21200512,0
A,12,21200513,0
A,12,21200514,0
A,12,21200515,0
A,12,21200516,0
A,12,21200517,0
A,12,21200518,0
A,12,21200519,1
A,12,21200520,0
A,12,21200521,0
A,12,21200522,15
A,12,21200523,6
A,12,21200524,13
A,12,21200525,22
A,12,21200526,50
A,12,21200527,95
A,12,21200528,159
A,12,21200529,248
A,12,21200530,505
A,12,21200531,474
A,12,21200601,614
A,12,21200602,980
A,12,21200603,505
A,12,21200604,518
A,12,21200605,509
A,12,21200606,455
A,12,21200607,540
A,12,21200608,458
A,12,21200609,333
A,12,21200610,291
A,12,21200611,263
A,12,21200612,239
A,12,21200613,206
A,12,21200614,211
A,12,21200615,190
A,12,21200616,163
A,12,21200617,131
A,12,21200618,101
A,12,21200619,68
A,12,21200620,46
A,12,21200621,40
A,12,21200622,57
A,12,21200623,27
A,12,21200624,36
A,12,21200625,22
A,12,21200626,11
A,12,21200627,9
A,12,21200628,8
A,12,21200629,7
A,13,21200501,0
A,13,21200502,0
A,13,21200503,0
A,13,21200504,0
A,13,21200505,0
A,13,21200506,0
A,13,21200507,0
A,13,21200508,0
A,13,21200509,0
A,13,21200510,0
A,13,21200511,0
A,13,21200512,0
A,13,21200513,0
A,13,21200514,0
A,13,21200515,0
A,13,21200516,0
A,13,21200517,0
A,13,21200518,1
A,13,21200519,5
A,13,21200520,0
A,13,21200521,13
A,13,21200522,33
A,13,21200523,43
A,13,21200524,76
A,13,21200525,137
A,13,21200526,266
A,13,21200527,397
A,13,21200528,847
A,13,21200529,1192
A,13,21200530,1674
A,13,21200531,2352
A,13,21200601,3537
A,13,21200602,3862
A,13,21200603,1329
A,13,21200604,1133
A,13,21200605,724
A,13,21200606,498
A,13,21200607,541
A,13,21200608,370
A,13,21200609,268
A,13,21200610,162
A,13,21200611,148
A,13,21200612,113
A,13,21200613,99
A,13,21200614,98
A,13,21200615,78
A,13,21200616,58
A,13,21200617,59
A,13,21200618,44
A,13,21200619,38
A,13,21200620,9
A,13,21200621,24
A,13,21200622,27
A,13,21200623,17
A,13,21200624,16
A,13,21200625,9
A,13,21200626,4
A,13,21200627,5
A,13,21200628,4
A,13,21200629,2
A,14,21200501,0
A,14,21200502,0
A,14,21200503,0
A,14,21200504,0
A,14,21200505,0
A,14,21200506,0
A,14,21200507,0
A,14,21200508,0
A,14,21200509,0
A,14,21200510,0
A,14,21200511,0
A,14,21200512,0
A,14,21200513,0
A,14,21200514,0
A,14,21200515,0
A,14,21200516,0
A,14,21200517,0
A,14,21200518,0
A,14,21200519,0
A,14,21200520,8
A,14,21200521,4
A,14,21200522,5
A,14,21200523,30
A,14,21200524,35
A,14,21200525,63
A,14,21200526,185
A,14,21200527,293
A,14,21200528,503
A,14,21200529,904
A,14,21200530,1830
A,14,21200531,2060
A,14,21200601,2870
A,14,21200602,3049
A,14,21200603,1209
A,14,21200604,903
A,14,21200605,571
A,14,21200606,547
A,14,21200607,525
A,14,21200608,391
A,14,21200609,287
A,14,21200610,266
A,14,21200611,183
A,14,21200612,202
A,14,21200613,195
A,14,21200614,146
A,14,21200615,125
A,14,21200616,111
A,14,21200617,73
A,14,21200618,67
A,14,21200619,40
A,14,21200620,40
A,14,21200621,24
A,14,21200622,19
A,14,21200623,20
A,14,21200624,17
A,14,21200625,9
A,14,21200626,3
A,14,21200627,10
A,14,21200628,7
A,14,21200629,2
A,15,21200501,0
A,15,21200502,0
A,15,21200503,0
A,15,21200504,0
A,15,21200505,0
A,15,21200506,0
A,15,21200507,0
A,15,21200508,0
A,15,21200509,0
A,15,21200510,0
A,15,21200511,0
A,15,21200512,0
A,15,21200513,0
A,15,21200514,0
A,15,21200515,0
A,15,21200516,0
A,15,21200517,0
A,15,21200518,0
A,15,21200519,0
A,15,21200520,0
A,15,21200521,7
A,15,21200522,4
A,15,21200523,4
A,15,21200524,7
A,15,21200525,13
A,15,21200526,25
A,15,21200527,82
A,15,21200528,184
A,15,21200529,320
A,15,21200530,568
A,15,21200531,545
A,15,21200601,970
A,15,21200602,922
A,15,21200603,403
A,15,21200604,327
A,15,21200605,264
A,15,21200606,291
A,15,21200607,248
A,15,21200608,204
A,15,21200609,157
A,15,21200610,106
A,15,21200611,105
A,15,21200612,104
A,15,21200613,112
A,15,21200614,80
A,15,21200615,72
A,15,21200616,64
A,15,21200617,72
A,15,21200618,42
A,15,21200619,18
A,15,21200620,16
A,15,21200621,15
A,15,21200622,12
A,15,21200623,25
A,15,21200624,11
A,15,21200625,5
A,15,21200626,2
A,15,21200627,3
A,15,21200628,6
A,15,21200629,7
A,16,21200501,0
A,16,21200502,0
A,16,21200503,0
A,16,21200504,0
A,16,21200505,0
A,16,21200506,0
A,16,21200507,0
A,16,21200508,0
A,16,21200509,0
A,16,21200510,0
A,16,21200511,0
A,16,21200512,0
A,16,21200513,0
A,16,21200514,0
A,16,21200515,0
A,16,21200516,5
A,16,21200517,0
A,16,21200518,0
A,16,21200519,13
A,16,21200520,14
A,16,21200521,20
A,16,21200522,43
A,16,21200523,81
A,16,21200524,101
A,16,21200525,276
A,16,21200526,463
A,16,21200527,734
A,16,21200528,941
A,16,21200529,1701
A,16,21200530,2381
A,16,21200531,2750
A,16,21200601,2553
A,16,21200602,2590
A,16,21200603,790
A,16,21200604,442
A,16,21200605,246
A,16,21200606,140
A,16,21200607,159
A,16,21200608,112
A,16,21200609,70
A,16,21200610,43
A,16,21200611,34
A,16,21200612,21
A,16,21200613,39
A,16,21200614,40
A,16,21200615,26
A,16,21200616,11
A,16,21200617,11
A,16,21200618,7
A,16,21200619,5
A,16,21200620,1
A,16,21200621,2
A,16,21200622,2
A,16,21200623,3
A,16,21200624,4
A,16,21200625,1
A,16,21200626,0
A,16,21200627,0
A,16,21200628,0
A,16,21200629,2
A,17,21200501,0
A,17,21200502,0
A,17,21200503,0
A,17,21200504,0
A,17,21200505,0
A,17,21200506,0
A,17,21200507,0
A,17,21200508,0
A,17,21200509,0
A,17,21200510,0
A,17,21200511,0
A,17,21200512,0
A,17,21200513,0
A,17,21200514,0
A,17,21200515,0
A,17,21200516,0
A,17,21200517,0
A,17,21200518,0
A,17,21200519,0
A,17,21200520,0
A,17,21200521,0
A,17,21200522,2
A,17,21200523,7
A,17,21200524,14
A,17,21200525,13
A,17,21200526,18
A,17,21200527,23
A,17,21200528,92
A,17,21200529,103
A,17,21200530,122
A,17,21200531,262
A,17,21200601,305
A,17,21200602,329
A,17,21200603,97
A,17,21200604,114
A,17,21200605,114
A,17,21200606,138
A,17,21200607,148
A,17,21200608,119
A,17,21200609,74
A,17,21200610,57
A,17,21200611,62
A,17,21200612,50
A,17,21200613,51
A,17,21200614,46
A,17,21200615,45
A,17,21200616,45
A,17,21200617,22
A,17,21200618,7
A,17,21200619,12
A,17,21200620,11
A,17,21200621,4
A,17,21200622,12
A,17,21200623,10
A,17,21200624,11
A,17,21200625,4
A,17,21200626,0
A,17,21200627,3
A,17,21200628,1
A,17,21200629,3
A,18,21200501,0
A,18,21200502,0
A,18,21200503,0
A,18,21200504,0
A,18,21200505,0
A,18,21200506,0
A,18,21200507,0
A,18,21200508,0
A,18,21200509,0
A,18,21200510,0
A,18,21200511,0
A,18,21200512,0
A,18,21200513,2
A,18,21200514,2
A,18,21200515,1
A,18,21200516,3
A,18,21200517,0
A,18,21200518,5
A,18,21200519,2
A,18,21200520,6
A,18,21200521,28
A,18,21200522,8
A,18,21200523,47
A,18,21200524,52
A,18,21200525,131
A,18,21200526,260
A,18,21200527,409
A,18,21200528,583
A,18,21200529,847
A,18,21200530,957
A,18,21200531,1623
A,18,21200601,2130
A,18,21200602,2141
A,18,21200603,811
A,18,21200604,461
A,18,21200605,325
A,18,21200606,286
A,18,21200607,327
A,18,21200608,270
A,18,21200609,197
A,18,21200610,118
A,18,21200611,127
A,18,21200612,104
A,18,21200613,101
A,18,21200614,82
A,18,21200615,60
A,18,21200616,32
A,18,21200617,30
A,18,21200618,40
A,18,21200619,38
A,18,21200620,10
A,18,21200621,3
A,18,21200622,19
A,18,21200623,11
A,18,21200624,3
A,18,21200625,3
A,18,21200626,3
A,18,21200627,2
A,18,21200628,2
A,18,21200629,1
A,19,21200501,0
A,19,21200502,0
A,19,21200503,0
A,19,21200504,0
A,19,21200505,0
A,19,21200506,0
A,19,21200507,0
A,19,21200508,0
A,19,21200509,0
A,19,21200510,0
A,19,21200511,0
A,19,21200512,0
A,19,21200513,0
A,19,21200514,0
A,19,21200515,0
A,19,21200516,0
A,19,21200517,0
A,19,21200518,5
A,19,21200519,2
A,19,21200520,2
A,19,21200521,16
A,19,21200522,18
A,19,21200523,67
A,19,21200524,100
A,19,21200525,86
A,19,21200526,122
A,19,21200527,271
A,19,21200528,513
A,19,21200529,866
A,19,21200530,1553
A,19,21200531,2408
A,19,21200601,2196
A,19,21200602,2717
A,19,21200603,1274
A,19,21200604,1181
A,19,21200605,894
A,19,21200606,722
A,19,21200607,761
A,19,21200608,629
A,19,21200609,404
A,19,21200610,331
A,19,21200611,253
A,19,21200612,278
A,19,21200613,283
A,19,21200614,213
A,19,21200615,174
A,19,21200616,126
A,19,21200617,115
A,19,21200618,78
A,19,21200619,97
A,19,21200620,33
A,19,21200621,29
A,19,21200622,32
A,19,21200623,47
A,19,21200624,39
A,19,21200625,24
A,19,21200626,6
A,19,21200627,12
A,19,21200628,9
A,19,21200629,4
A,20,21200501,0
A,20,21200502,0
A,20,21200503,0
A,20,21200504,0
A,20,21200505,0
A,20,21200506,0
A,20,21200507,0
A,20,21200508,0
A,20,21200509,0
A,20,21200510,0
A,20,21200511,0
A,20,21200512,0
A,20,21200513,0
A,20,21200514,0
A,20,21200515,0
A,20,21200516,0
A,20,21200517,0
A,20,21200518,0
A,20,21200519,0
A,20,21200520,0
A,20,21200521,11
A,20,21200522,3
A,20,21200523,18
A,20,21200524,17
A,20,21200525,55
A,20,21200526,70
A,20,21200527,176
A,20,21200528,263
A,20,21200529,420
A,20,21200530,879
A,20,21200531,962
A,20,21200601,1397
A,20,21200602,1964
A,20,21200603,933
A,20,21200604,910
A,20,21200605,782
A,20,21200606,833
A,20,21200607,779
A,20,21200608,702
A,20,21200609,403
A,20,21200610,354
A,20,21200611,332
A,20,21200612,329
A,20,21200613,290
A,20,21200614,248
A,20,21200615,193
A,20,21200616,149
A,20,21200617,116
A,20,21200618,104
A,20,21200619,55
A,20,21200620,69
A,20,21200621,44
A,20,21200622,63
A,20,21200623,20
A,20,21200624,28
A,20,21200625,23
A,20,21200626,19
A,20,21200627,9
A,20,21200628,6
A,20,21200629,0
A,21,21200501,0
A,21,21200502,0
A,21,21200503,0
A,21,21200504,0
A,21,21200505,0
A,21,21200506,0
A,21,21200507,0
A,21,21200508,0
A,21,21200509,0
A,21,21200510,0
A,21,21200511,0
A,21,21200512,0
A,21,21200513,0
A,21,21200514,0
A,21,21200515,0
A,21,21200516,0
A,21,21200517,0
A,21,21200518,1
A,21,21200519,0
A,21,21200520,0
A,21,21200521,0
A,21,21200522,7
A,21,21200523,19
A,21,21200524,13
A,21,21200525,37
A,21,21200526,46
A,21,21200527,81
A,21,21200528,130
A,21,21200529,199
A,21,21200530,352
A,21,21200531,376
A,21,21200601,515
A,21,21200602,668
A,21,21200603,310
A,21,21200604,270
A,21,21200605,313
A,21,21200606,353
A,21,21200607,321
A,21,21200608,279
A,21,21200609,181
A,21,21200610,170
A,21,21200611,149
A,21,21200612,154
A,21,21200613,148
A,21,21200614,129
A,21,21200615,100
A,21,21200616,79
A,21,21200617,85
A,21,21200618,64
A,21,21200619,60
A,21,21200620,27
A,21,21200621,32
A,21,21200622,32
A,21,21200623,25
A,21,21200624,21
A,21,21200625,14
A,21,21200626,7
A,21,21200627,4
A,21,21200628,10
A,21,21200629,2
A,22,21200501,0
A,22,21200502,0
A,22,21200503,0
A,22,21200504,0
A,22,21200505,0
A,22,21200506,0
A,22,21200507,0
A,22,21200508,0
A,22,21200509,0
A,22,21200510,0
A,22,21200511,0
A,22,21200512,0
A,22,21200513,0
A,22,21200514,0
A,22,21200515,0
A,22,21200516,0
A,22,21200517,4
A,22,21200518,2
A,22,21200519,0
A,22,21200520,3
A,22,21200521,4
A,22,21200522,10
A,22,21200523,8
A,22,21200524,9
A,22,21200525,6
A,22,21200526,20
A,22,21200527,62
A,22,21200528,108
A,22,21200529,116
A,22,21200530,193
A,22,21200531,223
A,22,21200601,249
A,22,21200602,303
A,22,21200603,158
A,22,21200604,96
A,22,21200605,110
A,22,21200606,103
A,22,21200607,116
A,22,21200608,116
A,22,21200609,79
A,22,21200610,51
A,22,21200611,51
A,22,21200612,42
A,22,21200613,44
A,22,21200614,27
A,22,21200615,29
A,22,21200616,31
A,22,21200617,24
A,22,21200618,17
A,22,21200619,7
A,22,21200620,2
A,22,21200621,9
A,22,21200622,8
A,22,21200623,9
A,22,21200624,3
A,22,21200625,2
A,22,21200626,2
A,22,21200627,4
A,22,21200628,0
A,22,21200629,1
A,23,21200501,0
A,23,21200502,0
A,23,21200503,0
A,23,21200504,0
A,23,21200505,0
A,23,21200506,0
A,23,21200507,0
A,23,21200508,0
A,23,21200509,0
A,23,21200510,0
A,23,21200511,0
A,23,21200512,0
A,23,21200513,0
A,23,21200514,0
A,23,21200515,0
A,23,21200516,0
