A,5,21200501,0,275979.2,37312.0
A,5,21200502,0,275979.2,37312.0
A,5,21200503,0,275979.2,37312.0
A,5,21200504,0,279323.1,37479.2
A,5,21200505,0,279323.10,37479.200
A,5,21200506,0,275979.2,37312
A,5,21200507,0,282667.0,37646.4
A,5,21200508,0,283781.63,37702.133
A,5,21200509,0,292698.7,38148
A,5,21200510,0,288240.16,37925.066
A,5,21200511,0,285512.65,37922.688
A,5,21200512,0,283117.30,37847.584
A,5,21200513,0,275599.1,37695
A,5,21200514,0,285122.76,37834.861
A,5,21200515,0,285791.25,37830.620
A,5,21200516,0,296651.9,37962
A,5,21200517,0,291221.57,37896.31
A,5,21200518,0,284685.45,37884.103
A,5,21200519,0,280696.64,37858.137
A,5,21200520,0,266182.9,37794
A,5,21200521,0,281342.01,37923.712
A,5,21200522,0,281557.13,37945.570
A,5,21200523,0,297146.5,38119
A,5,21200524,2,289351.81,38032.285
A,5,21200525,2,288478.40,37949.095
A,5,21200526,2,285589.03,37892.46
A,5,21200527,11,278936.9,37696
A,5,21200528,12,284345.87,37946.153
A,5,21200529,31,283931.49,37964.051
A,5,21200530,55,288511.7,38250
A,5,21200531,48,286221.59,38107.025
A,5,21200601,71,226783.93,36551.008
A,5,21200602,115,206208.00,35984.677
A,5,21200603,52,105618.5,33296
A,5,21200604,61,139486.73,34215.892
A,5,21200605,91,117246.31,33626.297
A,5,21200606,78,106633.7,33367
A,5,21200607,111,111940.00,33496.648
A,5,21200608,99,108661.60,33361.882
A,5,21200609,72,109337.56,33360.176
A,5,21200610,48,107411.1,33222
A,5,21200611,57,109129.55,33344.058
A,5,21200612,47,109060.21,33338.685
A,5,21200613,49,110640.0,33450
A,5,21200614,24,109850.10,33394.342
A,5,21200615,29,109251.03,33156.114
A,5,21200616,33,108788.04,33058.152
A,5,21200617,26,107263.0,32624
A,5,21200618,31,107397.51,32801.717
A,5,21200619,17,106934.00,32716.239
A,5,21200620,21,106141.5,32723
A,5,21200621,16,106537.75,32719.619
A,5,21200622,16,108500.78,32800.873
A,5,21200623,16,109287.21,32826.830
A,5,21200624,6,112823.1,32960
A,5,21200625,4,113369.97,32940.276
A,5,21200626,2,114730.89,32978.092
A,5,21200627,4,117999.6,33034
A,5,21200628,7,115366.81,32984.122
A,5,21200629,1,116032.43,32998.738
A,6,21200501,0,349346.0,40075.0
A,6,21200502,0,349346.0,40075.0
A,6,21200503,0,349346.0,40075.0
A,6,21200504,0,346996.86,40227.8
A,6,21200505,0,346996.86,40227.799
A,6,21200506,0,349346.0,40075
A,6,21200507,0,344647.72,40380.599
A,6,21200508,0,343864.67,40431.533
A,6,21200509,0,337600.3,40839
A,6,21200510,0,340732.48,40635.266
A,6,21200511,0,342931.32,40657.755
A,6,21200512,0,344708.33,40597.340
A,6,21200513,0,350461.2,40499
A,6,21200514,0,348433.74,40651.78
A,6,21200515,0,349675.54,40669.926
A,6,21200516,0,350131.7,40859
A,6,21200517,0,349903.62,40764.463
A,6,21200518,0,346132.80,40690.154
A,6,21200519,0,344799.83,40633.872
A,6,21200520,0,338363.1,40447
A,6,21200521,0,341650.44,40725.957
A,6,21200522,1,340600.64,40756.652
A,6,21200523,3,341788.4,41097
A,6,21200524,2,341194.52,40926.826
A,6,21200525,0,346108.34,40898.275
A,6,21200526,5,347548.32,40832.033
A,6,21200527,5,355342.1,40671
A,6,21200528,40,343355.27,40768.677
A,6,21200529,60,341957.59,40747.559
A,6,21200530,59,327175.4,40803
A,6,21200531,67,334566.49,40775.279
A,6,21200601,115,259523.26,39303.759
A,6,21200602,170,236972.55,38804.012
A,6,21200603,89,116827.9,36333
A,6,21200604,110,157712.24,37202.004
A,6,21200605,61,131292.14,36668.001
A,6,21200606,50,119336.3,36469
A,6,21200607,39,125314.22,36568.500
A,6,21200608,54,122193.70,36470.166
A,6,21200609,49,123146.17,36470.555
A,6,21200610,36,121930.6,36373
A,6,21200611,20,124305.92,36438.518
A,6,21200612,10,124692.50,36427.839
A,6,21200613,23,127841.0,36472
A,6,21200614,21,126266.75,36449.919
A,6,21200615,16,126925.61,36307.973
A,6,21200616,11,126620.48,36253.297
A,6,21200617,16,126669.1,36002
A,6,21200618,15,126120.36,36086.098
A,6,21200619,18,125953.65,36030.366
A,6,21200620,5,125071.5,36003
A,6,21200621,10,125512.57,36016.683
A,6,21200622,22,127722.12,36176.227
A,6,21200623,10,128605.66,36233.97
A,6,21200624,9,132582.3,36509
A,6,21200625,5,133927.31,36498.656
A,6,21200626,1,135701.20,36586.885
A,6,21200627,0,140594.0,36753
A,6,21200628,1,136740.83,36612.847
A,6,21200629,6,137678.67,36650.910
A,7,21200501,0,540701.7,55122.0
A,7,21200502,0,540701.7,55122.0
A,7,21200503,0,540701.7,55122.0
A,7,21200504,0,547144.98,55357.2
A,7,21200505,0,547144.98,55357.200
A,7,21200506,0,540701.7,55122
A,7,21200507,0,553588.25,55592.4
A,7,21200508,0,555736.01,55670.799
A,7,21200509,0,572918.1,56298
A,7,21200510,0,564327.05,55984.399
A,7,21200511,0,563741.08,55836.799
A,7,21200512,0,560682.07,55683.066
A,7,21200513,0,553978.1,55228
A,7,21200514,0,568491.15,55765.022
A,7,21200515,0,571094.18,55792.340
A,7,21200516,0,590813.3,56384
A,7,21200517,0,580953.74,56088.17
A,7,21200518,0,568871.91,55972.723
A,7,21200519,0,561558.11,55835.630
A,7,21200520,0,534848.7,55446
A,7,21200521,10,562120.37,55878.543
A,7,21200522,0,562307.78,55892.847
A,7,21200523,1,589954.3,56354
A,7,21200524,10,576131.04,56123.423
A,7,21200525,39,575257.48,55949.807
A,7,21200526,36,570358.54,55815.076
A,7,21200527,64,559687.1,55372
A,7,21200528,152,566937.94,55825.025
A,7,21200529,197,565797.74,55828.341
A,7,21200530,155,570768.2,56288
A,7,21200531,263,568282.97,56058.170
A,7,21200601,387,442132.45,54641.056
A,7,21200602,336,399253.87,54092.075
A,7,21200603,144,187346.2,51577
A,7,21200604,93,259794.55,52398.691
A,7,21200605,118,213308.11,51834.230
A,7,21200606,116,192783.6,51527
A,7,21200607,115,203045.85,51680.615
A,7,21200608,100,196755.18,51519.871
A,7,21200609,60,198079.04,51517.495
A,7,21200610,43,194436.1,51352
A,7,21200611,63,198340.47,51406.498
A,7,21200612,70,198427.62,51369.499
A,7,21200613,48,202506.3,51350
A,7,21200614,36,200466.96,51359.749
A,7,21200615,33,201459.85,51060.916
A,7,21200616,30,201111.03,50964.555
A,7,21200617,49,201406.3,50473
A,7,21200618,25,200821.24,50798.518
A,7,21200619,21,200724.64,50743.172
A,7,21200620,11,199946.4,50958
A,7,21200621,8,200335.52,50850.585
A,7,21200622,21,203773.80,51027.195
A,7,21200623,3,205049.60,51050.26
A,7,21200624,7,211039.5,51273
A,7,21200625,5,211977.33,51056.086
A,7,21200626,4,214286.57,51058.028
A,7,21200627,1,219842.9,50845
A,7,21200628,4,215368.93,50986.371
A,7,21200629,2,216499.46,50963.132
A,8,21200501,0,10817.7,1201.0
A,8,21200502,0,10817.7,1201.0
A,8,21200503,0,10817.7,1201.0
A,8,21200504,0,10862.060,1212.6
A,8,21200505,0,10862.06,1212.6000
A,8,21200506,0,10817.7,1201
A,8,21200507,0,10906.42,1224.2
A,8,21200508,0,10921.206,1228.0666
A,8,21200509,0,11039.5,1259
A,8,21200510,0,10980.353,1243.5333
A,8,21200511,0,10923.284,1257.8444
A,8,21200512,0,10884.545,1257.4592
A,8,21200513,0,10750.0,1271
A,8,21200514,0,11069.281,1259.1530
A,8,21200515,0,11130.860,1259.7176
A,8,21200516,0,11573.3,1249
A,8,21200517,0,11352.08,1254.3588
A,8,21200518,0,11090.926,1255.7862
A,8,21200519,0,10930.135,1258.0483
A,8,21200520,0,10347.4,1264
A,8,21200521,2,10787.811,1265.6827
A,8,21200522,5,10740.370,1268.2275
A,8,21200523,16,11085.9,1275
A,8,21200524,5,10913.135,1271.6137
A,8,21200525,24,10947.845,1264.5379
A,8,21200526,20,10901.826,1261.0505
A,8,21200527,27,10844.5,1247
A,8,21200528,52,10833.175,1258.0168
A,8,21200529,90,10810.291,1257.0056
A,8,21200530,81,10753.2,1266
A,8,21200531,124,10781.745,1261.5028
A,8,21200601,191,8771.515,1221.1676
A,8,21200602,252,8110.9533,1206.2234
A,8,21200603,115,4779.6,1136
A,8,21200604,118,5951.6177,1152.4078
A,8,21200605,73,5231.8392,1134.4692
A,8,21200606,74,4964.3,1115
A,8,21200607,77,5098.0696,1124.7346
A,8,21200608,65,5037.1232,1117.2448
A,8,21200609,53,5061.3976,1117.9931
A,8,21200610,50,5049.0,1112
A,8,21200611,18,5167.5658,1106.3310
A,8,21200612,49,5202.9552,1102.4436
A,8,21200613,39,5392.3,1089
A,8,21200614,36,5297.6276,1095.7218
A,8,21200615,26,5447.3092,1092.5739
A,8,21200616,20,5465.6456,1093.7652
A,8,21200617,17,5652.0,1093
A,8,21200618,25,5458.1152,1083.9217
A,8,21200619,22,5455.6050,1080.6405
A,8,21200620,8,5256.7,1065
A,8,21200621,0,5356.1525,1072.8202
A,8,21200622,4,5435.0175,1083.9400
A,8,21200623,3,5494.4566,1090.2534
A,8,21200624,2,5692.2,1114
A,8,21200625,2,5552.3855,1090.4178
A,8,21200626,3,5571.6951,1090.4726
A,8,21200627,0,5470.5,1067
A,8,21200628,2,5531.5268,1082.6301
A,8,21200629,0,5524.5739,1080.0342
A,9,21200501,0,355164.0,24592.0
A,9,21200502,0,355164.0,24592.0
A,9,21200503,0,355164.0,24592.0
A,9,21200504,0,358728.68,24675.2
A,9,21200505,0,358728.68,24675.2
A,9,21200506,0,355164.0,24592
A,9,21200507,0,362293.36,24758.399
A,9,21200508,0,363481.58,24786.133
A,9,21200509,0,372987.4,25008
A,9,21200510,0,368234.49,24897.066
A,9,21200511,0,367527.73,24887.688
A,9,21200512,0,365707.84,24847.584
A,9,21200513,0,361361.3,24758
A,9,21200514,0,371300.68,24867.861
A,9,21200515,0,373164.95,24874.620
A,9,21200516,0,386832.9,24998
A,9,21200517,0,379998.92,24936.309
A,9,21200518,0,371483.07,24851.103
A,9,21200519,0,366366.46,24802.137
A,9,21200520,1,347617.4,24619
A,9,21200521,0,363043.85,24782.045
A,9,21200522,0,361936.31,24775.348
A,9,21200523,4,375147.7,24925
A,9,21200524,31,368542.00,24850.174
A,9,21200525,38,368907.63,24830.724
A,9,21200526,106,366827.61,24799.299
A,9,21200527,113,363033.2,24717
A,9,21200528,211,366363.67,24788.766
A,9,21200529,420,366209.02,24785.255
A,9,21200530,618,369230.2,24850
A,9,21200531,814,367719.61,24817.627
A,9,21200601,1075,290367.50,24377.542
A,9,21200602,1085,264079.93,24220.056
A,9,21200603,438,134152.7,23465
A,9,21200604,357,178989.11,23758.018
A,9,21200605,289,150625.50,23604.005
A,9,21200606,276,138734.7,23589
A,9,21200607,279,144680.1,23596.502
A,9,21200608,208,141789.30,23550.834
A,9,21200609,164,142807.5,23538.111
A,9,21200610,145,141953.1,23467
A,9,21200611,151,144811.86,23415.703
A,9,21200612,138,145479.98,23374.901
A,9,21200613,96,149675.0,23242
A,9,21200614,89,147577.49,23308.450
A,9,21200615,79,149111.79,23226.149
A,9,21200616,71,148924.06,23220.866
A,9,21200617,42,150082.9,23128
A,9,21200618,47,149219.12,23168.955
A,9,21200619,32,149317.47,23151.651
A,9,21200620,12,148650.4,23158
A,9,21200621,13,148983.93,23154.825
A,9,21200622,12,151671.57,23263.941
A,9,21200623,15,152678.63,23299.255
A,9,21200624,13,157380.4,23479
A,9,21200625,6,157936.91,23351.085
A,9,21200626,1,159689.67,23368.361
A,9,21200627,5,163751.7,23275
A,9,21200628,4,160459.42,23331.482
A,9,21200629,1,161300.26,23324.947
A,10,21200501,0,140537.9,14241.0
A,10,21200502,0,140537.9,14241.0
A,10,21200503,0,140537.9,14241.0
A,10,21200504,0,142360.47,14345.6
A,10,21200505,0,142360.47,14345.6
A,10,21200506,0,140537.9,14241
A,10,21200507,0,144183.05,14450.199
A,10,21200508,0,144790.58,14485.066
A,10,21200509,0,149650.8,14764
A,10,21200510,0,147220.69,14624.533
A,10,21200511,0,146196.83,14562.844
A,10,21200512,0,145045.50,14495.792
A,10,21200513,0,141719.0,14300
A,10,21200514,0,148048.1,14464.930
A,10,21200515,0,149048.96,14454.643
A,10,21200516,0,157379.8,14599
A,10,21200517,1,153214.38,14526.821
A,10,21200518,0,149167.19,14504.273
A,10,21200519,3,146429.65,14472.697
A,10,21200520,3,136907.4,14387
A,10,21200521,5,144773.75,14518.899
A,10,21200522,21,144221.78,14534.299
A,10,21200523,10,150984.2,14697
A,10,21200524,45,147602.99,14615.649
A,10,21200525,96,147132.36,14529.883
A,10,21200526,206,145848.41,14474.177
A,10,21200527,264,142809.9,14277
A,10,21200528,420,143596.40,14469.059
A,10,21200529,689,142845.73,14467.353
A,10,21200530,935,142130.9,14656
A,10,21200531,1386,142488.31,14561.676
A,10,21200601,1818,110125.66,14151.225
A,10,21200602,1799,99457.256,13982.966
A,10,21200603,593,45757.8,13236
A,10,21200604,401,64093.985,13491.988
A,10,21200605,356,52306.228,13328.329
A,10,21200606,295,47066.9,13257
A,10,21200607,284,49686.564,13292.664
A,10,21200608,330,48290.388,13261.554
A,10,21200609,172,48698.217,13263.072
A,10,21200610,106,48117.7,13235
A,10,21200611,100,49240.205,13242.024
A,10,21200612,134,49420.868,13235.008
A,10,21200613,109,50904.7,13228
A,10,21200614,120,50162.784,13231.504
A,10,21200615,84,50877.661,13117.501
A,10,21200616,38,50868.648,13080.668
A,10,21200617,54,51565.5,12893
A,10,21200618,43,51264.982,13035.222
A,10,21200619,18,51397.094,13020.074
A,10,21200620,14,51360.8,13132
A,10,21200621,22,51378.947,13076.037
A,10,21200622,16,52415.849,13128.678
A,10,21200623,11,52767.532,13127.571
A,10,21200624,11,54507.8,13178
A,10,21200625,6,54518.910,13178.190
A,10,21200626,4,55102.703,13195.063
A,10,21200627,7,56281.4,13229
A,10,21200628,0,55301.004,13200.750
A,10,21200629,4,55561.702,13208.271
A,11,21200501,0,127718.9,13728.0
A,11,21200502,0,127718.9,13728.0
A,11,21200503,0,127718.89,13728.0
A,11,21200504,0,127300.57,13843.6
A,11,21200505,0,127300.57,13843.6
A,11,21200506,0,127718.9,13728
A,11,21200507,0,126882.25,13959.199
A,11,21200508,0,126742.81,13997.733
A,11,21200509,0,125627.3,14306
A,11,21200510,0,126185.05,14151.866
A,11,21200511,0,127106.15,14120.622
A,11,21200512,0,127599.10,14058.829
A,11,21200513,0,129506.1,13904
A,11,21200514,0,129660.73,14122.276
A,11,21200515,0,130347.94,14143.425
A,11,21200516,0,131877.0,14404
A,11,21200517,0,131112.47,14273.712
A,11,21200518,0,129694.75,14247.570
A,11,21200519,3,128967.34,14195.427
A,11,21200520,3,126094.8,14065
A,11,21200521,1,126938.08,14217.809
A,11,21200522,12,126261.65,14225.269
A,11,21200523,37,125752.1,14393
A,11,21200524,68,126006.87,14309.134
A,11,21200525,88,127639.89,14245.044
A,11,21200526,83,128269.15,14195.726
A,11,21200527,199,131160.7,14033
A,11,21200528,382,126590.58,14177.908
A,11,21200529,615,126031.06,14171.969
A,11,21200530,846,120341.9,14305
A,11,21200531,1043,123186.48,14238.484
A,11,21200601,1194,94397.760,13945.828
A,11,21200602,1245,85749.713,13826.104
A,11,21200603,501,39664.9,13294
A,11,21200604,423,55337.637,13447.368
A,11,21200605,274,45200.279,13321.122
A,11,21200606,256,40598.3,13222
A,11,21200607,210,42899.289,13271.561
A,11,21200608,202,41627.563,13222.853
A,11,21200609,141,41970.650,13223.137
A,11,21200610,100,41385.1,13175
A,11,21200611,97,42119.916,13203.712
A,11,21200612,91,42169.672,13197.237
A,11,21200613,108,43004.0,13213
A,11,21200614,73,42586.835,13205.118
A,11,21200615,59,42445.611,13039.706
A,11,21200616,45,42259.481,12981.941
A,11,21200617,59,41746.0,12701
A,11,21200618,39,41869.727,12885.980
