city,data,index,inf,loc,loc_num
E,21200529,69980.66762273543,4,2,40996.18114447323
E,21200530,70127.49999998836,1,2,41247.0
E,21200531,70054.08381136191,5,2,41121.590572236615
E,21200601,68930.09460377897,5,2,40712.196857412215
E,21200602,68530.9594717092,12,2,40533.92914321628
E,21200603,66608.6999999867,32,2,39768.0
E,21200604,68549.25315722897,29,2,40291.9763810721
E,21200605,68555.35105240223,72,2,40211.325460357366
E,21200606,70508.09999999101,81,2,40574.0
E,21200607,69531.72552619662,84,2,40392.66273017868
E,21200608,68676.94184205784,108,2,40187.554243392886
E,21200609,68066.55578941344,105,2,40058.738991190534
E,21200610,65990.99999998588,235,2,39596.0
E,21200611,68869.21859646343,237,2,40405.24633039685
E,21200612,68869.21859646343,259,2,40405.24633039685
E,21200613,72550.09999999094,289,2,41561.0
E,21200614,70096.17906430592,377,2,40790.497553597896
E,21200501,890.4000000000113,0,3,1635.0
E,21200502,890.4000000000113,0,3,1635.0
E,21200503,890.4000000000113,0,3,1635.0
E,21200504,918.2200000000113,0,3,1668.0
E,21200505,918.2200000000113,0,3,1668.0
E,21200506,890.4000000000113,0,3,1635.0
E,21200507,946.040000000011,0,3,1701.0
E,21200508,955.3133333333444,0,3,1712.0
E,21200509,1029.5000000000105,0,3,1800.0
E,21200510,992.4066666666774,0,3,1756.0
E,21200511,964.5688888888988,0,3,1727.666666666667
E,21200512,942.925185185195,0,3,1703.5555555555554
E,21200513,871.8000000000087,0,3,1627.0
E,21200514,954.9417283950706,0,3,1693.1851851851852
E,21200515,958.9472427983625,0,3,1689.7283950617284
E,21200516,1050.1000000000083,0,3,1749.0
E,21200517,1004.5236213991857,0,3,1719.3641975308642
E,21200518,975.2412071330673,0,3,1721.4547325102878
E,21200519,950.2882761774204,0,3,1712.2729766803839
E,21200520,871.1000000000084,0,3,1696.0
E,21200521,958.4294253924786,0,3,1703.424325560128
E,21200522,961.1431417974981,0,3,1700.4747751867094
E,21200523,1053.900000000007,0,3,1702.0
E,21200524,1007.5215708987524,0,3,1701.2373875933545
E,21200525,1016.973856966256,0,3,1707.4124625311179
E,21200526,1004.6651426216723,0,3,1709.2166167081573
E,21200527,989.5000000000088,0,3,1719.0
E,21200528,998.1883808738968,0,3,1700.7388722360529
E,21200529,996.0294602913046,0,3,1697.9129574120175
E,21200530,1000.4000000000087,0,3,1674.0
E,21200531,998.2147301456566,0,3,1685.956478706009
E,21200601,963.771576715225,0,3,1670.3188262353362
E,21200602,951.5621022869636,2,3,1669.0917683137814
E,21200603,892.7000000000097,7,3,1651.0
E,21200604,952.1540340956614,14,3,1653.3639227712604
E,21200605,952.3513446985603,39,3,1648.12130759042
E,21200606,1012.2000000000104,33,3,1640.0
E,21200607,982.2756723492853,18,3,1644.0606537952099
E,21200608,938.5585574497678,35,3,1604.3535512650699
E,21200609,914.0114099330203,43,3,1592.47140168676
E,21200610,821.2000000000081,105,3,1529.0
E,21200611,928.803803311012,91,3,1610.49046722892
E,21200612,928.803803311012,115,3,1610.49046722892
E,21200613,1051.200000000008,144,3,1710.0
E,21200614,969.6025355406772,190,3,1643.660311485947
E,21200501,1115.9000000000103,0,4,2260.0
E,21200502,1115.9000000000103,0,4,2260.0
E,21200503,1115.9000000000103,0,4,2260.0
E,21200504,1172.420000000005,0,4,2328.2
E,21200505,1172.420000000005,0,4,2328.2000000000007
E,21200506,1115.9000000000103,0,4,2260.0
E,21200507,1228.9400000000005,0,4,2396.4
E,21200508,1247.7799999999984,0,4,2419.133333333333
E,21200509,1398.4999999999854,0,4,2601.0
E,21200510,1323.1399999999921,0,4,2510.0666666666666
E,21200511,1287.8133333333299,0,4,2501.688888888889
E,21200512,1250.917777777778,0,4,2468.585185185185
E,21200513,1141.800000000012,0,4,2394.0
E,21200514,1262.005925925927,0,4,2475.861728395062
E,21200515,1265.7019753086431,0,4,2478.2872427983543
E,21200516,1393.299999999991,0,4,2565.0
E,21200517,1329.5009876543172,0,4,2521.643621399177
E,21200518,1305.9003292181053,0,4,2503.881207133059
E,21200519,1276.7671056241431,0,4,2483.508276177412
E,21200520,1194.9000000000074,0,4,2425.0
E,21200521,1276.8890352080468,0,4,2490.502758725804
E,21200522,1276.9296784026812,0,4,2492.8342529086012
E,21200523,1358.9999999999898,0,4,2563.0
E,21200524,1317.9648392013355,0,4,2527.917126454301
E,21200525,1299.2216130671104,0,4,2515.639042151434
E,21200526,1279.2954840894845,0,4,2499.852056201912
E,21200527,1220.7000000000066,0,4,2456.0
E,21200528,1267.4984946964971,0,4,2468.617352067304
E,21200529,1263.5661648988346,0,4,2458.205784022435
E,21200530,1302.4999999999998,1,4,2450.0
E,21200531,1283.0330824494172,0,4,2454.1028920112176
E,21200601,1247.1443608164748,4,4,2391.367630670406
E,21200602,1228.6924810886333,4,4,2371.823507560541
E,21200603,1155.9000000000074,6,4,2270.0
E,21200604,1237.3308270295445,14,4,2329.2745025201802
E,21200605,1240.2102756765144,38,4,2315.0915008400602
E,21200606,1327.3999999999926,18,4,2346.0
E,21200607,1283.8051378382536,21,4,2330.5457504200303
E,21200608,1255.3017126127534,25,4,2338.8485834733433
E,21200609,1231.26895015034,36,4,2336.464777964458
E,21200610,1154.7000000000132,52,4,2340.0
E,21200611,1232.3229833834475,67,4,2370.488259321486
E,21200612,1232.3229833834475,95,4,2370.488259321486
E,21200613,1310.9999999999893,97,4,2435.0
E,21200614,1258.548655588961,123,4,2391.992172880991
E,21200501,67533.09999999554,0,5,18876.0
E,21200502,67533.09999999554,0,5,18876.0
E,21200503,67533.09999999554,0,5,18876.0
E,21200504,67548.47999999546,0,5,19115.2
E,21200505,67548.47999999546,0,5,19115.2
E,21200506,67533.09999999554,0,5,18876.0
E,21200507,67563.85999999537,0,5,19354.4
E,21200508,67568.98666666201,0,5,19434.13333333333
E,21200509,67609.99999999511,0,5,20072.0
E,21200510,67589.49333332856,0,5,19753.066666666666
E,21200511,67214.39777777279,0,5,19629.355555555558
E,21200512,67082.53037036535,0,5,19481.807407407407
E,21200513,66443.69999999469,0,5,19063.0
E,21200514,66724.77679011827,0,5,19336.269135802468
E,21200515,66605.52559670259,0,5,19287.756378600825
E,21200516,66648.09999999481,0,5,19464.0
E,21200517,66626.81279834869,0,5,19375.87818930041
E,21200518,65985.8375994459,0,5,19316.95939643347
E,21200519,65765.0834659296,0,5,19267.945861911296
E,21200520,64682.59999999418,0,5,19111.0
E,21200521,65786.9278219728,0,5,19269.6486206371
E,21200522,65794.2092739872,0,5,19270.216206879035
E,21200523,66913.09999999464,0,5,19430.0
E,21200524,66353.65463699093,0,5,19350.108103439517
E,21200525,66808.05154566023,0,5,19372.369367813168
E,21200526,66773.03539421543,0,5,19353.159157084232
E,21200527,67157.3999999951,0,5,19337.0
E,21200528,66557.37846473501,0,5,19397.386385694743
E,21200529,66485.49282157491,0,5,19412.128795231583
E,21200530,65741.69999999453,0,5,19502.0
E,21200531,66113.59641078471,0,5,19457.064397615788
E,21200601,65483.13213692457,0,5,19323.354799205263
E,21200602,65396.94284923459,0,5,19263.80639894035
E,21200603,64594.09999999448,1,5,19011.0
E,21200604,64736.08094974129,2,5,19093.935466313447
E,21200605,64515.793649910185,8,5,19037.31182210448
E,21200606,64217.1999999948,5,5,19007.0
E,21200607,64366.4968249525,0,5,19022.155911052243
E,21200608,64190.36560831385,7,5,18999.05197035075
E,21200609,64181.420811086864,4,5,18996.40262713433
E,21200610,63987.399999994246,11,5,18968.0
E,21200611,65229.70693702544,12,5,19109.467542378112
E,21200612,65229.70693702543,39,5,19109.467542378112
E,21200613,67520.2999999952,31,5,19364.0
E,21200614,65993.23795801535,29,5,19194.311694918746
E,21200501,12349.000000000136,0,6,3316.0
E,21200502,12349.000000000136,0,6,3316.0
E,21200503,12349.000000000136,0,6,3316.0
E,21200504,12481.46000000014,0,6,3323.0
E,21200505,12481.460000000141,0,6,3323.0
E,21200506,12349.000000000136,0,6,3316.0
E,21200507,12613.920000000144,0,6,3330.0
E,21200508,12658.07333333348,0,6,3332.333333333333
E,21200509,13011.300000000152,0,6,3351.0
E,21200510,12834.686666666816,0,6,3341.666666666667
E,21200511,12788.395555555706,0,6,3334.888888888889
E,21200512,12714.094074074224,0,6,3329.518518518519
E,21200513,12519.200000000148,0,6,3312.0
E,21200514,12770.96469135817,0,6,3322.172839506173
E,21200515,12789.921563786147,0,6,3319.7242798353914
E,21200516,13079.600000000128,0,6,3325.0
E,21200517,12934.76078189314,0,6,3322.3621399176955
E,21200518,12774.086927297807,0,6,3333.4540466392323
E,21200519,12672.249236397038,0,6,3336.272062185643
E,21200520,12307.900000000162,0,6,3353.0
E,21200521,12691.516412132434,0,6,3345.0906873952144
E,21200522,12697.938804044234,0,6,3348.0302291317385
E,21200523,13094.400000000107,0,6,3346.0
E,21200524,12896.169402022171,0,6,3347.015114565869
E,21200525,13003.856467340811,2,6,3360.671704855289
E,21200526,12973.67528978771,1,6,3365.562273140386
E,21200527,13021.00000000015,0,6,3389.0
E,21200528,12932.658429929348,3,6,3388.520757713462
E,21200529,12918.986143309896,0,6,3396.1735859044875
E,21200530,12803.300000000183,5,6,3411.0
E,21200531,12861.143071655039,3,6,3403.586792952244
E,21200601,12627.181023885129,2,6,3402.8622643174144
E,21200602,12568.474698513444,5,6,3400.1496857565526
E,21200603,12217.100000000168,11,6,3394.0
E,21200604,12481.191566171256,5,6,3378.383228585517
E,21200605,12452.097188723856,11,6,3371.127742861839
E,21200606,12658.000000000151,14,6,3341.0
E,21200607,12555.048594362004,21,6,3356.06387143092
E,21200608,12493.182864787437,18,6,3368.354623810307
E,21200609,12438.24381971653,25,6,3377.472831747076
E,21200610,12266.50000000015,44,6,3408.0
E,21200611,12591.647939905595,43,6,3370.8242772490253
E,21200612,12591.647939905595,67,6,3370.8242772490253
E,21200613,13070.20000000011,111,6,3327.0
E,21200614,12751.165293270436,85,6,3356.216184832683
E,21200501,4457.699999999969,0,7,2643.0
E,21200502,4457.699999999969,0,7,2643.0
E,21200503,4457.699999999969,0,7,2643.0
E,21200504,4452.65999999997,0,7,2683.4
E,21200505,4452.65999999997,0,7,2683.4
E,21200506,4457.699999999969,0,7,2643.0
E,21200507,4447.619999999971,0,7,2723.8
E,21200508,4445.9399999999705,0,7,2737.2666666666664
E,21200509,4432.4999999999745,0,7,2845.0
E,21200510,4439.219999999973,0,7,2791.133333333333
E,21200511,4416.106666666633,0,7,2801.7111111111108
E,21200512,4410.642222222185,0,7,2787.2814814814806
E,21200513,4376.59999999995,0,7,2769.0
E,21200514,4397.314074074031,0,7,2725.76049382716
E,21200515,4392.871358024648,0,7,2705.253497942387
E,21200516,4404.699999999958,0,7,2621.0
E,21200517,4398.785679012302,0,7,2663.1267489711936
E,21200518,4436.161893004072,0,7,2697.375582990398
E,21200519,4446.64919067211,0,7,2722.834110653864
E,21200520,4504.999999999956,0,7,2808.0
E,21200521,4428.849730224004,0,7,2699.611370217955
E,21200522,4422.9165767413015,0,7,2691.8704567393183
E,21200523,4334.899999999947,0,7,2568.0
E,21200524,4378.908288370625,0,7,2629.935228369659
E,21200525,4423.0360961235165,0,7,2709.978409456553
E,21200526,4452.414794831372,0,7,2757.3045459420705
E,21200527,4555.299999999975,2,7,2932.0
E,21200528,4441.3049316104325,0,7,2820.1015153140233
E,21200529,4437.601643870119,3,7,2841.033838438008
E,21200530,4316.199999999949,12,7,2771.0
E,21200531,4376.900821935034,7,7,2806.0169192190037
E,21200601,4375.20027397831,24,7,2778.005639739668
E,21200602,4394.867031971098,48,7,2780.3408529862236
E,21200603,4432.49999999995,77,7,2757.0
E,21200604,4473.455677323676,94,7,2729.113617662075
E,21200605,4499.651892441204,130,7,2712.037872554025
E,21200606,4592.9999999999845,130,7,2650.0
E,21200607,4546.325946220594,180,7,2681.0189362770125
E,21200608,4522.075315406854,287,7,2620.6729787590043
E,21200609,4498.433753875811,354,7,2610.8973050120057
E,21200610,4426.899999999984,420,7,2531.0
E,21200611,4542.44458462526,545,7,2578.965768337335
E,21200612,4542.44458462526,802,7,2578.965768337335
E,21200613,4701.999999999986,931,7,2595.0
E,21200614,4595.6297230835025,949,7,2584.3105122248903
E,21200501,55429.99999999518,0,8,14998.0
E,21200502,55429.99999999518,0,8,14998.0
E,21200503,55429.99999999518,0,8,14998.0
E,21200504,55718.81999999518,0,8,15137.2
E,21200505,55718.81999999518,0,8,15137.2
E,21200506,55429.99999999518,0,8,14998.0
E,21200507,56007.63999999518,0,8,15276.4
E,21200508,56103.913333328535,0,8,15322.8
E,21200509,56874.0999999952,0,8,15694.0
E,21200510,56489.006666661866,0,8,15508.4
E,21200511,55933.23555555092,0,8,15374.466666666667
E,21200512,55619.61407406948,0,8,15267.955555555556
E,21200513,54436.599999995684,0,8,14921.0
E,21200514,55637.93802468687,0,8,15169.318518518518
E,21200515,55644.04600822599,0,8,15136.43950617284
E,21200516,56857.59999999541,0,8,15319.0
E,21200517,56250.8230041107,0,8,15227.719753086421
E,21200518,55326.94100136728,0,8,15235.239917695471
E,21200519,54816.72133515791,0,8,15207.319890260633
E,21200520,52872.39999999573,0,8,15159.0
E,21200521,54245.607111716214,0,8,15272.773296753545
E,21200522,54055.23570390231,0,8,15294.591098917846
E,21200523,55047.69999999501,0,8,15452.0
E,21200524,54551.46785194866,0,8,15373.29554945892
E,21200525,54786.35595064626,0,8,15460.765183152977
E,21200526,54699.24126753001,0,8,15463.686910870632
E,21200527,54759.8999999951,0,8,15557.0
E,21200528,54541.24708917344,3,8,15456.562303623545
E,21200529,54488.58236305458,2,8,15454.187434541182
E,21200530,54164.59999999522,1,8,15349.0
E,21200531,54326.591181524906,10,8,15401.593717270589
E,21200601,54082.96372717199,18,8,15130.197905756862
E,21200602,54055.75163623091,19,8,15057.263874342483
E,21200603,53757.69999999584,30,8,14640.0
E,21200604,54728.75054540759,61,8,14771.087958114163
E,21200605,54953.083515133156,65,8,14675.695986038054
E,21200606,56372.79999999599,62,8,14616.0
E,21200607,55662.941757564564,49,8,14645.847993019026
E,21200608,54943.447252518825,86,8,14527.282664339675
E,21200609,54466.99633669312,147,8,14497.710219119566
E,21200610,52794.599999995946,164,8,14320.0
E,21200611,54681.098778894855,236,8,14508.570073039857
E,21200612,54681.098778894855,314,8,14508.570073039857
E,21200613,56781.69999999548,303,8,14708.0
E,21200614,55381.2991859284,364,8,14575.046715359902
E,21200501,17430.000000002154,0,9,27400.0
E,21200502,17430.000000002154,0,9,27400.0
E,21200503,17430.000000002154,0,9,27400.0
E,21200504,17791.100000001952,0,9,28028.2
E,21200505,17791.100000001952,0,9,28028.2
E,21200506,17430.000000002154,0,9,27400.0
E,21200507,18152.200000001754,0,9,28656.4
E,21200508,18272.566666668357,0,9,28865.8
E,21200509,19235.50000000115,0,9,30541.0
E,21200510,18754.03333333475,0,9,29703.4
E,21200511,18600.97777777932,0,9,29638.8
E,21200512,18389.470370372044,0,9,29338.066666666666
E,21200513,17813.400000002064,0,9,28672.0
E,21200514,18408.490123458407,0,9,29096.022222222222
E,21200515,18414.830041153866,0,9,29015.340740740736
E,21200516,19022.60000000112,0,9,29278.0
E,21200517,18718.71502057749,0,9,29146.670370370368
E,21200518,18398.50500686029,0,9,29160.556790123457
E,21200519,18190.473342480018,0,9,29121.409053497944
E,21200520,17454.200000002264,0,9,29057.0
E,21200521,18063.257780827902,0,9,28971.136351165987
E,21200522,18020.85259361053,0,9,28921.04545038866
E,21200523,18545.100000001425,0,9,28735.0
E,21200524,18282.97629680598,0,9,28828.022725194332
E,21200525,18438.25876560293,0,9,29107.007575064774
E,21200526,18402.645020803437,0,9,29231.01010008637
E,21200527,18486.700000001383,0,9,29758.0
E,21200528,18600.48167360209,0,9,29444.33670002879
E,21200529,18666.427224534982,0,9,29515.445566676266
E,21200530,18912.10000000147,0,9,29344.0
E,21200531,18789.263612268223,0,9,29429.72278333813
E,21200601,18332.687870757425,0,9,28931.240927779374
E,21200602,18139.550494342748,0,9,28793.654570372506
E,21200603,17296.700000002587,0,9,28020.0
E,21200604,17886.21683144889,2,9,28584.88485679083
E,21200605,17801.77227715094,12,9,28515.294952263608
E,21200606,18222.400000001333,10,9,28941.0
E,21200607,18012.086138576142,6,9,28728.147476131802
E,21200608,17602.828712860046,14,9,28247.38249204393
E,21200609,17396.304950479618,15,9,28016.17665605858
E,21200610,16574.00000000266,15,9,27073.0
E,21200611,17438.201650161343,8,9,27879.392218686196
E,21200612,17438.201650161347,15,9,27879.392218686196
E,21200613,18344.30000000176,44,9,28549.0
E,21200614,17740.234433441485,30,9,28102.59481245746
E,21200501,139986.80000005855,0,10,93131.0
E,21200502,139986.80000005855,0,10,93131.0
E,21200503,139986.80000005855,0,10,93131.0
E,21200504,139694.00000005984,0,10,93764.8
E,21200505,139694.00000005984,0,10,93764.8
E,21200506,139986.80000005855,0,10,93131.0
E,21200507,139401.2000000611,0,10,94398.6
E,21200508,139303.60000006153,0,10,94609.86666666664
E,21200509,138522.80000006495,0,10,96300.0
E,21200510,138913.20000006325,0,10,95454.93333333332
E,21200511,138103.86666672904,0,10,95551.31111111114
E,21200512,137964.22222228374,0,10,95301.74814814814
E,21200513,136875.60000005894,0,10,94899.0
E,21200514,138729.84074080302,0,10,95210.24938271604
E,21200515,138985.04691364276,0,10,95179.74979423867
E,21200516,141349.70000006628,0,10,95430.0
E,21200517,140167.37345685452,0,10,95304.87489711931
E,21200518,138088.12448565973,0,10,94994.29163237312
E,21200519,137000.9326475242,0,10,94849.05550983084
E,21200520,132747.30000005837,0,10,94248.0
E,21200521,136402.8108825493,0,10,94499.6851699436
E,21200522,136203.43696089098,0,10,94383.22838998119
E,21200523,139460.20000006532,0,10,94402.0
E,21200524,137831.81848047813,0,10,94392.6141949906
E,21200525,138624.2394935354,0,10,94526.8713983302
E,21200526,138345.58599135876,0,10,94568.49519777359
E,21200527,138580.70000006276,0,10,94786.0
E,21200528,137940.9286638269,0,10,94479.16506592454
E,21200529,137806.04288798288,0,10,94449.38835530817
E,21200530,136896.5000000591,0,10,94083.0
E,21200531,137351.27144402105,0,10,94266.19417765408
E,21200601,135323.8238147111,0,10,93656.73139255137
E,21200602,134799.59841959507,0,10,93514.64185673515
E,21200603,131723.70000005313,6,10,92621.0
E,21200604,133946.43280656845,13,10,92846.21395224506
E,21200605,133662.04426889293,9,10,92623.40465074836
E,21200606,135316.00000005716,17,10,92403.0
E,21200607,134489.02213447506,9,10,92513.20232537418
E,21200608,133633.37404486135,14,10,92445.73410845804
E,21200609,133072.4987264628,12,10,92459.9788112774
E,21200610,131095.10000005187,18,10,92421.0
E,21200611,134074.26624219198,38,10,93139.65960375914
E,21200612,134074.26624219195,36,10,93139.65960375914
E,21200613,138055.20000006122,57,10,94538.0
E,21200614,135401.2441614817,53,10,93605.77306917275
E,21200501,87587.10000000699,0,11,42006.0
E,21200502,87587.10000000699,0,11,42006.0
E,21200503,87587.100000007,0,11,42006.0
E,21200504,88400.40000000747,0,11,42368.0
E,21200505,88400.40000000747,0,11,42368.0
E,21200506,87587.10000000699,0,11,42006.0
E,21200507,89213.70000000797,0,11,42730.0
E,21200508,89484.80000000812,0,11,42850.66666666666
E,21200509,91653.60000000944,0,11,43816.0
E,21200510,90569.20000000877,0,11,43333.33333333333
E,21200511,90782.26666667516,0,11,43328.77777777778
E,21200512,90491.82222223037,0,11,43166.370370370365
E,21200513,90124.00000000725,0,11,42837.0
E,21200514,90706.14074074893,0,11,43243.456790123455
E,21200515,90777.5802469218,0,11,43269.15226337448
E,21200516,91502.60000000916,0,11,43727.0
E,21200517,91140.09012346547,0,11,43498.07613168724
E,21200518,89756.73004116016,0,11,43303.69204389575
E,21200519,89174.77338821047,0,11,43162.589391861
E,21200520,86627.5000000058,0,11,42686.0
E,21200521,88458.89112940832,0,11,42972.19646395367
E,21200522,88220.2637098076,0,11,42908.732154651225
E,21200523,89574.40000000867,0,11,43068.0
E,21200524,88897.33185490813,0,11,42988.36607732561
E,21200525,89965.64395164199,0,11,43077.122025775214
E,21200526,90096.05860218644,0,11,43080.162701033616
E,21200527,91425.2000000092,6,11,43175.0
E,21200528,90085.18620073439,0,11,43408.054233677874
E,21200529,90081.56206691707,0,11,43517.35141122595
E,21200530,88734.30000000754,5,11,43969.0
E,21200531,89407.9310334623,6,11,43743.17570561297
E,21200601,88170.11034449203,11,11,43269.391901870986
E,21200602,87982.04712598685,14,11,43036.189202494665
E,21200603,86368.10000000626,12,11,42096.0
E,21200604,87759.71570866702,32,11,42844.06306749822
E,21200605,87685.60523622709,23,11,42780.0210224994
E,21200606,88929.00000000795,23,11,43400.0
E,21200607,88307.30261811752,16,11,43090.010511249704
E,21200608,87888.96753937722,58,11,42673.33683708323
E,21200609,87542.29005250036,48,11,42431.11578277763
E,21200610,86430.60000000629,47,11,41530.0
E,21200611,87786.09668417161,82,11,42366.37192759255
E,21200612,87786.09668417161,61,11,42366.37192759255
E,21200613,89385.40000000822,89,11,43138.0
E,21200614,88319.19778945047,100,11,42623.5812850617
E,21200501,104669.60000001868,0,12,64619.0
E,21200502,104669.60000001868,0,12,64619.0
E,21200503,104669.60000001868,0,12,64619.0
E,21200504,104788.14000001953,0,12,65074.2
E,21200505,104788.14000001953,0,12,65074.2
E,21200506,104669.60000001868,0,12,64619.0
E,21200507,104906.68000002037,0,12,65529.4
E,21200508,104946.19333335396,0,12,65681.13333333332
E,21200509,105262.30000002286,0,12,66895.0
E,21200510,105104.2466666884,0,12,66288.06666666668
E,21200511,105369.38222224434,0,12,66461.68888888888
E,21200512,105405.07629631816,0,12,66317.25185185185
E,21200513,105741.60000002176,0,12,66202.0
E,21200514,106226.89209878872,0,12,66397.41728395062
E,21200515,106500.83069961224,0,12,66424.13909465019
E,21200516,107534.0000000262,0,12,66673.0
E,21200517,107017.4153498192,0,12,66548.56954732511
E,21200518,105424.43844995524,0,12,66522.5231824417
E,21200519,104721.25126659824,0,12,66472.3642432556
E,21200520,101721.90000002034,2,12,66346.0
E,21200521,104158.28375554696,0,12,66191.12141441852
