city,data,index,inf,loc,loc_num
A,21200510,795665.1399993545,0,1,244058.6
A,21200511,798956.8466660206,0,1,243807.53333333327
A,21200512,793820.5622215794,0,1,242969.7111111111
A,21200513,786839.6999993625,0,1,241043.0
A,21200514,808069.220740078,0,1,243378.23703703703
A,21200515,812818.7735795773,0,1,243514.41234567898
A,21200516,843547.399999292,0,1,246122.0
A,21200517,828183.0867894349,0,1,244818.2061728395
A,21200518,810240.9622626926,0,1,243947.06872427984
A,21200519,799138.816350493,0,1,243222.09163237317
A,21200520,758992.3999993514,0,1,240901.0
A,21200521,796120.3721163843,1,1,243529.03054412443
A,21200522,795114.2240383481,1,1,243631.34351470807
A,21200523,830229.8999993087,2,1,246464.0
A,21200524,812672.0620188285,5,1,245047.67175735405
A,21200525,812480.5540058321,9,1,244053.89058578468
A,21200526,806564.1053413398,28,1,243250.52078104625
A,21200527,794539.6999993589,62,1,240650.0
A,21200528,802989.6351133371,103,1,243508.84026034875
A,21200529,801798.1450373359,128,1,243594.94675344962
A,21200530,807865.0999993121,259,1,246626.0
A,21200531,804831.6225183241,311,1,245110.4733767248
A,21200601,677886.1408391119,541,1,238040.4911255749
A,21200602,634559.821119045,823,1,235178.65483409996
A,21200603,420961.69999969954,449,1,222385.0
A,21200604,494044.40703948046,525,1,227110.55161136665
A,21200605,447205.9356796256,228,1,224421.1838704556
A,21200606,426611.6999996967,184,1,223768.0
A,21200607,436908.81783966115,229,1,224094.5919352278
A,21200608,428947.3726130207,152,1,223205.53064507592
A,21200609,429725.9301507953,136,1,223018.0408601013
A,21200610,423321.599999704,96,1,221754.0
A,21200611,428437.8100500686,107,1,222751.6802867004
A,21200612,429934.57177549275,68,1,223051.14062118425
A,21200613,432265.89999970654,104,1,223483.0
A,21200614,428737.16239515337,96,1,222811.57235359718
A,21200501,427479.39999994304,0,2,84716.0
A,21200502,427479.39999994304,0,2,84716.0
A,21200503,427479.39999994304,0,2,84716.0
A,21200504,431492.51999994117,0,2,84960.8
A,21200505,431492.51999994117,0,2,84960.8
A,21200506,427479.39999994304,0,2,84716.0
A,21200507,435505.6399999393,0,2,85205.59999999999
A,21200508,436843.3466666054,0,2,85287.2
A,21200509,447544.99999993376,0,2,85940.0
A,21200510,442194.1733332696,0,2,85613.6
A,21200511,443332.65777771594,0,2,85534.53333333334
A,21200512,441928.54370364326,0,2,85399.37777777779
A,21200513,440258.7999999443,0,2,85050.0
A,21200514,448012.9145678361,0,2,85631.45925925928
A,21200515,450041.0381892337,0,2,85708.81975308643
A,21200516,461851.3999999207,0,2,86445.0
A,21200517,455946.2190945772,0,2,86076.90987654321
A,21200518,446823.6063648162,0,2,85875.30329218108
A,21200519,441814.34181978134,0,2,85685.40438957476
A,21200520,422673.19999995065,0,2,85104.0
A,21200521,441483.28060655156,0,2,85629.13479652492
A,21200522,441372.9268688085,0,2,85610.37826550832
A,21200523,459962.299999923,0,2,86098.0
A,21200524,450667.6134343657,7,2,85854.18913275418
A,21200525,451868.83781140955,7,2,85729.72971091805
A,21200526,449171.017081905,12,2,85606.97294789074
A,21200527,444976.5999999397,21,2,85237.0
A,21200528,445633.1390272573,26,2,85710.99098263026
A,21200529,444453.84634237475,75,2,85745.66366087674
A,21200530,442751.7999999271,162,2,86289.0
A,21200531,443602.8231711509,154,2,86017.33183043837
A,21200601,357630.7077237109,198,2,82878.77727681278
A,21200602,329257.01029830537,327,2,81742.03636908373
A,21200603,186537.50000005448,148,2,76330.0
A,21200604,235581.570099473,194,2,78273.67878969458
A,21200605,204356.42336652888,125,2,77117.55959656485
A,21200606,190950.20000005906,124,2,76749.0
A,21200607,197653.31168329398,142,2,76933.27979828243
A,21200608,193325.3372278021,108,2,76641.09326609415
A,21200609,194117.04963704981,65,2,76605.12435479219
A,21200610,191372.5000000533,43,2,76241.0
A,21200611,195188.4165457195,43,2,76359.37478493073
A,21200612,195288.71918232905,57,2,76501.97870068325
A,21200613,200075.7000000554,40,2,76232.0
A,21200614,195208.4770730414,77,2,76387.89556808122
A,21200501,438021.49999994657,0,3,83407.0
A,21200502,438021.49999994657,0,3,83407.0
A,21200503,438021.49999994657,0,3,83407.0
A,21200504,441127.179999944,0,3,83734.6
A,21200505,441127.17999994406,0,3,83734.59999999999
A,21200506,438021.49999994657,0,3,83407.0
A,21200507,444232.8599999415,0,3,84062.2
A,21200508,445268.0866666072,0,3,84171.40000000001
A,21200509,453549.8999999336,0,3,85045.0
A,21200510,449408.99333327037,0,3,84608.20000000001
A,21200511,460444.06444437976,0,3,84440.73333333334
A,21200512,462742.1192591952,0,3,84239.31111111112
A,21200513,478373.2999999353,0,3,83669.0
A,21200514,469737.1064196885,0,3,84263.10370370372
A,21200515,472068.7688065196,0,3,84271.03456790124
A,21200516,468095.899999935,0,3,84881.0
A,21200517,470082.33440322726,0,3,84576.01728395061
A,21200518,464902.6448010307,0,3,84392.67242798353
A,21200519,463838.2264013959,0,3,84229.89657064469
A,21200520,456529.69999992993,0,3,83721.0
A,21200521,462941.9421337535,0,3,84291.63219021488
A,21200522,462643.1807112061,0,3,84312.21073007162
A,21200523,468457.8999999346,1,3,84924.0
A,21200524,465550.5403555703,4,3,84618.10536503582
A,21200525,470597.0801184813,4,3,84441.03512167861
A,21200526,471310.14015799685,20,3,84280.04682890481
A,21200527,477782.799999939,12,3,83781.0
A,21200528,465009.5467192917,21,3,84428.68227630161
A,21200529,462909.34890639,41,3,84478.22742543387
A,21200530,445935.69999993924,85,3,85225.0
A,21200531,454422.5244531646,95,3,84851.61371271692
A,21200601,358037.5414843824,121,3,82704.87123757231
A,21200602,328738.1553125301,141,3,81864.82831676309
A,21200603,173754.40000004324,82,3,78038.0
A,21200604,226561.9517708728,69,3,79480.27610558769
A,21200605,192503.21725698703,75,3,78685.42536852924
A,21200606,177193.30000004507,60,3,78538.0
A,21200607,184848.25862851605,48,3,78611.71268426461
A,21200608,180074.61954286962,53,3,78358.9042280882
A,21200609,181035.0593904778,25,3,78299.20563745093
A,21200610,178182.30000004775,31,3,77927.0
A,21200611,181733.71979685716,22,3,78182.06854581698
A,21200612,181976.29289313572,14,3,78283.14851593679
A,21200613,185983.80000004586,10,3,78320.0
A,21200614,181782.2344161129,14,3,78202.28453984094
A,21200501,389208.79999995953,0,4,64870.0
A,21200502,389208.79999995953,0,4,64870.0
A,21200503,389208.79999995953,0,4,64870.0
A,21200504,395089.3599999571,0,4,65066.2
A,21200505,395089.359999957,0,4,65066.2
A,21200506,389208.79999995953,0,4,64870.0
A,21200507,400969.9199999546,0,4,65262.4
A,21200508,402930.1066666204,0,4,65327.8
A,21200509,418611.5999999472,0,4,65851.0
A,21200510,410770.85333328386,0,4,65589.4
A,21200511,410801.71777773,0,4,65562.8
A,21200512,408198.4237036575,0,4,65466.73333333334
A,21200513,403022.6999999589,0,4,65248.0
A,21200514,411538.3079011866,0,4,65592.91111111111
A,21200515,412651.60263369634,0,4,65634.97037037037
A,21200516,423393.7999999434,0,4,66064.0
A,21200517,418022.70131681993,0,4,65849.48518518519
A,21200518,410398.6671055758,0,4,65675.16172839506
A,21200519,406066.9561407866,0,4,65545.54897119342
A,21200520,389779.4999999641,4,4,65112.0
A,21200521,408052.45204689814,8,4,65575.1829903978
A,21200522,408714.284015602,32,4,65585.06099679926
A,21200523,428310.8999999437,1,4,66068.0
A,21200524,418512.5920077728,0,4,65826.53049839963
A,21200525,417358.6306692261,82,4,65828.51016613322
A,21200526,413707.87422565353,217,4,65748.68022151095
A,21200527,405252.3999999617,207,4,65591.0
A,21200528,407386.9914085243,223,4,65731.22674050364
A,21200529,405280.0304694812,375,4,65725.4089135012
A,21200530,403200.6999999576,134,4,65854.0
A,21200531,404240.36523471936,1032,4,65789.7044567506
A,21200601,316934.3550782345,1221,4,63054.5681522502
A,21200602,288178.90677099355,1300,4,62121.42420300026
A,21200603,143362.00000002672,102,4,57520.0
A,21200604,192531.00225701556,86,4,59151.47473433343
A,21200605,160648.36741902286,60,4,58161.491578111134
A,21200606,146052.10000002626,35,4,57813.0
A,21200607,153350.23370952456,25,4,57987.245789055574
A,21200608,148665.4445698594,40,4,57665.081929685184
A,21200609,149536.55942647046,22,4,57615.77590624693
A,21200610,146594.00000002742,13,4,57195.0
A,21200611,148100.98647550851,13,4,57391.25863541564
A,21200612,149069.93736356965,6,4,57536.227043400555
A,21200613,148172.40000002764,4,4,57363.0
A,21200614,148294.77665312073,10,4,57420.252317012615
A,21200501,275979.20000001823,0,5,37312.0
A,21200502,275979.20000001823,0,5,37312.0
A,21200503,275979.20000001823,0,5,37312.0
A,21200504,279323.1000000177,0,5,37479.2
A,21200505,279323.1000000177,0,5,37479.2
A,21200506,275979.20000001823,0,5,37312.0
A,21200507,282667.00000001705,0,5,37646.4
A,21200508,283781.63333335024,0,5,37702.13333333333
A,21200509,292698.7000000153,0,5,38148.0
A,21200510,288240.1666666828,0,5,37925.066666666666
A,21200511,285512.65555557143,0,5,37922.688888888886
A,21200512,283117.30740742345,0,5,37847.585185185184
A,21200513,275599.10000001616,0,5,37695.0
A,21200514,285122.7691358171,0,5,37834.861728395066
A,21200515,285791.25637861504,0,5,37830.62057613169
A,21200516,296651.9000000117,0,5,37962.0
A,21200517,291221.5781893134,0,5,37896.31028806584
A,21200518,284685.4593964488,0,5,37884.10342935528
A,21200519,280696.6458619278,0,5,37858.13790580704
A,21200520,266182.9000000212,0,5,37794.0
A,21200521,281342.0152873209,0,5,37923.71263526901
A,21200522,281557.1384291186,0,5,37945.570878423
A,21200523,297146.5000000136,0,5,38119.0
A,21200524,289351.8192145661,2,5,38032.2854392115
A,21200525,288478.40640486585,2,5,37949.09514640383
A,21200526,285589.04187314986,2,5,37892.46019520511
A,21200527,278936.9000000177,11,5,37696.0
A,21200528,284345.88062439376,12,5,37946.153398401715
A,21200529,283931.49354147504,31,5,37964.051132800574
A,21200530,288511.7000000136,55,5,38250.0
A,21200531,286221.5967707443,48,5,38107.02556640029
A,21200601,226783.9322569225,71,5,36551.00852213343
A,21200602,206208.00967589216,115,5,35984.67802951123
A,21200603,105618.5000000096,52,5,33296.0
A,21200604,139486.73655863688,61,5,34215.89267650375
A,21200605,117246.31218621846,91,5,33626.29755883458
A,21200606,106633.70000000893,78,5,33367.0
A,21200607,111940.0060931137,111,5,33496.64877941729
A,21200608,108661.6020310436,99,5,33361.88292647242
A,21200609,109337.56937472183,72,5,33360.17723529657
A,21200610,107411.10000000818,48,5,33222.0
A,21200611,109129.5564582462,57,5,33344.05907843219
A,21200612,109519.97232619033,47,5,33372.461336603075
A,21200613,110640.00000000854,49,5,33450.0
A,21200614,109207.63963183502,24,5,33349.73953006636
A,21200501,349345.99999998603,0,6,40075.0
A,21200502,349345.99999998603,0,6,40075.0
A,21200503,349345.99999998603,0,6,40075.0
A,21200504,346996.85999998753,0,6,40227.8
A,21200505,346996.85999998753,0,6,40227.8
A,21200506,349345.99999998603,0,6,40075.0
A,21200507,344647.71999998897,0,6,40380.6
A,21200508,343864.67333332286,0,6,40431.53333333333
A,21200509,337600.2999999935,0,6,40839.0
A,21200510,340732.4866666582,0,6,40635.26666666666
A,21200511,342931.3288888808,0,6,40657.75555555555
A,21200512,344708.3385185099,0,6,40597.340740740736
A,21200513,350461.19999999064,0,6,40499.0
A,21200514,348433.74617283087,0,6,40651.78024691358
A,21200515,349675.5487242713,0,6,40669.926748971186
A,21200516,350131.6999999923,0,6,40859.0
A,21200517,349903.6243621318,0,6,40764.463374485604
A,21200518,346132.80812070554,0,6,40690.154458161865
A,21200519,344799.8441609433,0,6,40633.87261088249
A,21200520,338363.0999999925,0,6,40447.0
A,21200521,341650.4480536415,0,6,40725.95753696083
A,21200522,340600.64935120754,1,6,40756.65251232028
A,21200523,341788.39999998856,3,6,41097.0
A,21200524,341194.524675598,2,6,40926.826256160144
A,21200525,346108.34155852505,0,6,40898.27541872005
A,21200526,347548.32207803713,5,6,40832.033891626736
A,21200527,355342.0999999885,5,6,40671.0
A,21200528,343355.274026007,40,6,40768.677963875576
A,21200529,341957.591341997,60,6,40747.55932129186
A,21200530,327175.39999999537,59,6,40803.0
A,21200531,334566.4956709961,67,6,40775.27966064593
A,21200601,259523.2652236677,115,6,39303.759886881984
A,21200602,236972.55363155852,170,6,38804.013182509305
A,21200603,116827.90000001164,89,6,36333.0
A,21200604,157712.2512105275,110,6,37202.00439416977
A,21200605,131292.15040351712,61,6,36668.00146472326
A,21200606,119336.30000001221,50,6,36469.0
A,21200607,125314.22520176465,39,6,36568.50073236163
A,21200608,122193.70840059637,54,6,36470.166910787215
A,21200609,123146.17786745775,49,6,36470.555881049615
A,21200610,121930.60000001224,36,6,36373.0
A,21200611,124305.92595582713,20,6,36438.518627016536
A,21200612,124121.93957094492,10,6,36465.457025202486
A,21200613,127841.00000001141,23,6,36472.0
A,21200614,124269.12867885068,21,6,36443.90630665373
A,21200501,540701.699999959,0,7,55122.0
A,21200502,540701.699999959,0,7,55122.0
A,21200503,540701.699999959,0,7,55122.0
A,21200504,547144.9799999578,0,7,55357.2
A,21200505,547144.9799999578,0,7,55357.2
A,21200506,540701.699999959,0,7,55122.0
A,21200507,553588.2599999568,0,7,55592.4
A,21200508,555736.0199999564,0,7,55670.8
A,21200509,572918.0999999534,0,7,56298.0
A,21200510,564327.0599999549,0,7,55984.4
A,21200511,563741.086666621,0,7,55836.8
A,21200512,560682.0822221768,0,7,55683.06666666666
A,21200513,553978.0999999547,0,7,55228.0
A,21200514,568491.1607406909,0,7,55765.022222222215
A,21200515,571094.186913529,0,7,55792.340740740736
A,21200516,590813.2999999411,0,7,56384.0
A,21200517,580953.743456735,0,7,56088.17037037037
A,21200518,568871.9144855436,0,7,55972.723456790125
A,21200519,561558.1193140779,0,7,55835.63127572017
A,21200520,534848.6999999549,0,7,55446.0
A,21200521,562120.3731046594,10,7,55878.54375857339
A,21200522,562307.7910348532,0,7,55892.84791952447
A,21200523,589954.2999999452,1,7,56354.0
A,21200524,576131.0455173992,10,7,56123.423959762236
A,21200525,575257.4818390984,39,7,55949.80798658741
A,21200526,570358.5424521493,36,7,55815.07731544988
A,21200527,559687.0999999506,64,7,55372.0
A,21200528,566937.9474840136,152,7,55825.02577181663
A,21200529,565797.749161302,197,7,55828.341923938875
A,21200530,570768.1999999414,155,7,56288.0
A,21200531,568282.9745806217,263,7,56058.170961969445
A,21200601,442132.4581935311,387,7,54641.05698732315
A,21200602,399253.87759139435,336,7,54092.07598309754
A,21200603,187346.20000003016,144,7,51577.0
A,21200604,259794.5591971509,93,7,52398.69199436585
A,21200605,213308.11973240302,118,7,51834.23066478862
A,21200606,192783.600000028,116,7,51527.0
A,21200607,203045.8598662155,115,7,51680.615332394314
A,21200608,196755.18662209078,100,7,51519.87177746477
A,21200609,198079.04882944503,60,7,51517.49570328637
A,21200610,194436.1000000289,43,7,51352.0
A,21200611,198340.4829431684,63,7,51406.49856776212
A,21200612,198860.49637682995,70,7,51471.08023015127
A,21200613,202506.30000003125,48,7,51350.0
A,21200614,198444.4856299007,36,7,51419.41490023995
A,21200501,10817.70000000004,0,8,1201.0
A,21200502,10817.70000000004,0,8,1201.0
A,21200503,10817.70000000004,0,8,1201.0
A,21200504,10862.060000000038,0,8,1212.6
A,21200505,10862.06000000004,0,8,1212.6
A,21200506,10817.70000000004,0,8,1201.0
A,21200507,10906.420000000035,0,8,1224.2
A,21200508,10921.2066666667,0,8,1228.0666666666666
A,21200509,11039.50000000003,0,8,1259.0
A,21200510,10980.353333333363,0,8,1243.5333333333333
A,21200511,10923.284444444464,0,8,1257.8444444444444
A,21200512,10884.545925925942,0,8,1257.4592592592592
A,21200513,10749.999999999998,0,8,1271.0
A,21200514,11069.281975308655,0,8,1259.153086419753
A,21200515,11130.860658436228,0,8,1259.717695473251
A,21200516,11573.30000000003,0,8,1249.0
A,21200517,11352.08032921813,0,8,1254.3588477366254
A,21200518,11090.926776406057,0,8,1255.7862825788752
A,21200519,10930.135701874731,0,8,1258.0483767718335
A,21200520,10347.40000000001,0,8,1264.0
A,21200521,10787.811900624924,2,8,1265.6827922572775
A,21200522,10740.370633541657,5,8,1268.2275974190925
A,21200523,11085.900000000034,16,8,1275.0
A,21200524,10913.135316770844,5,8,1271.6137987095462
A,21200525,10947.8451055903,24,8,1264.537932903182
A,21200526,10901.82680745372,20,8,1261.0505772042427
A,21200527,10844.500000000024,27,8,1247.0
A,21200528,10833.17560248459,52,8,1258.0168590680807
A,21200529,10810.29186749488,90,8,1257.0056196893602
A,21200530,10753.200000000028,81,8,1266.0
A,21200531,10781.745933747454,124,8,1261.50280984468
A,21200601,8771.515311249159,191,8,1221.1676032815599
A,21200602,8110.953748332201,252,8,1206.22347104208
A,21200603,4779.599999999993,115,8,1136.0
A,21200604,5951.617916110732,118,8,1152.4078236806936
A,21200605,5231.839305370243,73,8,1134.4692745602313
A,21200606,4964.300000000004,74,8,1115.0
A,21200607,5098.069652685123,77,8,1124.7346372801157
A,21200608,5037.123217561712,65,8,1117.244879093372
A,21200609,5061.397623415614,53,8,1117.993172124496
A,21200610,5049.000000000006,50,8,1112.0
A,21200611,5167.5658744718785,18,8,1106.331057374832
A,21200612,5134.242728022391,49,8,1111.2172909788026
A,21200613,5392.300000000011,39,8,1089.0
A,21200614,5160.90124518198,36,8,1107.308304095626
A,21200501,355163.99999999354,0,9,24592.0
A,21200502,355163.99999999354,0,9,24592.0
A,21200503,355163.99999999354,0,9,24592.0
A,21200504,358728.67999999365,0,9,24675.2
A,21200505,358728.67999999365,0,9,24675.2
A,21200506,355163.99999999354,0,9,24592.0
A,21200507,362293.35999999393,0,9,24758.4
A,21200508,363481.5866666606,0,9,24786.13333333333
A,21200509,372987.3999999944,0,9,25008.0
A,21200510,368234.4933333274,0,9,24897.066666666666
A,21200511,367527.7311111055,0,9,24887.688888888893
A,21200512,365707.8414814758,0,9,24847.58518518519
A,21200513,361361.2999999945,0,9,24758.0
A,21200514,371300.68049382116,0,9,24867.861728395063
A,21200515,373164.96016460314,0,9,24874.620576131685
A,21200516,386832.8999999935,0,9,24998.0
A,21200517,379998.9300822983,0,9,24936.31028806584
A,21200518,371483.0766940952,0,9,24851.103429355284
A,21200519,366366.4689254625,0,9,24802.13790580704
A,21200520,347617.39999999397,1,9,24619.0
A,21200521,363043.8563084832,0,9,24782.04596860235
A,21200522,361936.31876949006,0,9,24775.348656200786
A,21200523,375147.69999999314,4,9,24925.0
A,21200524,368542.0093847417,31,9,24850.174328100395
A,21200525,368907.6364615757,38,9,24830.72477603347
A,21200526,366827.6152821032,106,9,24799.299701377953
A,21200527,363033.1999999922,113,9,24717.0
A,21200528,366363.67176069616,211,9,24788.766567125986
A,21200529,366209.02392022713,420,9,24785.255522375333
A,21200530,369230.19999999297,618,9,24850.0
A,21200531,367719.61196011,814,9,24817.627761187665
A,21200601,290367.5039867027,1075,9,24377.54258706256
A,21200602,264079.9386489393,1085,9,24220.056782750078
A,21200603,134152.70000000508,438,9,23465.0
A,21200604,178989.11288298387,357,9,23758.018927583358
A,21200605,150625.50429433212,289,9,23604.006309194447
A,21200606,138734.70000000726,276,9,23589.0
A,21200607,144680.10214716967,279,9,23596.503154597223
A,21200608,141789.3007157276,208,9,23550.834384865742
A,21200609,142807.50095430107,164,9,23538.112513154316
A,21200610,141953.10000000586,145,9,23467.0
A,21200611,144811.86698477142,151,9,23415.704171051442
A,21200612,144286.1451336638,138,9,23468.359037278122
A,21200613,149675.0000000073,96,9,23242.0
A,21200614,144706.72261454992,89,9,23426.235144296777
A,21200501,140537.90000000322,0,10,14241.0
A,21200502,140537.90000000322,0,10,14241.0
A,21200503,140537.90000000322,0,10,14241.0
A,21200504,142360.4800000034,0,10,14345.6
A,21200505,142360.4800000034,0,10,14345.6
A,21200506,140537.90000000322,0,10,14241.0
A,21200507,144183.06000000352,0,10,14450.2
A,21200508,144790.58666667022,0,10,14485.066666666666
A,21200509,149650.80000000395,0,10,14764.0
A,21200510,147220.69333333708,0,10,14624.533333333333
A,21200511,146196.831111115,0,10,14562.844444444443
A,21200512,145045.508148152,0,10,14495.792592592596
A,21200513,141719.00000000396,0,10,14300.0
A,21200514,148048.1027160534,0,10,14464.930864197531
A,21200515,149048.9675720205,0,10,14454.643621399175
A,21200516,157379.80000000427,0,10,14599.0
A,21200517,153214.3837860124,1,10,14526.821810699588
A,21200518,149167.1945953402,0,10,14504.273936899863
A,21200519,146429.65946045218,3,10,14472.698582533149
A,21200520,136907.40000000398,3,10,14387.0
A,21200521,144773.7531534868,5,10,14518.89952751105
A,21200522,144221.7843844983,21,10,14534.299842503684
A,21200523,150984.2000000042,10,10,14697.0
A,21200524,147602.99219225126,45,10,14615.649921251843
A,21200525,147132.36406408655,96,10,14529.883307083945
A,21200526,145848.41875211394,206,10,14474.177742778596
A,21200527,142809.90000000413,264,10,14277.0
A,21200528,143596.40625070746,420,10,14469.059247592864
A,21200529,142845.73541690526,689,10,14467.353082530957
A,21200530,142130.90000000419,935,10,14656.0
A,21200531,142488.31770845474,1386,10,14561.67654126548
A,21200601,110125.67256948569,1818,10,14151.225513755158
A,21200602,99457.26342597953,1799,10,13982.967351673547
A,21200603,45757.79999999812,593,10,13236.0
A,21200604,64093.98780865845,401,10,13491.989117224517
A,21200605,52306.22926955143,356,10,13328.329705741506
A,21200606,47066.89999999773,295,10,13257.0
A,21200607,49686.56463477458,284,10,13292.664852870752
A,21200608,48290.38821159004,330,10,13261.554950956917
A,21200609,48698.21761545415,172,10,13263.073267942556
A,21200610,48117.699999997814,106,10,13235.0
A,21200611,49240.20587181655,100,10,13242.024422647519
A,21200612,49156.296055605126,134,10,13253.719582402957
A,21200613,50904.69999999768,109,10,13228.0
A,21200614,49223.42390857427,120,10,13244.363454598608
A,21200501,127718.90000000398,0,11,13728.0
A,21200502,127718.90000000398,0,11,13728.0
A,21200503,127718.90000000398,0,11,13728.0
A,21200504,127300.58000000387,0,11,13843.6
A,21200505,127300.58000000387,0,11,13843.6
A,21200506,127718.90000000398,0,11,13728.0
A,21200507,126882.26000000376,0,11,13959.2
A,21200508,126742.82000000375,0,11,13997.733333333332
A,21200509,125627.30000000348,0,11,14306.0
A,21200510,126185.06000000359,0,11,14151.866666666665
A,21200511,127106.15333333676,0,11,14120.622222222222
A,21200512,127599.10444444785,0,11,14058.829629629628
A,21200513,129506.1000000031,0,11,13904.0
A,21200514,129660.73481481774,0,11,14122.276543209875
A,21200515,130347.94493827432,0,11,14143.42551440329
A,21200516,131877.00000000215,0,11,14404.0
A,21200517,131112.47246913824,0,11,14273.712757201649
A,21200518,129694.75748971461,0,11,14247.570919067217
A,21200519,128967.34331961873,3,11,14195.42789208962
A,21200520,126094.80000000336,3,11,14065.0
A,21200521,126938.08110654168,1,11,14217.809297363205
A,21200522,126261.66036884932,12,11,14225.269765787736
A,21200523,125752.10000000295,37,11,14393.0
A,21200524,126006.88018442615,68,11,14309.134882893868
A,21200525,127639.8933948108,88,11,14245.044960964622
A,21200526,128269.15785974676,83,11,14195.726614619498
A,21200527,131160.70000000336,199,11,14033.0
A,21200528,126590.58595325127,382,11,14177.908871539832
A,21200529,126031.06198441946,615,11,14171.969623846611
A,21200530,120341.90000000373,846,11,14305.0
A,21200531,123186.4809922116,1043,11,14238.484811923308
A,21200601,94397.76033073787,1194,11,13945.828270641103
A,21200602,85749.71377431591,1245,11,13826.104360854804
A,21200603,39664.89999999824,501,11,13294.0
A,21200604,55337.637924770774,423,11,13447.368120284937
A,21200605,45200.27930825573,274,11,13321.122706761644
A,21200606,40598.29999999818,256,11,13222.0
A,21200607,42899.289654126966,210,11,13271.561353380821
A,21200608,41627.56321804103,202,11,13222.853784460274
A,21200609,41970.650957388665,141,11,13223.138379280366
A,21200610,41385.099999997976,100,11,13175.0
A,21200611,42119.91698579498,97,11,13203.712793093457
A,21200612,42167.75346922466,91,11,13218.211051702488
A,21200613,43003.99999999833,108,11,13213.0
A,21200614,42129.48428248093,73,11,13206.612444815259
A,21200501,2261.9999999999995,0,12,146.0
A,21200502,2261.9999999999995,0,12,146.0
A,21200503,2261.9999999999995,0,12,146.0
A,21200504,2258.1799999999994,0,12,147.2
A,21200505,2258.1799999999994,0,12,147.20000000000005
A,21200506,2261.9999999999995,0,12,146.0
A,21200507,2254.359999999999,0,12,148.4
A,21200508,2253.086666666666,0,12,148.79999999999995
A,21200509,2242.899999999999,0,12,152.0
A,21200510,2247.9933333333333,0,12,150.39999999999995
A,21200511,2272.1311111111104,0,12,149.79999999999995
A,21200512,2281.8748148148143,0,12,149.06666666666663
A,21200513,2325.4999999999986,0,12,147.0
A,21200514,2298.558271604937,0,12,154.02222222222218
A,21200515,2304.1194238683115,0,12,155.6740740740741
A,21200516,2288.2999999999993,0,12,166.0
A,21200517,2296.209711934155,0,12,160.83703703703702
A,21200518,2289.736570644718,0,12,159.279012345679
A,21200519,2290.215427526291,1,12,157.038683127572
A,21200520,2284.6999999999994,0,12,151.0
A,21200521,2267.2718091754296,0,12,157.679561042524
