city,data,index,inf,loc,loc_num
C,21200613,24647.09999999768,219,1,24465.0
C,21200614,23902.603224054063,274,1,23925.523249125577
C,21200501,62423.399999992325,0,10,30810.0
C,21200502,62423.399999992325,0,10,30810.0
C,21200503,62423.399999992325,0,10,30810.0
C,21200504,63439.9799999924,0,10,31068.0
C,21200505,63439.979999992414,0,10,31068.0
C,21200506,62423.399999992325,0,10,30810.0
C,21200507,64456.55999999249,0,10,31326.0
C,21200508,64795.41999999251,0,10,31412.0
C,21200509,67506.29999999273,0,10,32100.0
C,21200510,66150.85999999262,0,10,31756.0
C,21200511,65322.85333332597,0,10,31639.0
C,21200512,64595.03777777037,0,10,31485.33333333333
C,21200513,62311.39999999253,0,10,31061.0
C,21200514,64469.51259258478,0,10,31557.777777777777
C,21200515,64427.67086418959,0,10,31581.925925925927
C,21200516,66502.09999999145,0,10,32127.0
C,21200517,65464.88543209053,0,10,31854.462962962964
C,21200518,64082.528477358006,0,10,31750.487654320987
C,21200519,63276.004636480204,0,10,31624.98353909465
C,21200520,60280.59999999207,0,10,31270.0
C,21200521,63397.63487882144,0,10,31602.994513031546
C,21200522,63438.178292935176,0,10,31595.66483767718
C,21200523,66636.29999999204,0,10,31914.0
C,21200524,65037.239146463624,0,10,31754.83241883859
C,21200525,65070.81304881574,0,10,31833.610806279532
C,21200526,64548.98406509031,2,10,31806.814408372706
C,21200527,63538.899999991576,3,10,31832.0
C,21200528,64576.42802169124,0,10,31854.27146945757
C,21200529,64585.576007224874,3,10,31870.09048981919
C,21200530,65641.39999999183,0,10,31924.0
C,21200531,65113.488003608356,2,10,31897.0452449096
C,21200601,63852.36266786418,3,10,31575.015081636535
C,21200602,63256.0168904883,10,10,31458.686775515376
C,21200603,60802.199999992365,12,10,30904.0
C,21200604,62612.872296824025,76,10,31205.228925171792
C,21200605,62398.49076560262,63,10,31120.742975057266
C,21200606,63780.39999999144,59,10,31253.0
C,21200607,63089.44538279702,53,10,31186.87148752863
C,21200608,62576.34846092679,68,10,31060.62382917621
C,21200609,62174.997947905256,120,10,30996.498438901617
C,21200610,60859.19999999192,188,10,30742.0
C,21200611,63057.39931596293,188,10,31136.499479633872
C,21200612,62982.56518459593,212,10,31132.248872540054
C,21200613,66137.99999999162,269,10,31671.0
C,21200614,63042.432489689534,325,10,31135.649358215112
C,21200501,37560.09999999976,0,100,3797.0
C,21200502,37560.09999999976,0,100,3797.0
C,21200503,37560.09999999976,0,100,3797.0
C,21200504,38450.139999999774,0,100,3808.0
C,21200505,38450.139999999774,0,100,3808.0
C,21200506,37560.09999999976,0,100,3797.0
C,21200507,39340.17999999978,0,100,3819.0
C,21200508,39636.85999999978,0,100,3822.666666666666
C,21200509,42010.29999999981,0,100,3852.0
C,21200510,40823.5799999998,0,100,3837.333333333333
C,21200511,41831.226666666415,0,100,3842.444444444444
C,21200512,41771.53555555528,0,100,3839.259259259259
C,21200513,42659.79999999962,0,100,3838.0
C,21200514,42436.77851851825,0,100,3828.4197530864203
C,21200515,42658.526172839236,0,100,3824.80658436214
C,21200516,42878.99999999985,0,100,3808.0
C,21200517,42768.763086419545,0,100,3816.4032921810704
C,21200518,42242.68769547306,0,100,3835.134430727023
C,21200519,42030.58359396413,0,100,3844.1792409693653
C,21200520,41080.299999999785,0,100,3881.0
C,21200521,42045.161197987865,0,100,3851.726413656455
C,21200522,42050.020399329114,0,100,3854.242137885485
C,21200523,43024.59999999967,0,100,3830.0
C,21200524,42537.31019966439,5,100,3842.121068942743
C,21200525,42752.73673322132,0,100,3805.040356314248
C,21200526,42662.1156442952,1,100,3796.720475085664
C,21200527,42696.29999999989,0,100,3743.0
C,21200528,42541.60521476495,7,100,3806.240158361888
C,21200529,42501.435071588196,0,100,3809.413386120629
C,21200530,42266.39999999976,2,100,3879.0
C,21200531,42383.91753579398,3,100,3844.206693060315
C,21200601,41781.039178597784,14,100,3810.735564353438
C,21200602,41619.25223813047,21,100,3787.9807524712514
C,21200603,40692.799999999625,28,100,3709.0
C,21200604,40800.9507460433,60,100,3749.3269174904167
C,21200605,40528.18358201425,104,100,3736.4423058301386
C,21200606,40090.79999999981,136,100,3751.0
C,21200607,40309.49179100704,179,100,3743.721152915069
C,21200608,40350.297263668865,183,100,3730.90705097169
C,21200609,40436.796351558565,237,100,3724.2094012955854
C,21200610,40650.599999999766,318,100,3698.0
C,21200611,40764.598783852714,411,100,3724.0698004318624
C,21200612,40619.697365014465,536,100,3728.4845676023683
C,21200613,41206.3999999998,580,100,3750.0
C,21200614,40735.61850008506,616,100,3724.952753865963
C,21200501,87451.20000000086,0,101,9954.0
C,21200502,87451.20000000086,0,101,9954.0
C,21200503,87451.20000000084,0,101,9954.0
C,21200504,89473.88000000088,0,101,9994.0
C,21200505,89473.88000000088,0,101,9994.0
C,21200506,87451.20000000086,0,101,9954.0
C,21200507,91496.56000000091,0,101,10034.0
C,21200508,92170.78666666755,0,101,10047.333333333334
C,21200509,97564.60000000098,0,101,10154.0
C,21200510,94867.69333333427,0,101,10100.666666666668
C,21200511,97827.89777777881,0,101,10089.555555555555
C,21200512,97915.66370370473,0,101,10068.074074074077
C,21200513,101051.40000000113,0,101,10014.0
C,21200514,99882.05456790236,0,101,10035.024691358023
C,21200515,100537.51818930157,0,101,10024.008230452675
C,21200516,100679.10000000123,0,101,10023.0
C,21200517,100608.30909465141,0,101,10023.504115226335
C,21200518,99720.56969821788,0,101,10024.501371742112
C,21200519,99401.05959762342,0,101,10025.001828989483
C,21200520,97874.30000000096,0,101,10027.0
C,21200521,98594.38653254189,0,101,10010.667276329828
C,21200522,98325.49551084806,0,101,10005.889092109945
C,21200523,98507.80000000133,0,101,9980.0
C,21200524,98416.64775542471,0,101,9992.944546054972
C,21200525,100007.54925180902,0,101,10000.648182018323
C,21200526,100507.46566907824,0,101,10007.530909357763
C,21200527,103098.20000000106,1,101,10029.0
C,21200528,99884.85522302687,0,101,10057.176969785922
C,21200529,99677.31840767643,0,101,10073.725656595308
C,21200530,96048.90000000133,0,101,10135.0
C,21200531,97863.10920383887,3,101,10104.362828297653
C,21200601,97070.5697346136,3,101,10064.120942765883
C,21200602,97411.12631281768,4,101,10040.494590354514
C,21200603,97299.70000000056,9,101,9953.0
C,21200604,96666.47543760619,31,101,9976.498196784838
C,21200605,96418.25847920238,25,101,9955.166065594944
C,21200606,95288.60000000037,32,101,9936.0
C,21200607,95853.42923960136,43,101,9945.583032797473
C,21200608,95946.67641320113,70,101,9973.527677599157
C,21200609,96166.03521760141,100,101,9986.036903465545
C,21200610,96698.00000000167,114,101,10039.0
C,21200611,96674.34507253453,146,101,10013.678967821848
C,21200612,96416.24765715678,138,101,9995.637763614004
C,21200613,97159.00000000052,233,101,10016.0
C,21200614,96622.72558945899,201,101,10010.070726980279
C,21200501,11500.20000000004,0,102,1106.0
C,21200502,11500.20000000004,0,102,1106.0
C,21200503,11500.20000000004,0,102,1106.0
C,21200504,11845.420000000038,0,102,1100.6
C,21200505,11845.420000000042,0,102,1100.6
C,21200506,11500.20000000004,0,102,1106.0
C,21200507,12190.64000000004,0,102,1095.2
C,21200508,12305.71333333337,0,102,1093.4
C,21200509,13226.30000000003,0,102,1079.0
C,21200510,12766.006666666699,0,102,1086.1999999999996
C,21200511,14416.135555555584,0,102,1084.0666666666666
C,21200512,14812.747407407436,0,102,1085.7555555555555
C,21200513,17256.100000000024,0,102,1087.0
C,21200514,15542.982469135824,0,102,1084.5851851851849
C,21200515,15786.394156378616,0,102,1084.1950617283949
C,21200516,14560.100000000004,0,102,1081.0
C,21200517,15173.24707818931,0,102,1082.5975308641973
C,21200518,15477.41569272978,0,102,1083.8658436213989
C,21200519,15783.187590306372,0,102,1084.8211248285322
C,21200520,16698.900000000027,0,102,1088.0
C,21200521,15969.195863435469,0,102,1088.6070416095108
C,21200522,16031.198621145168,0,102,1089.8690138698366
C,21200523,15425.50000000001,0,102,1093.0
C,21200524,15728.349310572588,0,102,1091.4345069349183
C,21200525,16266.883103524204,0,102,1091.478168978306
C,21200526,16547.344138032266,0,102,1090.9708919710747
C,21200527,17646.800000000014,0,102,1090.0
C,21200528,16215.381379344091,1,102,1086.9902973236915
C,21200529,16104.727126448037,5,102,1085.6634324412303
C,21200530,14451.999999999998,1,102,1080.0
C,21200531,15278.363563224018,1,102,1082.8317162206154
C,21200601,15712.321187741347,2,102,1081.2772387402051
C,21200602,16132.428250321796,3,102,1081.7029849869402
C,21200603,17406.60000000002,3,102,1081.0
C,21200604,15894.376083440613,12,102,1079.900994995647
C,21200605,15815.025361146882,55,102,1079.3003316652157
C,21200606,14144.100000000013,57,102,1077.0
C,21200607,14979.562680573445,46,102,1078.150165832608
C,21200608,15523.487560191164,71,102,1087.3833886108694
C,21200609,15983.283413588215,70,102,1090.8445181478255
C,21200610,17446.800000000032,79,102,1107.0
C,21200611,16246.294471196088,68,102,1097.9481727159418
C,21200612,15914.704687591497,76,102,1092.8877075512075
C,21200613,15308.800000000014,94,102,1096.0
C,21200614,16179.97651447517,97,102,1096.936079682995
C,21200501,29909.79999999981,0,103,3637.0
C,21200502,29909.79999999981,0,103,3637.0
C,21200503,29909.799999999806,0,103,3637.0
C,21200504,29653.939999999813,0,103,3629.4
C,21200505,29653.93999999981,0,103,3629.4
C,21200506,29909.79999999981,0,103,3637.0
C,21200507,29398.079999999823,0,103,3621.8
C,21200508,29312.793333333164,0,103,3619.2666666666655
C,21200509,28630.499999999854,0,103,3599.0
C,21200510,28971.646666666507,0,103,3609.133333333333
C,21200511,28744.71555555535,0,103,3604.7111111111108
C,21200512,28782.787407407177,0,103,3606.614814814815
C,21200513,28631.999999999687,0,103,3606.0
C,21200514,28936.12913580222,0,103,3611.2049382716054
C,21200515,28987.24304526724,0,103,3612.734979423869
C,21200516,29393.5999999998,0,103,3621.0
C,21200517,29190.42152263352,0,103,3616.867489711935
C,21200518,28671.34050754436,0,103,3621.289163237312
C,21200519,28430.587343392544,0,103,3621.385550983082
C,21200520,27429.99999999976,0,103,3626.0
C,21200521,28170.46244779739,0,103,3617.4618503276947
C,21200522,28083.754149265675,0,103,3616.153950109232
C,21200523,28650.799999999872,0,103,3605.0
C,21200524,28367.277074632773,0,103,3610.576975054616
C,21200525,28605.192358210807,1,103,3594.525658351539
C,21200526,28589.989810947784,4,103,3591.0342111353852
C,21200527,28797.49999999977,2,103,3568.0
C,21200528,28374.69660364912,4,103,3589.678070378462
C,21200529,28302.93220121623,7,103,3589.2260234594874
C,21200530,27736.59999999981,23,103,3610.0
C,21200531,28019.766100608016,32,103,3599.6130117297434
C,21200601,28015.78870020256,39,103,3590.8710039099146
C,21200602,28108.851600270136,69,103,3584.494671879886
C,21200603,28290.999999999833,129,103,3563.0
C,21200604,28223.15053342326,218,103,3573.4982239599617
C,21200605,28261.250177807637,380,103,3569.8327413199872
C,21200606,28269.599999999828,447,103,3573.0
C,21200607,28265.425088903736,773,103,3571.416370659994
C,21200608,28306.775029634486,870,103,3579.805456886665
C,21200609,28319.16670617937,1026,103,3582.073942515553
C,21200610,28385.2999999999,1134,103,3595.0
C,21200611,28720.022235393033,1161,103,3597.0246475051845
C,21200612,28575.38151001839,1417,103,3589.8867362612327
C,21200613,29455.599999999813,1296,103,3614.0
C,21200614,28691.094090318096,1401,103,3595.597065256394
C,21200501,5109.999999999995,0,104,744.0
C,21200502,5109.999999999995,0,104,744.0
C,21200503,5109.999999999995,0,104,744.0
C,21200504,4999.359999999996,0,104,744.4
C,21200505,4999.359999999996,0,104,744.4
C,21200506,5109.999999999995,0,104,744.0
C,21200507,4888.719999999997,0,104,744.8000000000002
C,21200508,4851.8399999999965,0,104,744.9333333333334
C,21200509,4556.799999999998,0,104,746.0
C,21200510,4704.319999999998,0,104,745.4666666666667
C,21200511,4761.706666666664,0,104,748.8222222222223
C,21200512,4830.008888888886,0,104,749.7629629629628
C,21200513,5023.999999999997,0,104,755.0
C,21200514,4872.90296296296,0,104,753.9209876543208
C,21200515,4887.200987654317,0,104,755.3069958847735
C,21200516,4764.699999999996,0,104,757.0
C,21200517,4825.950493827157,0,104,756.1534979423868
C,21200518,4845.25016460905,0,104,745.0511659807956
C,21200519,4872.100219478734,0,104,741.0682213077275
C,21200520,4945.0999999999985,0,104,722.0
C,21200521,4786.000073159576,0,104,735.6894071025757
C,21200522,4757.300024386521,0,104,733.8964690341919
C,21200523,4540.799999999989,0,104,744.0
C,21200524,4649.050012193255,0,104,738.9482345170959
C,21200525,4815.5833373977475,1,104,743.982744839032
C,21200526,4907.177783197002,6,104,743.9769931187093
C,21200527,5256.9000000000015,2,104,749.0
C,21200528,4861.659261065666,0,104,745.3256643729031
C,21200529,4846.486420355221,0,104,745.7752214576344
C,21200530,4420.899999999995,4,104,743.0
C,21200531,4633.6932101776065,22,104,744.3876107288173
C,21200601,4698.7977367258645,15,104,746.4625369096057
C,21200602,4791.4303156344895,27,104,747.6167158794742
C,21200603,5041.799999999996,18,104,752.0
C,21200604,4716.043438544827,46,104,749.8722386264914
C,21200605,4690.91447951494,35,104,750.6240795421637
C,21200606,4314.899999999994,42,104,750.0
C,21200607,4502.907239757467,52,104,750.3120397710817
C,21200608,4574.002413252486,63,104,747.1040132570273
C,21200609,4660.36988433665,90,104,746.1386843427031
C,21200610,4904.199999999997,86,104,741.0
C,21200611,4682.023294778882,97,104,748.0462281142343
C,21200612,4634.16713868758,147,104,748.2668275808411
C,21200613,4481.499999999995,194,104,757.0
C,21200614,4672.45206356062,209,104,748.0903480075557
C,21200501,71445.59999999938,0,105,7060.0
C,21200502,71445.59999999938,0,105,7060.0
C,21200503,71445.59999999938,0,105,7060.0
C,21200504,72908.77999999942,0,105,7057.0
C,21200505,72908.77999999942,0,105,7057.0
C,21200506,71445.59999999938,0,105,7060.0
C,21200507,74371.95999999945,0,105,7054.0
C,21200508,74859.68666666614,0,105,7053.0
C,21200509,78761.49999999959,0,105,7045.0
C,21200510,76810.59333333286,0,105,7049.0
C,21200511,79003.29777777752,0,105,7050.333333333332
C,21200512,79083.89703703683,0,105,7052.1111111111095
C,21200513,81437.8000000001,0,105,7057.0
C,21200514,80323.09901234567,0,105,7089.3703703703695
C,21200515,80736.16633744862,0,105,7101.790123456791
C,21200516,80447.6000000001,0,105,7159.0
C,21200517,80591.88316872438,0,105,7130.3950617283945
C,21200518,79880.72772290798,0,105,7120.465020576132
C,21200519,79691.77029721059,0,105,7107.620027434842
C,21200520,78602.6999999995,0,105,7072.0
C,21200521,79329.05676573668,0,105,7101.540009144947
C,21200522,79208.15225524537,0,105,7099.513336381649
C,21200523,79692.69999999997,1,105,7125.0
C,21200524,79450.42612762268,2,105,7112.256668190826
C,21200525,81333.50870920753,0,105,7127.418889396941
C,21200526,81880.44494561004,1,105,7128.225185862589
C,21200527,84857.39999999994,1,105,7145.0
C,21200528,81287.94831520329,8,105,7108.075061954197
C,21200529,81090.44943840103,0,105,7101.358353984731
C,21200530,77125.99999999987,3,105,7051.0
C,21200531,79108.22471920046,8,105,7076.179176992366
C,21200601,78374.04157306673,14,105,7093.059725664122
C,21200602,78790.05543075566,26,105,7107.07963421883
C,21200603,78887.8999999998,18,105,7152.0
C,21200604,78394.41847691839,26,105,7085.02654473961
C,21200605,78262.539492306,27,105,7077.675514913203
C,21200606,77505.29999999974,60,105,6996.0
C,21200607,77883.91974615287,47,105,7036.837757456601
C,21200608,78228.90658205077,105,105,7040.945919152201
C,21200609,78470.1087760678,114,105,7055.927892202934
C,21200610,79297.49999999975,158,105,7090.0
C,21200611,79315.1362586892,167,105,7084.309297400978
C,21200612,78895.56189382674,217,105,7069.170144368785
C,21200613,80177.80000000003,316,105,7107.0
C,21200614,79231.22138571672,428,105,7081.2814667945395
C,21200501,58138.59999999923,0,106,7317.0
C,21200502,58138.59999999923,0,106,7317.0
C,21200503,58138.59999999923,0,106,7317.0
C,21200504,59781.85999999919,0,106,7350.8
C,21200505,59781.85999999919,0,106,7350.8
C,21200506,58138.59999999923,0,106,7317.0
C,21200507,61425.119999999144,0,106,7384.5999999999985
C,21200508,61972.87333333245,0,106,7395.866666666666
C,21200509,66354.89999999902,0,106,7486.0
C,21200510,64163.88666666574,0,106,7440.933333333332
C,21200511,65961.29555555456,0,106,7456.311111111111
C,21200512,65830.0940740731,0,106,7446.414814814814
C,21200513,67365.09999999899,0,106,7442.0
C,21200514,66723.9980246904,0,106,7439.1382716049375
C,21200515,67021.9660082295,0,106,7436.712757201645
C,21200516,66976.79999999912,0,106,7429.0
C,21200517,66999.38300411432,0,106,7432.856378600822
C,21200518,66228.56100137084,0,106,7443.285459533606
C,21200519,65979.14800182807,0,106,7448.047279378145
C,21200520,64709.499999999054,0,106,7468.0
C,21200521,66482.21600060875,0,106,7477.3490931260485
C,21200522,66649.90533353563,0,106,7487.116364375351
C,21200523,68757.99999999914,0,106,7516.0
C,21200524,67703.95266676738,3,106,7501.558182187675
C,21200525,67764.48422225515,1,106,7494.852727395891
C,21200526,67433.31229634049,0,106,7487.803636527857
C,21200527,66831.49999999892,2,106,7467.0
C,21200528,67215.03743211286,4,106,7491.267878842618
C,21200529,67142.27914403699,8,106,7492.4226262808725
C,21200530,67380.29999999917,2,106,7519.0
C,21200531,67261.28957201808,4,106,7505.711313140437
C,21200601,66174.36319067207,6,106,7491.570437713479
C,21200602,65772.38425422969,22,106,7482.427250284639
C,21200603,63881.499999998974,44,106,7450.0
C,21200604,64556.494751409315,83,106,7433.475750094879
C,21200605,64151.19825046919,154,106,7417.15858336496
C,21200606,64015.599999999286,156,106,7368.0
C,21200607,64083.39912523424,233,106,7392.579291682479
C,21200608,63988.33304174419,323,106,7390.526430560826
C,21200609,63979.24405565916,405,106,7398.0352407477685
C,21200610,63865.999999999054,496,106,7411.0
C,21200611,64409.14801855236,595,106,7410.67841358259
C,21200612,64284.72070686464,758,106,7404.303229428944
C,21200613,65382.19999999888,776,106,7423.0
C,21200614,64384.262556214824,842,106,7409.403376751861
C,21200501,43045.59999999937,0,107,7222.0
C,21200502,43045.59999999937,0,107,7222.0
C,21200503,43045.59999999937,0,107,7222.0
C,21200504,44320.399999999325,0,107,7281.2
C,21200505,44320.399999999325,0,107,7281.2
C,21200506,43045.59999999937,0,107,7222.0
C,21200507,45595.19999999928,0,107,7340.4000000000015
C,21200508,46020.1333333326,0,107,7360.133333333334
C,21200509,49419.59999999913,0,107,7518.0
C,21200510,47719.86666666587,0,107,7439.0666666666675
C,21200511,48185.788888888164,0,107,7396.022222222222
C,21200512,47774.51851851784,0,107,7355.362962962961
C,21200513,47417.89999999949,0,107,7231.0
C,21200514,47958.372839505515,0,107,7313.454320987654
C,21200515,48019.65761316806,0,107,7299.4847736625525
C,21200516,48682.699999999226,0,107,7354.0
C,21200517,48351.17880658365,0,107,7326.742386831275
C,21200518,47633.19293552738,0,107,7315.914128943758
C,21200519,47283.35724737009,0,107,7303.218838591679
C,21200520,45865.699999999255,0,107,7267.0
C,21200521,47967.38574912286,0,107,7318.406279530559
C,21200522,48195.39524970712,0,107,7323.468759843519
C,21200523,50753.09999999925,0,107,7385.0
C,21200524,49474.24762485318,1,107,7354.234379921759
C,21200525,49294.582541617245,2,107,7336.7447933072535
C,21200526,48808.41005548991,0,107,7320.65972440967
C,21200527,47656.399999999296,18,107,7271.0
C,21200528,48734.43668516283,7,107,7315.55324146989
C,21200529,48709.7788950538,10,107,7313.851080489963
C,21200530,49738.49999999929,24,107,7355.0
C,21200531,49224.13944752653,23,107,7334.425540244982
C,21200601,48123.246482508424,22,107,7288.808513414994
C,21200602,47584.828643344816,63,107,7266.744684553327
C,21200603,45407.09999999948,61,107,7177.0
C,21200604,46490.309547781115,91,107,7265.248228184442
C,21200605,46125.46984925988,183,107,7264.749409394814
C,21200606,46478.99999999903,265,107,7352.0
C,21200607,46302.234924629454,435,107,7308.374704697409
C,21200608,46056.61164154263,388,107,7301.458234899136
C,21200609,45915.81552205716,574,107,7284.610979865515
C,21200610,45388.59999999939,579,107,7244.0
C,21200611,46206.60517401859,584,107,7295.87032662184
C,21200612,46197.544543707736,723,107,7298.88570768065
C,21200613,47315.399999999216,729,107,7359.0
C,21200614,46204.79304795642,881,107,7296.473402833601
C,21200501,29629.49999999976,0,108,3290.0
C,21200502,29629.49999999976,0,108,3290.0
C,21200503,29629.49999999976,0,108,3290.0
C,21200504,29677.799999999785,0,108,3289.4
C,21200505,29677.799999999785,0,108,3289.4
C,21200506,29629.49999999976,0,108,3290.0
C,21200507,29726.09999999981,0,108,3288.8
C,21200508,29742.19999999982,0,108,3288.6
C,21200509,29870.999999999887,0,108,3287.0
C,21200510,29806.599999999853,0,108,3287.8
C,21200511,29567.566666666506,0,108,3288.933333333333
C,21200512,29466.422222222045,0,108,3289.5777777777776
C,21200513,29025.09999999978,0,108,3292.0
C,21200514,29624.074074073917,0,108,3284.192592592593
C,21200515,29676.624691357873,0,108,3282.397530864198
C,21200516,30380.699999999917,0,108,3271.0
C,21200517,30028.662345678888,0,108,3276.698765432099
C,21200518,29413.154115226225,0,108,3266.566255144033
C,21200519,29090.638820301665,0,108,3265.088340192044
C,21200520,27830.099999999868,0,108,3252.0
C,21200521,29100.712940100482,0,108,3277.0294467306812
C,21200522,29104.07098003342,0,108,3281.0098155768933
C,21200523,30381.39999999991,26,108,3314.0
C,21200524,29742.735490016665,24,108,3297.5049077884473
C,21200525,29712.778496672134,12,108,3304.1683025961493
C,21200526,29489.904662229546,30,108,3300.8910701281984
C,21200527,29014.19999999983,80,108,3301.0
C,21200528,29433.76822074309,207,108,3304.6303567094
C,21200529,29415.05607358094,298,108,3305.8767855697997
C,21200530,29797.19999999992,517,108,3312.0
C,21200531,29606.128036790433,793,108,3308.9383927849003
C,21200601,29282.509345596758,1157,108,3292.312797594967
C,21200602,29110.945794129027,1949,108,3285.7503967932894
C,21200603,28444.199999999903,2133,108,3256.0
C,21200604,29073.748598042945,1985,108,3282.5834655977637
C,21200605,29061.349532680917,990,108,3281.527821865921
C,21200606,29666.099999999904,1050,108,3306.0
C,21200607,29363.72476634041,1163,108,3293.7639109329602
C,21200608,29135.074922113407,1500,108,3284.2546369776533
C,21200609,28958.06656281791,1268,108,3277.0061826368715
C,21200610,28375.399999999903,1201,108,3253.0
C,21200611,29307.05552093919,1098,108,3293.668727545624
C,21200612,29287.836962035097,1320,108,3292.1155763488514
C,21200613,30587.69999999976,1206,108,3351.0
C,21200614,29303.21180915837,1303,108,3293.358097306269
C,21200501,31507.199999999888,0,109,3145.0
C,21200502,31507.199999999888,0,109,3145.0
C,21200503,31507.199999999888,0,109,3145.0
C,21200504,31548.07999999988,0,109,3143.0
C,21200505,31548.07999999988,0,109,3143.0
C,21200506,31507.199999999888,0,109,3145.0
C,21200507,31588.959999999868,0,109,3141.0
C,21200508,31602.58666666653,0,109,3140.333333333333
C,21200509,31711.599999999835,0,109,3135.0
C,21200510,31657.093333333185,0,109,3137.666666666667
C,21200511,31329.19777777763,0,109,3143.555555555556
C,21200512,31201.730370370224,0,109,3146.4074074074074
C,21200513,30618.899999999863,0,109,3158.0
C,21200514,31227.876790123286,0,109,3141.135802469136
C,21200515,31236.592263374318,0,109,3139.378600823045
C,21200516,31862.99999999978,0,109,3119.0
C,21200517,31549.79613168705,0,109,3129.1893004115227
C,21200518,30845.5987105622,0,109,3133.063100137175
C,21200519,30506.464947416338,0,109,3137.750800182899
C,21200520,29123.99999999977,0,109,3151.0
C,21200521,30592.88831580529,0,109,3160.583600060967
