21200501,15,22,0.2531
21200501,15,23,7.3390
21200501,15,24,4.0913
21200501,15,25,2.4463
21200501,15,27,1.3497
21200501,15,28,0.6749
21200501,15,29,0.0844
21200501,15,3,0.6327
21200501,15,4,0.4218
21200501,15,5,0.4640
21200501,15,6,0.1265
21200501,15,7,0.0422
21200501,15,8,0.2531
21200501,15,9,0.0844
21200501,16,0,0.0422
21200501,16,11,3.3743
21200501,16,12,3.9226
21200501,16,13,20.8361
21200501,16,14,0.0422
21200501,16,15,45.4261
21200501,16,16,120.0817
21200501,16,17,43.8233
21200501,16,19,21.3844
21200501,16,20,146.2744
21200501,16,21,12.6957
21200501,16,22,0.8436
21200501,16,23,10.7133
21200501,16,24,7.0438
21200501,16,25,5.8206
21200501,16,27,0.5905
21200501,16,28,0.6749
21200501,16,29,0.2109
21200501,16,3,0.3374
21200501,16,4,0.3374
21200501,16,5,0.2952
21200501,16,6,0.1265
21200501,16,7,0.3374
21200501,16,8,0.3796
21200501,16,9,0.0422
21200501,17,10,0.0422
21200501,17,11,3.1634
21200501,17,12,1.8137
21200501,17,13,15.8590
21200501,17,15,14.9311
21200501,17,16,42.2627
21200501,17,17,36.3155
21200501,17,19,8.4357
21200501,17,20,10.3759
21200501,17,21,11.0085
21200501,17,22,0.4218
21200501,17,23,7.4234
21200501,17,24,6.9172
21200501,17,25,2.1511
21200501,17,26,0.0844
21200501,17,27,0.4218
21200501,17,28,0.3796
21200501,17,3,0.2109
21200501,17,4,0.2952
21200501,17,5,0.0844
21200501,17,6,0.1265
21200501,17,7,0.0422
21200501,17,9,0.0844
21200501,18,12,0.0422
21200501,18,13,0.0844
21200501,18,18,1.5184
21200501,19,0,0.0422
21200501,19,1,0.0844
21200501,19,11,1.0966
21200501,19,12,1.7293
21200501,19,13,5.5675
21200501,19,15,29.1874
21200501,19,16,21.3001
21200501,19,17,8.8996
21200501,19,19,31.5072
21200501,19,20,23.1559
21200501,19,21,3.3743
21200501,19,22,0.0844
21200501,19,23,10.3759
21200501,19,24,4.5553
21200501,19,25,2.1089
21200501,19,27,0.5061
21200501,19,28,0.1265
21200501,19,29,0.1265
21200501,19,3,0.2109
21200501,19,4,0.1687
21200501,19,5,0.1687
21200501,19,6,0.1687
21200501,19,7,0.2531
21200501,19,8,0.0422
21200501,19,9,0.0422
21200501,2,0,0.1265
21200501,2,1,7.9295
21200501,2,2,6.2424
21200501,2,23,0.0422
21200501,2,5,0.0422
21200501,20,11,1.0545
21200501,20,12,0.5483
21200501,20,13,4.5553
21200501,20,14,0.1265
21200501,20,15,12.5270
21200501,20,16,137.1217
21200501,20,17,10.5446
21200501,20,19,22.7341
21200501,20,20,7.5077
21200501,20,21,6.0315
21200501,20,22,0.1265
21200501,20,23,10.6289
21200501,20,24,3.6695
21200501,20,25,1.0123
21200501,20,27,0.0844
21200501,20,28,0.1265
21200501,20,29,0.0422
21200501,20,3,0.0844
21200501,20,4,0.1687
21200501,20,5,0.1265
21200501,20,6,0.0422
21200501,20,7,0.0422
21200501,20,8,0.0422
21200501,21,11,0.8436
21200501,21,12,0.7592
21200501,21,13,1.7715
21200501,21,15,4.6818
21200501,21,16,13.2862
21200501,21,17,11.1773
21200501,21,19,4.1335
21200501,21,20,6.2002
21200501,21,21,7.4656
21200501,21,22,0.0422
21200501,21,23,5.1879
21200501,21,24,3.6273
21200501,21,25,0.3796
21200501,21,27,0.1265
21200501,21,3,0.0422
21200501,21,4,0.0422
21200501,21,7,0.0422
21200501,21,8,0.0422
21200501,22,11,0.0844
21200501,22,12,0.0422
21200501,22,13,0.4218
21200501,22,15,0.3374
21200501,22,16,0.6749
21200501,22,17,0.3374
21200501,22,19,0.0844
21200501,22,20,0.1265
21200501,22,21,0.0422
21200501,22,22,1.8558
21200501,22,23,0.1687
21200501,22,24,0.4640
21200501,22,25,0.0422
21200501,22,4,0.0422
21200501,22,5,0.0422
21200501,23,1,0.0422
21200501,23,11,0.8857
21200501,23,12,0.9701
21200501,23,13,2.8681
21200501,23,15,7.9295
21200501,23,16,11.0085
21200501,23,17,8.6887
21200501,23,19,10.1650
21200501,23,20,10.0806
21200501,23,21,5.2723
21200501,23,22,0.1265
21200501,23,23,16.3652
21200501,23,24,15.5216
21200501,23,25,7.9295
21200501,23,27,0.1687
21200501,23,28,0.2952
21200501,23,29,0.1687
21200501,23,3,0.1265
21200501,23,4,0.1687
21200501,23,6,0.1265
21200501,23,9,0.0422
21200501,24,11,0.8436
21200501,24,12,0.6749
21200501,24,13,3.4164
21200501,24,15,4.3444
21200501,24,16,7.8030
21200501,24,17,6.8329
21200501,24,19,4.8927
21200501,24,20,3.5430
21200501,24,21,2.8681
21200501,24,22,0.4640
21200501,24,23,16.0278
21200501,24,24,15.2264
21200501,24,25,5.8628
21200501,24,27,0.0844
21200501,24,28,0.0422
21200501,24,29,0.1687
21200501,24,3,0.0422
21200501,24,4,0.2109
21200501,24,5,0.0422
21200501,24,6,0.1265
21200501,24,7,0.0844
21200501,25,11,0.2952
21200501,25,12,0.3374
21200501,25,13,1.4762
21200501,25,15,2.9947
21200501,25,16,5.9471
21200501,25,17,2.1089
21200501,25,19,2.8681
21200501,25,20,1.2653
21200501,25,21,0.3374
21200501,25,22,0.0422
21200501,25,23,8.3935
21200501,25,24,6.0737
21200501,25,25,4.0913
21200501,25,3,0.1265
21200501,25,4,0.1265
21200501,25,5,0.0422
21200501,25,7,0.0422
21200501,26,14,0.0844
21200501,26,17,0.0422
21200501,26,19,0.0422
21200501,26,25,0.0422
21200501,26,26,24.4212
21200501,26,5,0.0422
21200501,26,7,0.2952
21200501,26,8,0.2531
21200501,26,9,0.2531
21200501,27,11,0.3796
21200501,27,12,0.3374
21200501,27,13,0.4218
21200501,27,15,1.3497
21200501,27,16,0.5905
21200501,27,17,0.4218
21200501,27,19,0.5483
21200501,27,20,0.0844
21200501,27,21,0.1687
21200501,27,23,0.1687
21200501,27,24,0.1687
21200501,27,25,0.0844
21200501,27,27,105.8254
21200501,27,28,49.9391
21200501,27,29,22.6076
21200501,27,3,0.1265
21200501,27,4,0.1687
21200501,27,5,0.1265
21200501,27,6,0.1265
21200501,27,7,0.1265
21200501,27,9,0.0422
21200501,28,0,0.0422
21200501,28,10,0.0844
21200501,28,11,0.0844
21200501,28,12,0.0422
21200501,28,13,0.4218
21200501,28,15,0.7170
21200501,28,16,0.5483
21200501,28,17,0.5905
21200501,28,19,0.1265
21200501,28,20,0.1687
21200501,28,21,0.0844
21200501,28,23,0.3796
21200501,28,24,0.0844
21200501,28,25,0.0422
21200501,28,27,50.2344
21200501,28,28,40.4068
21200501,28,29,8.6466
21200501,28,3,0.0844
21200501,28,4,0.0422
21200501,28,6,0.0422
21200501,28,7,0.0844
21200501,29,11,0.1265
21200501,29,12,0.0844
21200501,29,13,0.1265
21200501,29,15,0.3796
21200501,29,16,0.2531
21200501,29,19,0.3374
21200501,29,20,0.0422
21200501,29,21,0.0422
21200501,29,23,0.1687
21200501,29,24,0.1687
21200501,29,25,0.0422
21200501,29,27,23.6620
21200501,29,28,9.5745
21200501,29,29,15.7325
21200501,29,3,0.0844
21200501,29,4,0.1265
21200501,29,5,0.0844
21200501,29,6,0.0422
21200501,29,7,0.0422
21200501,3,11,0.0844
21200501,3,12,0.4218
21200501,3,13,0.3374
21200501,3,15,0.2531
21200501,3,16,0.2109
21200501,3,17,0.0422
21200501,3,19,0.1265
21200501,3,20,0.0844
21200501,3,21,0.0844
21200501,3,23,0.1265
21200501,3,24,0.0422
21200501,3,25,0.0422
21200501,3,27,0.2109
21200501,3,3,126.1975
21200501,3,4,140.7069
21200501,3,5,83.4287
21200501,3,6,56.7298
21200501,3,8,0.0422
21200501,3,9,0.0422
21200501,4,1,0.1265
21200501,4,10,0.0422
21200501,4,11,0.3374
21200501,4,13,0.8857
21200501,4,15,0.2531
21200501,4,16,0.5061
21200501,4,17,0.2531
21200501,4,19,0.2952
21200501,4,20,0.2109
21200501,4,23,0.2109
21200501,4,24,0.1265
21200501,4,25,0.0844
21200501,4,27,0.0844
21200501,4,28,0.0422
21200501,4,3,139.7790
21200501,4,4,142.4784
21200501,4,5,63.6471
21200501,4,6,67.8649
21200501,4,7,0.0844
21200501,4,8,0.1265
21200501,4,9,0.0844
21200501,5,11,0.1265
21200501,5,13,0.3796
21200501,5,15,0.3374
21200501,5,16,0.3796
21200501,5,17,0.0844
21200501,5,19,0.0422
21200501,5,2,0.0422
21200501,5,24,0.0422
21200501,5,25,0.0422
21200501,5,27,0.1687
21200501,5,3,84.3566
21200501,5,4,62.1287
21200501,5,5,34.2910
21200501,5,6,42.9375
21200501,5,7,0.0844
21200501,6,1,0.0422
21200501,6,11,0.3374
21200501,6,12,0.1265
21200501,6,13,0.2531
21200501,6,15,0.2109
21200501,6,16,0.0422
21200501,6,17,0.0422
21200501,6,19,0.2531
21200501,6,2,0.0422
21200501,6,23,0.0844
21200501,6,24,0.1265
21200501,6,27,0.0422
21200501,6,28,0.0422
21200501,6,3,56.0972
21200501,6,4,69.8895
21200501,6,5,40.5334
21200501,6,6,49.8126
21200501,6,7,0.0422
21200501,7,10,3.9226
21200501,7,12,0.0844
21200501,7,13,0.1265
21200501,7,14,1.3075
21200501,7,15,0.1265
21200501,7,16,0.1265
21200501,7,17,0.0422
21200501,7,19,0.3374
21200501,7,2,0.0422
21200501,7,21,0.0422
21200501,7,23,0.0422
21200501,7,24,0.0844
21200501,7,25,0.0844
21200501,7,26,0.2531
21200501,7,27,0.1265
21200501,7,28,0.0422
21200501,7,3,0.0844
21200501,7,4,0.0422
21200501,7,7,68.9194
21200501,7,8,53.9461
21200501,7,9,37.0747
21200501,8,1,0.1265
21200501,8,10,6.5376
21200501,8,12,0.0422
21200501,8,13,0.1687
21200501,8,14,1.0123
21200501,8,15,0.2109
21200501,8,16,0.0844
21200501,8,17,0.0844
21200501,8,19,0.0422
21200501,8,20,0.0422
21200501,8,21,0.0422
21200501,8,24,0.1265
21200501,8,26,0.2531
21200501,8,28,0.0422
21200501,8,3,0.0422
21200501,8,4,0.0844
21200501,8,5,0.0422
21200501,8,6,0.0422
21200501,8,7,57.7843
21200501,8,8,44.5825
21200501,8,9,50.2344
21200501,9,10,8.3091
21200501,9,13,0.2109
21200501,9,14,1.8980
21200501,9,15,0.1265
21200501,9,16,0.0844
21200501,9,26,0.2531
21200501,9,27,0.0422
21200501,9,4,0.0422
21200501,9,6,0.0422
21200501,9,7,37.9605
21200501,9,8,50.2766
21200501,9,9,28.6813
21200502,0,0,56.0162
21200502,0,1,1.2345
21200502,0,15,0.0386
21200502,0,19,0.0386
21200502,0,2,0.2315
21200502,0,6,0.0772
21200502,1,0,1.3888
21200502,1,1,32.0974
21200502,1,13,0.0386
21200502,1,15,0.0386
21200502,1,2,7.0985
21200502,1,3,0.0772
21200502,1,4,0.1543
21200502,1,6,0.0386
21200502,1,7,0.0386
21200502,1,8,0.0386
21200502,10,10,8.3716
21200502,10,14,0.2315
21200502,10,15,0.1157
21200502,10,16,0.0386
21200502,10,28,0.0386
21200502,10,3,0.0386
21200502,10,4,0.0386
21200502,10,7,3.8579
21200502,10,8,5.9025
21200502,10,9,7.7929
21200502,11,11,18.1320
21200502,11,12,0.6173
21200502,11,13,13.0396
21200502,11,15,1.6589
21200502,11,16,3.3949
21200502,11,17,2.8548
21200502,11,19,0.7330
21200502,11,20,0.8873
21200502,11,21,0.6173
21200502,11,22,0.0772
21200502,11,23,0.6558
21200502,11,24,0.7330
21200502,11,25,0.2315
21200502,11,27,0.2701
21200502,11,28,0.1157
21200502,11,29,0.0386
21200502,11,3,0.0772
21200502,11,4,0.2701
21200502,11,5,0.1157
21200502,11,6,0.1157
21200502,11,7,0.1157
21200502,12,11,0.8102
21200502,12,12,21.8355
21200502,12,13,2.6619
21200502,12,15,4.0893
21200502,12,16,3.5492
21200502,12,17,1.5431
21200502,12,18,0.0386
21200502,12,19,1.7746
21200502,12,20,0.4629
21200502,12,21,0.4244
21200502,12,23,0.7716
21200502,12,24,0.5787
21200502,12,25,0.3086
21200502,12,27,0.1157
21200502,12,28,0.0386
21200502,12,29,0.0772
21200502,12,3,0.2701
21200502,12,5,0.0386
21200502,12,6,0.1543
21200502,13,11,12.9238
21200502,13,12,2.3533
21200502,13,13,39.3502
21200502,13,15,10.8406
21200502,13,16,19.3665
21200502,13,17,14.4284
21200502,13,19,4.5523
21200502,13,20,4.0508
21200502,13,21,2.0061
21200502,13,22,0.2315
21200502,13,23,2.3919
21200502,13,24,2.5076
21200502,13,25,1.0030
21200502,13,26,0.0386
21200502,13,27,0.4244
21200502,13,28,0.4244
21200502,13,29,0.1157
21200502,13,3,0.6944
21200502,13,4,0.8102
21200502,13,5,0.2701
21200502,13,6,0.2315
21200502,13,7,0.1929
21200502,13,8,0.3086
21200502,13,9,0.1543
21200502,14,10,0.3858
21200502,14,13,0.0386
21200502,14,14,11.1878
21200502,14,15,0.0772
21200502,14,19,0.0386
21200502,14,26,0.1929
21200502,14,7,1.3888
21200502,14,8,0.4629
21200502,14,9,1.5817
21200502,15,10,0.0386
21200502,15,11,1.6975
21200502,15,12,3.9350
21200502,15,13,9.9533
21200502,15,15,43.8253
21200502,15,16,38.3086
21200502,15,17,13.9269
21200502,15,19,28.1624
21200502,15,20,11.1106
21200502,15,21,4.2822
21200502,15,22,0.2315
21200502,15,23,6.7127
21200502,15,24,3.7421
21200502,15,25,2.2376
21200502,15,27,1.2345
21200502,15,28,0.6173
21200502,15,29,0.0772
21200502,15,3,0.5787
21200502,15,4,0.3858
21200502,15,5,0.4244
21200502,15,6,0.1157
21200502,15,7,0.0386
21200502,15,8,0.2315
21200502,15,9,0.0772
21200502,16,0,0.0386
21200502,16,11,3.0863
21200502,16,12,3.5878
21200502,16,13,19.0578
21200502,16,14,0.0386
21200502,16,15,41.5492
21200502,16,16,109.8334
21200502,16,17,40.0832
21200502,16,19,19.5594
21200502,16,20,133.7907
21200502,16,21,11.6122
21200502,16,22,0.7716
21200502,16,23,9.7990
21200502,16,24,6.4426
21200502,16,25,5.3239
21200502,16,27,0.5401
21200502,16,28,0.6173
21200502,16,29,0.1929
21200502,16,3,0.3086
21200502,16,4,0.3086
21200502,16,5,0.2701
21200502,16,6,0.1157
21200502,16,7,0.3086
21200502,16,8,0.3472
21200502,16,9,0.0386
21200502,17,10,0.0386
21200502,17,11,2.8934
21200502,17,12,1.6589
21200502,17,13,14.5056
21200502,17,15,13.6568
21200502,17,16,38.6558
21200502,17,17,33.2162
21200502,17,19,7.7157
21200502,17,20,9.4903
21200502,17,21,10.0690
21200502,17,22,0.3858
21200502,17,23,6.7898
21200502,17,24,6.3269
21200502,17,25,1.9675
21200502,17,26,0.0772
21200502,17,27,0.3858
21200502,17,28,0.3472
21200502,17,3,0.1929
21200502,17,4,0.2701
21200502,17,5,0.0772
21200502,17,6,0.1157
21200502,17,7,0.0386
21200502,17,9,0.0772
21200502,18,12,0.0386
21200502,18,13,0.0772
21200502,18,18,1.3888
21200502,19,0,0.0386
21200502,19,1,0.0772
21200502,19,11,1.0030
21200502,19,12,1.5817
21200502,19,13,5.0924
21200502,19,15,26.6964
21200502,19,16,19.4822
21200502,19,17,8.1401
21200502,19,19,28.8182
21200502,19,20,21.1797
21200502,19,21,3.0863
21200502,19,22,0.0772
21200502,19,23,9.4903
21200502,19,24,4.1665
21200502,19,25,1.9289
21200502,19,27,0.4629
21200502,19,28,0.1157
21200502,19,29,0.1157
21200502,19,3,0.1929
21200502,19,4,0.1543
21200502,19,5,0.1543
21200502,19,6,0.1543
21200502,19,7,0.2315
21200502,19,8,0.0386
21200502,19,9,0.0386
21200502,2,0,0.1157
21200502,2,1,7.2528
21200502,2,2,5.7096
21200502,2,23,0.0386
21200502,2,5,0.0386
21200502,20,11,0.9645
21200502,20,12,0.5015
21200502,20,13,4.1665
21200502,20,14,0.1157
21200502,20,15,11.4579
21200502,20,16,125.4192
21200502,20,17,9.6447
21200502,20,19,20.7939
21200502,20,20,6.8670
21200502,20,21,5.5167
21200502,20,22,0.1157
21200502,20,23,9.7218
21200502,20,24,3.3563
21200502,20,25,0.9259
21200502,20,27,0.0772
21200502,20,28,0.1157
21200502,20,29,0.0386
21200502,20,3,0.0772
21200502,20,4,0.1543
21200502,20,5,0.1157
21200502,20,6,0.0386
21200502,20,7,0.0386
21200502,20,8,0.0386
21200502,21,11,0.7716
21200502,21,12,0.6944
21200502,21,13,1.6203
21200502,21,15,4.2822
21200502,21,16,12.1523
21200502,21,17,10.2233
21200502,21,19,3.7807
21200502,21,20,5.6711
21200502,21,21,6.8284
21200502,21,22,0.0386
21200502,21,23,4.7452
21200502,21,24,3.3178
21200502,21,25,0.3472
21200502,21,27,0.1157
21200502,21,3,0.0386
21200502,21,4,0.0386
21200502,21,7,0.0386
21200502,21,8,0.0386
21200502,22,11,0.0772
21200502,22,12,0.0386
21200502,22,13,0.3858
21200502,22,15,0.3086
21200502,22,16,0.6173
21200502,22,17,0.3086
21200502,22,19,0.0772
21200502,22,20,0.1157
21200502,22,21,0.0386
21200502,22,22,1.6975
21200502,22,23,0.1543
21200502,22,24,0.4244
21200502,22,25,0.0386
21200502,22,4,0.0386
21200502,22,5,0.0386
21200502,23,1,0.0386
21200502,23,11,0.8102
21200502,23,12,0.8873
21200502,23,13,2.6233
21200502,23,15,7.2528
21200502,23,16,10.0690
21200502,23,17,7.9472
21200502,23,19,9.2975
21200502,23,20,9.2203
21200502,23,21,4.8223
21200502,23,22,0.1157
21200502,23,23,14.9685
21200502,23,24,14.1969
21200502,23,25,7.2528
21200502,23,27,0.1543
21200502,23,28,0.2701
21200502,23,29,0.1543
21200502,23,3,0.1157
21200502,23,4,0.1543
21200502,23,6,0.1157
21200502,23,9,0.0386
21200502,24,11,0.7716
21200502,24,12,0.6173
21200502,24,13,3.1249
21200502,24,15,3.9736
21200502,24,16,7.1370
21200502,24,17,6.2497
21200502,24,19,4.4751
21200502,24,20,3.2406
21200502,24,21,2.6233
21200502,24,22,0.4244
21200502,24,23,14.6599
21200502,24,24,13.9269
21200502,24,25,5.3624
21200502,24,27,0.0772
21200502,24,28,0.0386
21200502,24,29,0.1543
21200502,24,3,0.0386
21200502,24,4,0.1929
21200502,24,5,0.0386
21200502,24,6,0.1157
21200502,24,7,0.0772
21200502,25,11,0.2701
21200502,25,12,0.3086
21200502,25,13,1.3503
21200502,25,15,2.7391
21200502,25,16,5.4396
21200502,25,17,1.9289
21200502,25,19,2.6233
21200502,25,20,1.1574
21200502,25,21,0.3086
21200502,25,22,0.0386
21200502,25,23,7.6771
21200502,25,24,5.5553
21200502,25,25,3.7421
21200502,25,3,0.1157
21200502,25,4,0.1157
21200502,25,5,0.0386
21200502,25,7,0.0386
21200502,26,14,0.0772
21200502,26,17,0.0386
21200502,26,19,0.0386
21200502,26,25,0.0386
21200502,26,26,22.3370
21200502,26,5,0.0386
21200502,26,7,0.2701
21200502,26,8,0.2315
21200502,26,9,0.2315
21200502,27,11,0.3472
21200502,27,12,0.3086
21200502,27,13,0.3858
21200502,27,15,1.2345
21200502,27,16,0.5401
21200502,27,17,0.3858
21200502,27,19,0.5015
21200502,27,20,0.0772
21200502,27,21,0.1543
21200502,27,23,0.1543
21200502,27,24,0.1543
21200502,27,25,0.0772
21200502,27,27,96.7938
21200502,27,28,45.6771
21200502,27,29,20.6782
21200502,27,3,0.1157
21200502,27,4,0.1543
21200502,27,5,0.1157
21200502,27,6,0.1157
21200502,27,7,0.1157
21200502,27,9,0.0386
21200502,28,0,0.0386
21200502,28,10,0.0772
21200502,28,11,0.0772
21200502,28,12,0.0386
21200502,28,13,0.3858
21200502,28,15,0.6558
21200502,28,16,0.5015
21200502,28,17,0.5401
21200502,28,19,0.1157
21200502,28,20,0.1543
21200502,28,21,0.0772
21200502,28,23,0.3472
21200502,28,24,0.0772
21200502,28,25,0.0386
21200502,28,27,45.9472
21200502,28,28,36.9583
21200502,28,29,7.9086
21200502,28,3,0.0772
21200502,28,4,0.0386
21200502,28,6,0.0386
21200502,28,7,0.0772
21200502,29,11,0.1157
21200502,29,12,0.0772
21200502,29,13,0.1157
21200502,29,15,0.3472
21200502,29,16,0.2315
21200502,29,19,0.3086
21200502,29,20,0.0386
21200502,29,21,0.0386
21200502,29,23,0.1543
21200502,29,24,0.1543
21200502,29,25,0.0386
21200502,29,27,21.6426
21200502,29,28,8.7574
21200502,29,29,14.3898
21200502,29,3,0.0772
21200502,29,4,0.1157
21200502,29,5,0.0772
21200502,29,6,0.0386
21200502,29,7,0.0386
21200502,3,11,0.0772
21200502,3,12,0.3858
21200502,3,13,0.3086
21200502,3,15,0.2315
21200502,3,16,0.1929
21200502,3,17,0.0386
21200502,3,19,0.1157
21200502,3,20,0.0772
21200502,3,21,0.0772
21200502,3,23,0.1157
21200502,3,24,0.0386
21200502,3,25,0.0386
21200502,3,27,0.1929
21200502,3,3,115.4273
21200502,3,4,128.6983
21200502,3,5,76.3085
21200502,3,6,51.8883
21200502,3,8,0.0386
21200502,3,9,0.0386
21200502,4,1,0.1157
21200502,4,10,0.0386
21200502,4,11,0.3086
21200502,4,13,0.8102
21200502,4,15,0.2315
21200502,4,16,0.4629
21200502,4,17,0.2315
21200502,4,19,0.2701
21200502,4,20,0.1929
21200502,4,23,0.1929
21200502,4,24,0.1157
21200502,4,25,0.0772
21200502,4,27,0.0772
21200502,4,28,0.0386
21200502,4,3,127.8496
21200502,4,4,130.3186
21200502,4,5,58.2152
21200502,4,6,62.0730
21200502,4,7,0.0772
21200502,4,8,0.1157
21200502,4,9,0.0772
21200502,5,11,0.1157
21200502,5,13,0.3472
21200502,5,15,0.3086
21200502,5,16,0.3472
21200502,5,17,0.0772
21200502,5,19,0.0386
21200502,5,2,0.0386
21200502,5,24,0.0386
21200502,5,25,0.0386
21200502,5,27,0.1543
21200502,5,3,77.1573
21200502,5,4,56.8263
21200502,5,5,31.3644
21200502,5,6,39.2731
21200502,5,7,0.0772
21200502,6,1,0.0386
21200502,6,11,0.3086
21200502,6,12,0.1157
21200502,6,13,0.2315
21200502,6,15,0.1929
21200502,6,16,0.0386
21200502,6,17,0.0386
21200502,6,19,0.2315
21200502,6,2,0.0386
21200502,6,23,0.0772
21200502,6,24,0.1157
21200502,6,27,0.0386
21200502,6,28,0.0386
21200502,6,3,51.3096
21200502,6,4,63.9248
21200502,6,5,37.0741
21200502,6,6,45.5614
21200502,6,7,0.0386
21200502,7,10,3.5878
21200502,7,12,0.0772
21200502,7,13,0.1157
21200502,7,14,1.1959
21200502,7,15,0.1157
21200502,7,16,0.1157
21200502,7,17,0.0386
21200502,7,19,0.3086
21200502,7,2,0.0386
21200502,7,21,0.0386
21200502,7,23,0.0386
21200502,7,24,0.0772
21200502,7,25,0.0772
21200502,7,26,0.2315
21200502,7,27,0.1157
21200502,7,28,0.0386
21200502,7,3,0.0772
21200502,7,4,0.0386
21200502,7,7,63.0375
21200502,7,8,49.3421
21200502,7,9,33.9106
21200502,8,1,0.1157
21200502,8,10,5.9797
21200502,8,12,0.0386
21200502,8,13,0.1543
21200502,8,14,0.9259
21200502,8,15,0.1929
21200502,8,16,0.0772
21200502,8,17,0.0772
21200502,8,19,0.0386
21200502,8,20,0.0386
21200502,8,21,0.0386
21200502,8,24,0.1157
21200502,8,26,0.2315
21200502,8,28,0.0386
21200502,8,3,0.0386
21200502,8,4,0.0772
21200502,8,5,0.0386
21200502,8,6,0.0386
21200502,8,7,52.8527
21200502,8,8,40.7776
21200502,8,9,45.9472
21200502,9,10,7.6000
21200502,9,13,0.1929
21200502,9,14,1.7360
21200502,9,15,0.1157
21200502,9,16,0.0772
21200502,9,26,0.2315
21200502,9,27,0.0386
21200502,9,4,0.0386
21200502,9,6,0.0386
21200502,9,7,34.7208
21200502,9,8,45.9857
21200502,9,9,26.2335
21200503,0,0,74.7307
21200503,0,1,1.6470
21200503,0,15,0.0515
21200503,0,19,0.0515
21200503,0,2,0.3088
21200503,0,6,0.1029
21200503,1,0,1.8528
21200503,1,1,42.8209
21200503,1,13,0.0515
21200503,1,15,0.0515
21200503,1,2,9.4700
21200503,1,3,0.1029
21200503,1,4,0.2059
21200503,1,6,0.0515
21200503,1,7,0.0515
21200503,1,8,0.0515
21200503,10,10,11.1684
21200503,10,14,0.3088
21200503,10,15,0.1544
21200503,10,16,0.0515
21200503,10,28,0.0515
21200503,10,3,0.0515
21200503,10,4,0.0515
21200503,10,7,5.1467
21200503,10,8,7.8745
21200503,10,9,10.3964
21200503,11,11,24.1897
21200503,11,12,0.8235
21200503,11,13,17.3960
21200503,11,15,2.2131
21200503,11,16,4.5291
21200503,11,17,3.8086
21200503,11,19,0.9779
21200503,11,20,1.1838
21200503,11,21,0.8235
21200503,11,22,0.1029
21200503,11,23,0.8749
21200503,11,24,0.9779
21200503,11,25,0.3088
21200503,11,27,0.3603
21200503,11,28,0.1544
21200503,11,29,0.0515
21200503,11,3,0.1029
21200503,11,4,0.3603
