,s_region,e_region,index
75,E_19,E_13,0.1
76,E_19,E_15,0.1
77,E_19,E_17,11.199999999999982
78,E_19,E_18,38.10000000000023
79,E_19,E_19,58.60000000000038
80,E_19,E_20,17.49999999999997
81,E_19,E_24,0.4
82,E_19,E_25,0.2
83,E_19,E_26,0.1
84,E_19,E_27,0.1
85,E_19,E_28,0.1
86,E_2,E_1,0.1
87,E_2,E_2,30.200000000000145
88,E_2,E_3,6.5999999999999925
89,E_2,E_5,0.1
90,E_20,E_13,0.1
91,E_20,E_17,2.2000000000000006
92,E_20,E_18,12.599999999999973
93,E_20,E_19,17.79999999999998
94,E_20,E_20,28.900000000000002
95,E_20,E_24,0.30000000000000004
96,E_20,E_5,0.1
97,E_21,E_19,0.1
98,E_21,E_21,29.20000000000012
99,E_21,E_22,34.70000000000019
100,E_21,E_23,2.0000000000000004
101,E_21,E_24,27.300000000000104
102,E_21,E_25,12.399999999999974
103,E_21,E_26,1.9000000000000006
104,E_21,E_27,2.400000000000001
105,E_21,E_28,2.400000000000001
106,E_22,E_17,0.1
107,E_22,E_21,33.50000000000016
108,E_22,E_22,21.20000000000002
109,E_22,E_23,4.300000000000001
110,E_22,E_24,38.10000000000023
111,E_22,E_25,14.499999999999966
112,E_22,E_26,1.5000000000000002
113,E_22,E_27,2.500000000000001
114,E_22,E_28,2.9000000000000012
115,E_22,E_32,0.1
116,E_23,E_21,2.500000000000001
117,E_23,E_22,4.000000000000003
118,E_23,E_23,0.30000000000000004
119,E_23,E_24,4.999999999999999
120,E_23,E_25,2.700000000000001
121,E_23,E_26,0.1
122,E_23,E_27,0.2
123,E_23,E_28,0.2
124,E_24,E_17,0.1
125,E_24,E_19,0.4
126,E_24,E_20,0.1
127,E_24,E_21,25.900000000000084
128,E_24,E_22,37.00000000000019
129,E_24,E_23,5.199999999999999
130,E_24,E_24,76.99999999999999
131,E_24,E_25,94.19999999999925
132,E_24,E_26,7.399999999999994
133,E_24,E_27,7.79999999999999
134,E_24,E_28,8.499999999999986
135,E_24,E_32,1.4000000000000001
136,E_25,E_13,0.1
137,E_25,E_19,0.1
138,E_25,E_21,11.899999999999975
139,E_25,E_22,14.899999999999967
140,E_25,E_23,2.2000000000000006
141,E_25,E_24,93.09999999999928
142,E_25,E_25,62.20000000000056
143,E_25,E_26,7.199999999999992
144,E_25,E_27,6.999999999999992
145,E_25,E_28,6.599999999999995
146,E_25,E_32,0.6
147,E_26,E_10,0.1
148,E_26,E_19,0.1
149,E_26,E_21,1.6000000000000003
150,E_26,E_22,1.9000000000000008
151,E_26,E_23,0.2
152,E_26,E_24,6.199999999999996
153,E_26,E_25,6.999999999999994
154,E_26,E_26,90.39999999999934
155,E_26,E_27,98.19999999999908
156,E_26,E_28,2.600000000000001
157,E_26,E_32,0.2
158,E_27,E_19,0.1
159,E_27,E_21,3.4000000000000017
160,E_27,E_22,1.8000000000000005
161,E_27,E_23,0.4
162,E_27,E_24,7.299999999999992
163,E_27,E_25,4.5
164,E_27,E_26,96.79999999999897
165,E_27,E_27,144.89999999999648
166,E_27,E_28,1.3
167,E_27,E_32,0.1
168,E_28,E_18,0.30000000000000004
169,E_28,E_19,0.2
170,E_28,E_21,2.700000000000001
171,E_28,E_22,3.600000000000002
172,E_28,E_23,0.30000000000000004
173,E_28,E_24,6.999999999999992
174,E_28,E_25,7.699999999999991
175,E_28,E_26,2.500000000000001
176,E_28,E_27,1.4000000000000001
177,E_28,E_28,63.30000000000051
178,E_28,E_32,0.1
179,E_29,E_19,0.1
180,E_29,E_29,18.99999999999999
181,E_29,E_30,9.099999999999987
182,E_29,E_33,0.1
183,E_3,E_2,6.399999999999993
184,E_3,E_3,2.2000000000000006
185,E_30,E_29,9.499999999999986
186,E_30,E_30,37.30000000000018
187,E_30,E_33,0.2
188,E_32,E_22,0.1
189,E_32,E_24,0.7
190,E_32,E_25,0.5
191,E_32,E_26,0.30000000000000004
192,E_32,E_27,0.2
193,E_32,E_28,0.1
194,E_32,E_32,38.3000000000002
195,E_32,E_5,0.2
196,E_33,E_29,0.30000000000000004
197,E_33,E_30,0.7
198,E_33,E_33,12.599999999999977
199,E_5,E_0,1.5000000000000002
200,E_5,E_1,0.6
201,E_5,E_19,0.1
202,E_5,E_2,0.2
203,E_5,E_27,0.1
204,E_5,E_5,28.50000000000011
205,E_5,E_6,16.499999999999968
206,E_5,E_7,8.399999999999988
207,E_5,E_8,0.2
208,E_5,E_9,0.7
209,E_6,E_0,0.7999999999999999
210,E_6,E_1,0.30000000000000004
211,E_6,E_13,0.1
212,E_6,E_24,0.1
213,E_6,E_5,16.59999999999997
214,E_6,E_6,107.9999999999988
215,E_6,E_7,18.19999999999999
216,E_6,E_8,1.5000000000000002
217,E_6,E_9,7.199999999999991
218,E_7,E_0,0.7
219,E_7,E_1,0.1
220,E_7,E_19,0.1
221,E_7,E_5,7.699999999999992
222,E_7,E_6,18.9
223,E_7,E_7,8.19999999999999
224,E_7,E_8,2.3000000000000007
225,E_7,E_9,1.5
226,E_8,E_5,0.5
227,E_8,E_6,1.8000000000000005
228,E_8,E_7,1.9000000000000006
229,E_8,E_8,70.7
230,E_9,E_0,0.1
231,E_9,E_5,0.7999999999999999
232,E_9,E_6,6.699999999999994
233,E_9,E_7,1.2
