,s_region,e_region,index
170,G_2,G_8,0.30000000000000004
171,G_2,G_9,0.6
172,G_20,G_0,0.1
173,G_20,G_13,0.1
174,G_20,G_14,0.1
175,G_20,G_17,0.2
176,G_20,G_19,1.3
177,G_20,G_20,36.70000000000021
178,G_20,G_21,43.80000000000029
179,G_20,G_22,0.8999999999999999
180,G_20,G_23,4.000000000000002
181,G_20,G_24,2.2000000000000006
182,G_20,G_25,0.5
183,G_20,G_26,0.6
184,G_20,G_27,0.30000000000000004
185,G_20,G_28,0.1
186,G_20,G_30,0.1
187,G_20,G_35,0.1
188,G_20,G_6,0.2
189,G_20,G_8,0.30000000000000004
190,G_20,G_9,0.2
191,G_21,G_1,0.1
192,G_21,G_11,0.1
193,G_21,G_17,0.30000000000000004
194,G_21,G_18,0.1
195,G_21,G_20,42.100000000000286
196,G_21,G_21,22.50000000000005
197,G_21,G_22,0.8999999999999999
198,G_21,G_23,5.999999999999996
199,G_21,G_24,1.7000000000000002
200,G_21,G_25,0.6
201,G_21,G_26,0.2
202,G_21,G_27,1.5000000000000002
203,G_21,G_28,0.1
204,G_21,G_30,0.7
205,G_21,G_31,0.1
206,G_21,G_34,0.1
207,G_21,G_6,0.4
208,G_21,G_8,0.2
209,G_21,G_9,0.30000000000000004
210,G_22,G_0,0.2
211,G_22,G_10,0.1
212,G_22,G_13,0.1
213,G_22,G_17,0.9999999999999999
214,G_22,G_20,0.8999999999999999
215,G_22,G_21,0.7999999999999999
216,G_22,G_22,52.30000000000044
217,G_22,G_23,5.299999999999997
218,G_22,G_24,1.7000000000000004
219,G_22,G_25,1.2
220,G_22,G_26,0.1
221,G_22,G_27,1.6000000000000003
222,G_22,G_28,0.2
223,G_22,G_30,0.8999999999999999
224,G_22,G_34,0.2
225,G_22,G_8,0.1
226,G_22,G_9,0.2
227,G_23,G_0,0.2
228,G_23,G_10,0.30000000000000004
229,G_23,G_11,0.6
230,G_23,G_13,0.1
231,G_23,G_14,0.1
232,G_23,G_17,2.500000000000001
233,G_23,G_19,0.6
234,G_23,G_2,0.1
235,G_23,G_20,4.000000000000002
236,G_23,G_21,7.199999999999993
237,G_23,G_22,6.499999999999993
238,G_23,G_23,190.8999999999942
239,G_23,G_24,136.6999999999972
240,G_23,G_25,11.699999999999978
241,G_23,G_26,9.599999999999989
242,G_23,G_27,8.499999999999988
243,G_23,G_28,2.800000000000001
244,G_23,G_29,3.2000000000000015
245,G_23,G_30,7.49999999999999
246,G_23,G_31,0.5
247,G_23,G_32,0.4
248,G_23,G_34,1.2
249,G_23,G_35,3.900000000000002
250,G_23,G_4,0.8999999999999999
251,G_23,G_6,0.2
252,G_23,G_8,2.700000000000001
253,G_23,G_9,4.000000000000003
254,G_24,G_0,0.1
255,G_24,G_1,0.1
256,G_24,G_10,0.6
257,G_24,G_11,0.4
258,G_24,G_12,0.1
259,G_24,G_17,0.2
260,G_24,G_19,0.1
261,G_24,G_20,2.500000000000001
262,G_24,G_21,1.6000000000000003
263,G_24,G_22,1.5000000000000002
264,G_24,G_23,132.09999999999735
265,G_24,G_24,48.600000000000364
266,G_24,G_25,2.800000000000001
267,G_24,G_26,3.700000000000002
268,G_24,G_27,4.799999999999999
269,G_24,G_28,1.6000000000000003
270,G_24,G_29,0.4
271,G_24,G_30,2.2000000000000006
272,G_24,G_31,0.7
273,G_24,G_34,0.1
274,G_24,G_35,0.9
275,G_24,G_4,0.30000000000000004
276,G_24,G_7,0.1
277,G_24,G_8,1.5000000000000002
278,G_24,G_9,1.4000000000000001
279,G_25,G_10,0.1
280,G_25,G_11,0.2
281,G_25,G_12,0.1
282,G_25,G_17,0.5
283,G_25,G_19,0.1
284,G_25,G_20,0.6
285,G_25,G_21,1.0999999999999999
286,G_25,G_22,1.0
287,G_25,G_23,12.599999999999973
288,G_25,G_24,2.800000000000001
289,G_25,G_25,8.19999999999999
290,G_25,G_26,2.500000000000001
291,G_25,G_27,9.699999999999985
292,G_25,G_28,5.199999999999998
293,G_25,G_29,0.1
294,G_25,G_30,0.8999999999999999
295,G_25,G_31,0.6
296,G_25,G_35,0.2
297,G_25,G_4,0.30000000000000004
298,G_25,G_6,0.1
299,G_25,G_8,0.6
300,G_25,G_9,0.7
301,G_26,G_11,0.1
302,G_26,G_17,0.1
303,G_26,G_19,0.1
304,G_26,G_20,0.5
305,G_26,G_21,0.2
306,G_26,G_22,0.1
307,G_26,G_23,7.299999999999992
308,G_26,G_24,2.600000000000001
309,G_26,G_25,1.7000000000000004
310,G_26,G_26,21.200000000000006
311,G_26,G_27,1.9000000000000004
312,G_26,G_28,3.2000000000000015
313,G_26,G_29,1.0999999999999999
314,G_26,G_30,1.1
315,G_26,G_34,0.1
316,G_26,G_35,0.30000000000000004
317,G_26,G_9,0.30000000000000004
318,G_27,G_1,0.1
319,G_27,G_11,0.30000000000000004
320,G_27,G_17,0.30000000000000004
321,G_27,G_18,0.1
322,G_27,G_19,0.1
323,G_27,G_20,1.0999999999999999
324,G_27,G_21,1.4000000000000001
325,G_27,G_22,2.3000000000000003
326,G_27,G_23,10.299999999999981
327,G_27,G_24,5.1999999999999975
328,G_27,G_25,10.59999999999998
329,G_27,G_26,2.000000000000001
330,G_27,G_27,47.800000000000345
331,G_27,G_28,7.499999999999989
332,G_27,G_29,0.9999999999999999
333,G_27,G_30,4.100000000000001
334,G_27,G_31,0.8999999999999999
335,G_27,G_34,0.30000000000000004
336,G_27,G_35,0.8999999999999999
337,G_27,G_4,0.2
338,G_27,G_6,0.2
339,G_27,G_7,0.30000000000000004
340,G_27,G_8,0.4
341,G_27,G_9,0.30000000000000004
342,G_28,G_17,0.30000000000000004
343,G_28,G_21,0.30000000000000004
344,G_28,G_22,0.7
345,G_28,G_23,2.1000000000000005
346,G_28,G_24,1.9000000000000008
347,G_28,G_25,6.099999999999995
348,G_28,G_26,3.1000000000000014
349,G_28,G_27,6.299999999999994
350,G_28,G_28,4.500000000000001
351,G_28,G_29,0.30000000000000004
352,G_28,G_30,0.2
353,G_28,G_31,0.30000000000000004
354,G_28,G_35,0.4
355,G_28,G_6,0.1
356,G_29,G_23,3.100000000000002
357,G_29,G_24,0.6
358,G_29,G_25,0.2
359,G_29,G_26,1.3
360,G_29,G_27,0.7999999999999999
361,G_29,G_28,0.4
362,G_29,G_29,3.6000000000000014
363,G_29,G_30,0.30000000000000004
364,G_29,G_31,0.1
365,G_29,G_35,0.1
366,G_3,G_0,2.600000000000001
367,G_30,G_20,0.5
368,G_30,G_21,0.6
369,G_30,G_22,0.8999999999999999
370,G_30,G_23,8.09999999999999
371,G_30,G_24,2.500000000000001
372,G_30,G_25,1.4000000000000001
373,G_30,G_26,1.2
374,G_30,G_27,4.699999999999999
375,G_30,G_28,0.4
376,G_30,G_29,0.4
377,G_30,G_30,25.10000000000006
378,G_30,G_31,4.6000000000000005
379,G_30,G_34,0.2
380,G_30,G_35,0.5
381,G_30,G_8,0.2
382,G_30,G_9,0.2
383,G_31,G_17,0.1
384,G_31,G_21,0.1
385,G_31,G_22,0.1
386,G_31,G_23,0.4
387,G_31,G_24,0.4
388,G_31,G_25,0.30000000000000004
389,G_31,G_27,1.0
390,G_31,G_28,0.1
391,G_31,G_29,0.1
392,G_31,G_30,4.799999999999999
393,G_31,G_31,2.400000000000001
394,G_31,G_34,0.1
395,G_31,G_6,0.1
396,G_32,G_0,0.1
397,G_32,G_23,0.4
398,G_32,G_24,0.1
399,G_32,G_32,17.499999999999982
400,G_32,G_33,0.1
401,G_32,G_34,16.59999999999997
402,G_32,G_35,31.400000000000155
403,G_32,G_36,0.2
404,G_32,G_37,0.1
405,G_33,G_32,0.30000000000000004
406,G_33,G_33,2.700000000000001
407,G_33,G_34,0.8999999999999999
408,G_33,G_35,1.6000000000000003
409,G_34,G_14,0.1
410,G_34,G_21,0.1
411,G_34,G_23,0.8999999999999999
412,G_34,G_24,0.1
413,G_34,G_25,0.1
414,G_34,G_26,0.1
415,G_34,G_27,0.1
416,G_34,G_30,0.2
417,G_34,G_31,0.1
418,G_34,G_32,16.099999999999966
419,G_34,G_33,0.4
420,G_34,G_34,49.10000000000036
421,G_34,G_35,161.39999999999583
422,G_34,G_36,2.3000000000000007
423,G_34,G_37,2.0000000000000004
424,G_34,G_8,0.1
425,G_35,G_0,0.1
426,G_35,G_11,0.4
427,G_35,G_16,0.1
428,G_35,G_17,0.6
429,G_35,G_20,0.2
430,G_35,G_23,3.900000000000002
431,G_35,G_24,0.8999999999999999
432,G_35,G_25,0.2
433,G_35,G_26,0.4
434,G_35,G_27,0.6
435,G_35,G_28,0.4
436,G_35,G_29,0.2
437,G_35,G_30,0.2
438,G_35,G_32,30.10000000000013
439,G_35,G_33,2.000000000000001
440,G_35,G_34,164.39999999999563
441,G_35,G_35,421.8000000000215
442,G_35,G_36,8.199999999999989
443,G_35,G_37,3.800000000000002
444,G_35,G_4,0.2
445,G_35,G_5,0.1
446,G_35,G_8,0.2
447,G_35,G_9,0.2
448,G_36,G_23,0.1
449,G_36,G_32,0.2
450,G_36,G_34,2.800000000000001
451,G_36,G_35,7.8999999999999915
452,G_36,G_36,20.500000000000025
453,G_36,G_37,9.999999999999986
454,G_37,G_23,0.2
455,G_37,G_34,2.3000000000000007
456,G_37,G_35,4.4
457,G_37,G_36,10.599999999999984
458,G_37,G_37,7.199999999999995
459,G_4,G_0,4.699999999999999
460,G_4,G_11,0.1
461,G_4,G_17,0.1
462,G_4,G_18,0.2
463,G_4,G_23,1.4000000000000004
464,G_4,G_24,0.1
465,G_4,G_26,0.1
466,G_4,G_30,0.1
467,G_4,G_4,35.000000000000185
468,G_4,G_6,0.1
469,G_4,G_8,0.1
470,G_4,G_9,0.2
471,G_5,G_0,0.1
472,G_5,G_1,0.4
473,G_5,G_10,0.6
474,G_5,G_11,2.9000000000000012
475,G_5,G_12,0.2
476,G_5,G_17,0.2
477,G_5,G_23,0.1
478,G_5,G_27,0.2
479,G_5,G_28,0.1
480,G_5,G_35,0.1
481,G_5,G_5,1.5000000000000002
482,G_5,G_6,4.6000000000000005
483,G_5,G_7,0.8999999999999999
484,G_5,G_8,11.799999999999981
485,G_5,G_9,17.599999999999984
486,G_6,G_0,0.1
487,G_6,G_1,1.4000000000000004
488,G_6,G_10,4.699999999999999
489,G_6,G_11,19.800000000000008
490,G_6,G_12,1.5000000000000002
491,G_6,G_13,0.8999999999999999
492,G_6,G_14,0.30000000000000004
493,G_6,G_15,0.1
494,G_6,G_17,0.1
495,G_6,G_18,0.8999999999999999
496,G_6,G_19,0.4
497,G_6,G_2,0.30000000000000004
498,G_6,G_20,0.1
499,G_6,G_21,0.30000000000000004
500,G_6,G_23,0.30000000000000004
501,G_6,G_25,0.30000000000000004
502,G_6,G_27,0.2
503,G_6,G_28,0.1
504,G_6,G_31,0.1
505,G_6,G_4,0.1
506,G_6,G_5,4.899999999999999
507,G_6,G_6,20.00000000000001
508,G_6,G_7,21.100000000000033
509,G_6,G_8,56.900000000000496
510,G_6,G_9,101.29999999999886
511,G_7,G_0,0.1
512,G_7,G_1,0.30000000000000004
513,G_7,G_10,3.700000000000002
514,G_7,G_11,8.899999999999986
515,G_7,G_12,0.6
516,G_7,G_13,0.2
517,G_7,G_14,0.1
518,G_7,G_17,0.30000000000000004
519,G_7,G_18,0.2
520,G_7,G_19,0.5
521,G_7,G_2,0.1
522,G_7,G_23,0.2
523,G_7,G_24,0.1
524,G_7,G_27,0.1
525,G_7,G_5,1.3
526,G_7,G_6,21.60000000000003
527,G_7,G_7,11.199999999999978
528,G_7,G_8,17.999999999999986
529,G_7,G_9,40.00000000000028
530,G_8,G_0,0.2
531,G_8,G_1,1.2000000000000002
532,G_8,G_10,5.899999999999996
533,G_8,G_11,49.40000000000037
534,G_8,G_12,5.399999999999997
535,G_8,G_13,3.400000000000002
536,G_8,G_14,1.7000000000000004
537,G_8,G_15,0.1
538,G_8,G_16,0.1
539,G_8,G_17,0.7999999999999999
540,G_8,G_18,1.8000000000000003
541,G_8,G_19,0.6
542,G_8,G_2,0.5
543,G_8,G_20,0.30000000000000004
544,G_8,G_21,0.30000000000000004
545,G_8,G_22,0.1
546,G_8,G_23,2.2000000000000006
547,G_8,G_24,1.3000000000000003
548,G_8,G_25,0.7
549,G_8,G_27,0.6
550,G_8,G_30,0.1
551,G_8,G_35,0.2
552,G_8,G_5,12.999999999999972
553,G_8,G_6,54.00000000000046
554,G_8,G_7,18.9
555,G_8,G_8,111.99999999999848
556,G_8,G_9,169.29999999999535
557,G_9,G_0,0.9999999999999999
558,G_9,G_1,1.0999999999999999
559,G_9,G_10,15.69999999999996
560,G_9,G_11,97.89999999999937
561,G_9,G_12,10.49999999999998
562,G_9,G_13,3.5000000000000018
563,G_9,G_14,2.500000000000001
564,G_9,G_15,0.2
565,G_9,G_16,0.30000000000000004
566,G_9,G_17,0.9999999999999999
567,G_9,G_18,1.9000000000000004
568,G_9,G_19,0.7
569,G_9,G_2,0.7
570,G_9,G_20,0.2
571,G_9,G_21,0.2
572,G_9,G_22,0.2
573,G_9,G_23,5.099999999999999
574,G_9,G_24,1.4000000000000001
575,G_9,G_25,0.7999999999999999
576,G_9,G_26,0.4
577,G_9,G_27,0.1
578,G_9,G_28,0.2
579,G_9,G_30,0.1
580,G_9,G_32,0.1
581,G_9,G_34,0.1
582,G_9,G_35,0.30000000000000004
583,G_9,G_4,0.2
584,G_9,G_5,16.99999999999997
585,G_9,G_6,105.9999999999988
586,G_9,G_7,43.200000000000315
587,G_9,G_8,167.69999999999553
588,G_9,G_9,246.0999999999912
