,s_region,e_region,index
185,B_19,B_22,0.2
186,B_19,B_23,24.60000000000004
187,B_19,B_24,10.799999999999985
188,B_19,B_25,4.999999999999998
189,B_19,B_27,1.2
190,B_19,B_28,0.30000000000000004
191,B_19,B_29,0.30000000000000004
192,B_19,B_3,0.5
193,B_19,B_4,0.4
194,B_19,B_5,0.4
195,B_19,B_6,0.4
196,B_19,B_7,0.6
197,B_19,B_8,0.1
198,B_19,B_9,0.1
199,B_2,B_0,0.30000000000000004
200,B_2,B_1,18.8
201,B_2,B_2,14.79999999999998
202,B_2,B_23,0.1
203,B_2,B_5,0.1
204,B_20,B_11,2.500000000000001
205,B_20,B_12,1.3
206,B_20,B_13,10.79999999999998
207,B_20,B_14,0.30000000000000004
208,B_20,B_15,29.70000000000011
209,B_20,B_16,325.1000000000023
210,B_20,B_17,25.000000000000075
211,B_20,B_19,53.900000000000354
212,B_20,B_20,17.799999999999983
213,B_20,B_21,14.29999999999997
214,B_20,B_22,0.30000000000000004
215,B_20,B_23,25.200000000000035
216,B_20,B_24,8.699999999999987
217,B_20,B_25,2.400000000000001
218,B_20,B_27,0.2
219,B_20,B_28,0.30000000000000004
220,B_20,B_29,0.1
221,B_20,B_3,0.2
222,B_20,B_4,0.4
223,B_20,B_5,0.30000000000000004
224,B_20,B_6,0.1
225,B_20,B_7,0.1
226,B_20,B_8,0.1
227,B_21,B_11,2.0000000000000004
228,B_21,B_12,1.8000000000000003
229,B_21,B_13,4.200000000000001
230,B_21,B_15,11.099999999999978
231,B_21,B_16,31.50000000000014
232,B_21,B_17,26.500000000000075
233,B_21,B_19,9.799999999999986
234,B_21,B_20,14.699999999999967
235,B_21,B_21,17.699999999999985
236,B_21,B_22,0.1
237,B_21,B_23,12.299999999999981
238,B_21,B_24,8.599999999999989
239,B_21,B_25,0.8999999999999999
240,B_21,B_27,0.30000000000000004
241,B_21,B_3,0.1
242,B_21,B_4,0.1
243,B_21,B_7,0.1
244,B_21,B_8,0.1
245,B_22,B_11,0.2
246,B_22,B_12,0.1
247,B_22,B_13,0.9999999999999999
248,B_22,B_15,0.7999999999999999
249,B_22,B_16,1.6000000000000003
250,B_22,B_17,0.7999999999999999
251,B_22,B_19,0.2
252,B_22,B_20,0.30000000000000004
253,B_22,B_21,0.1
254,B_22,B_22,4.4
255,B_22,B_23,0.4
256,B_22,B_24,1.0999999999999999
257,B_22,B_25,0.1
258,B_22,B_4,0.1
259,B_22,B_5,0.1
260,B_23,B_1,0.1
261,B_23,B_11,2.1000000000000005
262,B_23,B_12,2.300000000000001
263,B_23,B_13,6.799999999999995
264,B_23,B_15,18.799999999999997
265,B_23,B_16,26.100000000000076
266,B_23,B_17,20.600000000000012
267,B_23,B_19,24.10000000000005
268,B_23,B_20,23.900000000000006
269,B_23,B_21,12.499999999999982
270,B_23,B_22,0.30000000000000004
271,B_23,B_23,38.80000000000024
272,B_23,B_24,36.80000000000022
273,B_23,B_25,18.800000000000004
274,B_23,B_27,0.4
275,B_23,B_28,0.7
276,B_23,B_29,0.4
277,B_23,B_3,0.30000000000000004
278,B_23,B_4,0.4
279,B_23,B_6,0.30000000000000004
280,B_23,B_9,0.1
281,B_24,B_11,2.0000000000000004
282,B_24,B_12,1.6000000000000003
283,B_24,B_13,8.099999999999993
284,B_24,B_15,10.299999999999985
285,B_24,B_16,18.49999999999999
286,B_24,B_17,16.199999999999964
287,B_24,B_19,11.599999999999984
288,B_24,B_20,8.399999999999988
289,B_24,B_21,6.799999999999995
290,B_24,B_22,1.1
291,B_24,B_23,38.00000000000022
292,B_24,B_24,36.100000000000186
293,B_24,B_25,13.899999999999972
294,B_24,B_27,0.2
295,B_24,B_28,0.1
296,B_24,B_29,0.4
297,B_24,B_3,0.1
298,B_24,B_4,0.5
299,B_24,B_5,0.1
300,B_24,B_6,0.30000000000000004
301,B_24,B_7,0.2
302,B_25,B_11,0.7000000000000001
303,B_25,B_12,0.7999999999999999
304,B_25,B_13,3.5000000000000018
305,B_25,B_15,7.0999999999999925
306,B_25,B_16,14.099999999999977
307,B_25,B_17,5.0
308,B_25,B_19,6.7999999999999945
309,B_25,B_20,3.000000000000001
310,B_25,B_21,0.8
311,B_25,B_22,0.1
312,B_25,B_23,19.90000000000001
313,B_25,B_24,14.39999999999997
314,B_25,B_25,9.699999999999985
315,B_25,B_3,0.30000000000000004
316,B_25,B_4,0.30000000000000004
317,B_25,B_5,0.1
318,B_25,B_7,0.1
319,B_26,B_14,0.2
320,B_26,B_17,0.1
321,B_26,B_19,0.1
322,B_26,B_25,0.1
323,B_26,B_26,57.90000000000044
324,B_26,B_5,0.1
325,B_26,B_7,0.7
326,B_26,B_8,0.6
327,B_26,B_9,0.6
328,B_27,B_11,0.9000000000000001
329,B_27,B_12,0.8
330,B_27,B_13,0.9999999999999999
331,B_27,B_15,3.2000000000000015
332,B_27,B_16,1.4000000000000001
333,B_27,B_17,1.0
334,B_27,B_19,1.3
335,B_27,B_20,0.2
336,B_27,B_21,0.4
337,B_27,B_23,0.4
338,B_27,B_24,0.4
339,B_27,B_25,0.2
340,B_27,B_27,250.89999999999142
341,B_27,B_28,118.39999999999816
342,B_27,B_29,53.60000000000047
343,B_27,B_3,0.30000000000000004
344,B_27,B_4,0.4
345,B_27,B_5,0.30000000000000004
346,B_27,B_6,0.30000000000000004
347,B_27,B_7,0.30000000000000004
348,B_27,B_9,0.1
349,B_28,B_0,0.1
350,B_28,B_10,0.2
351,B_28,B_11,0.2
352,B_28,B_12,0.1
353,B_28,B_13,0.9999999999999999
354,B_28,B_15,1.7000000000000004
355,B_28,B_16,1.3
356,B_28,B_17,1.4000000000000001
357,B_28,B_19,0.30000000000000004
358,B_28,B_20,0.4
359,B_28,B_21,0.2
360,B_28,B_23,0.9
361,B_28,B_24,0.2
362,B_28,B_25,0.1
363,B_28,B_27,119.09999999999806
364,B_28,B_28,95.79999999999919
365,B_28,B_29,20.500000000000014
366,B_28,B_3,0.2
367,B_28,B_4,0.1
368,B_28,B_6,0.1
369,B_28,B_7,0.2
370,B_29,B_11,0.30000000000000004
371,B_29,B_12,0.2
372,B_29,B_13,0.30000000000000004
373,B_29,B_15,0.8999999999999999
374,B_29,B_16,0.6
375,B_29,B_19,0.7999999999999999
376,B_29,B_20,0.1
377,B_29,B_21,0.1
378,B_29,B_23,0.4
379,B_29,B_24,0.4
380,B_29,B_25,0.1
381,B_29,B_27,56.100000000000506
382,B_29,B_28,22.700000000000045
383,B_29,B_29,37.30000000000024
384,B_29,B_3,0.2
385,B_29,B_4,0.30000000000000004
386,B_29,B_5,0.2
387,B_29,B_6,0.1
388,B_29,B_7,0.1
389,B_3,B_11,0.2
390,B_3,B_12,0.9999999999999999
391,B_3,B_13,0.7999999999999999
392,B_3,B_15,0.6
393,B_3,B_16,0.5
394,B_3,B_17,0.1
395,B_3,B_19,0.30000000000000004
396,B_3,B_20,0.2
397,B_3,B_21,0.2
398,B_3,B_23,0.30000000000000004
399,B_3,B_24,0.1
400,B_3,B_25,0.1
401,B_3,B_27,0.5
402,B_3,B_3,299.199999999998
403,B_3,B_4,333.6000000000046
404,B_3,B_5,197.79999999999353
405,B_3,B_6,134.49999999999721
406,B_3,B_8,0.1
407,B_3,B_9,0.1
408,B_4,B_1,0.30000000000000004
409,B_4,B_10,0.1
410,B_4,B_11,0.7999999999999999
411,B_4,B_13,2.1000000000000005
412,B_4,B_15,0.6
413,B_4,B_16,1.2000000000000002
414,B_4,B_17,0.6
415,B_4,B_19,0.7
416,B_4,B_20,0.5
417,B_4,B_23,0.5
418,B_4,B_24,0.30000000000000004
419,B_4,B_25,0.2
420,B_4,B_27,0.2
421,B_4,B_28,0.1
422,B_4,B_3,331.400000000004
423,B_4,B_4,337.80000000000587
424,B_4,B_5,150.89999999999625
425,B_4,B_6,160.89999999999588
426,B_4,B_7,0.2
427,B_4,B_8,0.30000000000000004
428,B_4,B_9,0.2
429,B_5,B_11,0.30000000000000004
430,B_5,B_13,0.8999999999999999
431,B_5,B_15,0.7999999999999999
432,B_5,B_16,0.8999999999999999
433,B_5,B_17,0.2
434,B_5,B_19,0.1
435,B_5,B_2,0.1
436,B_5,B_24,0.1
437,B_5,B_25,0.1
438,B_5,B_27,0.4
439,B_5,B_3,199.99999999999372
440,B_5,B_4,147.29999999999652
441,B_5,B_5,81.29999999999973
442,B_5,B_6,101.7999999999988
443,B_5,B_7,0.2
444,B_6,B_1,0.1
445,B_6,B_11,0.8
446,B_6,B_12,0.30000000000000004
447,B_6,B_13,0.6
448,B_6,B_15,0.5
449,B_6,B_16,0.1
450,B_6,B_17,0.1
451,B_6,B_19,0.6
452,B_6,B_2,0.1
453,B_6,B_23,0.2
454,B_6,B_24,0.30000000000000004
455,B_6,B_27,0.1
456,B_6,B_28,0.1
457,B_6,B_3,132.9999999999973
458,B_6,B_4,165.6999999999953
459,B_6,B_5,96.099999999999
460,B_6,B_6,118.09999999999835
461,B_6,B_7,0.1
462,B_7,B_10,9.299999999999986
463,B_7,B_12,0.2
464,B_7,B_13,0.30000000000000004
465,B_7,B_14,3.1000000000000014
466,B_7,B_15,0.30000000000000004
467,B_7,B_16,0.30000000000000004
468,B_7,B_17,0.1
469,B_7,B_19,0.7999999999999999
470,B_7,B_2,0.1
471,B_7,B_21,0.1
472,B_7,B_23,0.1
473,B_7,B_24,0.2
474,B_7,B_25,0.2
475,B_7,B_26,0.6
476,B_7,B_27,0.30000000000000004
477,B_7,B_28,0.1
478,B_7,B_3,0.2
479,B_7,B_4,0.1
480,B_7,B_7,163.39999999999563
481,B_7,B_8,127.89999999999756
482,B_7,B_9,87.89999999999948
483,B_8,B_1,0.30000000000000004
484,B_8,B_10,15.499999999999966
485,B_8,B_12,0.1
486,B_8,B_13,0.4
487,B_8,B_14,2.400000000000001
488,B_8,B_15,0.5
489,B_8,B_16,0.2
490,B_8,B_17,0.2
491,B_8,B_19,0.1
492,B_8,B_20,0.1
493,B_8,B_21,0.1
494,B_8,B_24,0.30000000000000004
495,B_8,B_26,0.6
496,B_8,B_28,0.1
497,B_8,B_3,0.1
498,B_8,B_4,0.2
499,B_8,B_5,0.1
500,B_8,B_6,0.1
501,B_8,B_7,136.99999999999707
502,B_8,B_8,105.69999999999875
503,B_8,B_9,119.09999999999864
504,B_9,B_10,19.699999999999992
505,B_9,B_13,0.5
506,B_9,B_14,4.5
507,B_9,B_15,0.30000000000000004
508,B_9,B_16,0.2
509,B_9,B_26,0.6
510,B_9,B_27,0.1
511,B_9,B_4,0.1
512,B_9,B_6,0.1
513,B_9,B_7,89.99999999999942
514,B_9,B_8,119.19999999999798
515,B_9,B_9,68.00000000000044
