,s_region,e_region,index
173,F_1,F_7,47.90000000000036
174,F_1,F_70,0.1
175,F_1,F_76,0.5
176,F_1,F_8,0.2
177,F_1,F_81,0.5
178,F_1,F_85,0.1
179,F_1,F_9,0.1
180,F_1,F_92,0.1
181,F_10,F_1,4.5
182,F_10,F_10,173.19999999999584
183,F_10,F_105,0.2
184,F_10,F_11,4.200000000000001
185,F_10,F_112,0.1
186,F_10,F_12,5.499999999999997
187,F_10,F_13,4.100000000000001
188,F_10,F_14,3.3000000000000016
189,F_10,F_146,0.1
190,F_10,F_15,4.6
191,F_10,F_151,0.1
192,F_10,F_16,1.4000000000000001
193,F_10,F_164,0.2
194,F_10,F_17,0.7
195,F_10,F_175,0.1
196,F_10,F_18,1.9000000000000001
197,F_10,F_19,0.4
198,F_10,F_197,0.2
199,F_10,F_20,1.1
200,F_10,F_206,0.1
201,F_10,F_21,4.300000000000001
202,F_10,F_210,0.1
203,F_10,F_22,4.200000000000001
204,F_10,F_23,2.700000000000001
205,F_10,F_24,0.7999999999999999
206,F_10,F_25,0.1
207,F_10,F_252,0.1
208,F_10,F_26,0.6
209,F_10,F_27,1.4000000000000001
210,F_10,F_278,0.1
211,F_10,F_28,1.8000000000000005
212,F_10,F_286,0.2
213,F_10,F_29,1.8000000000000005
214,F_10,F_30,2.400000000000001
215,F_10,F_31,0.8999999999999999
216,F_10,F_32,0.30000000000000004
217,F_10,F_34,1.1
218,F_10,F_35,1.0999999999999999
219,F_10,F_36,0.30000000000000004
220,F_10,F_37,0.2
221,F_10,F_38,0.1
222,F_10,F_39,0.30000000000000004
223,F_10,F_4,0.6
224,F_10,F_40,0.1
225,F_10,F_41,0.5
226,F_10,F_46,0.30000000000000004
227,F_10,F_5,2.0000000000000004
228,F_10,F_6,3.800000000000002
229,F_10,F_65,0.1
230,F_10,F_7,2.1000000000000005
231,F_10,F_77,0.2
232,F_10,F_81,0.4
233,F_10,F_94,0.2
234,F_100,F_100,34.20000000000014
235,F_100,F_101,5.699999999999999
236,F_100,F_104,0.4
237,F_100,F_105,1.0999999999999999
238,F_100,F_106,0.7999999999999999
239,F_100,F_107,1.0999999999999999
240,F_100,F_108,1.8000000000000003
241,F_100,F_109,0.8999999999999999
242,F_100,F_110,0.5
243,F_100,F_111,20.30000000000001
244,F_100,F_112,40.100000000000264
245,F_100,F_114,0.1
246,F_100,F_115,0.1
247,F_100,F_116,0.1
248,F_100,F_119,0.6000000000000001
249,F_100,F_120,1.0999999999999999
250,F_100,F_121,1.5000000000000002
251,F_100,F_122,1.6000000000000003
252,F_100,F_123,4.200000000000001
253,F_100,F_124,5.599999999999997
254,F_100,F_125,4.6
255,F_100,F_126,1.7000000000000004
256,F_100,F_127,0.1
257,F_100,F_131,0.1
258,F_100,F_132,0.30000000000000004
259,F_100,F_133,0.1
260,F_100,F_134,1.3
261,F_100,F_135,0.8999999999999999
262,F_100,F_136,1.7000000000000002
263,F_100,F_137,1.4000000000000004
264,F_100,F_138,2.1000000000000005
265,F_100,F_139,0.6
266,F_100,F_14,0.1
267,F_100,F_144,0.1
268,F_100,F_145,0.4
269,F_100,F_146,0.30000000000000004
270,F_100,F_147,0.2
271,F_100,F_148,1.2
272,F_100,F_149,1.5
273,F_100,F_151,1.5000000000000002
274,F_100,F_152,0.5
275,F_100,F_153,1.0999999999999999
276,F_100,F_158,0.1
277,F_100,F_159,0.2
278,F_100,F_160,0.2
279,F_100,F_161,0.4
280,F_100,F_162,0.1
281,F_100,F_163,0.6
282,F_100,F_164,1.2
283,F_100,F_165,0.7000000000000001
284,F_100,F_166,0.5
285,F_100,F_167,1.0
286,F_100,F_168,0.6
287,F_100,F_169,0.1
288,F_100,F_17,0.2
289,F_100,F_173,0.1
290,F_100,F_174,0.2
291,F_100,F_176,0.2
292,F_100,F_177,0.9
293,F_100,F_178,0.6
294,F_100,F_179,0.6
295,F_100,F_180,0.2
296,F_100,F_181,0.7
297,F_100,F_183,0.2
298,F_100,F_184,0.30000000000000004
299,F_100,F_185,0.5
300,F_100,F_186,0.2
301,F_100,F_191,0.1
302,F_100,F_192,0.1
303,F_100,F_194,0.4
304,F_100,F_195,0.1
305,F_100,F_196,0.30000000000000004
306,F_100,F_197,0.30000000000000004
307,F_100,F_198,0.7
308,F_100,F_199,0.1
309,F_100,F_201,0.1
310,F_100,F_205,0.1
311,F_100,F_207,0.1
312,F_100,F_208,0.30000000000000004
313,F_100,F_209,0.30000000000000004
314,F_100,F_21,0.1
315,F_100,F_210,0.1
316,F_100,F_212,0.30000000000000004
317,F_100,F_213,0.4
318,F_100,F_216,0.1
319,F_100,F_228,0.1
320,F_100,F_230,0.1
321,F_100,F_231,0.1
322,F_100,F_232,0.1
323,F_100,F_233,0.5
324,F_100,F_234,0.1
325,F_100,F_249,0.1
326,F_100,F_250,0.30000000000000004
327,F_100,F_251,0.1
328,F_100,F_252,0.2
329,F_100,F_256,0.1
330,F_100,F_259,0.2
331,F_100,F_261,0.1
332,F_100,F_266,0.1
333,F_100,F_272,0.1
334,F_100,F_274,0.1
335,F_100,F_278,0.1
336,F_100,F_279,0.2
337,F_100,F_283,0.1
338,F_100,F_284,0.1
339,F_100,F_288,0.2
340,F_100,F_291,0.1
341,F_100,F_4,0.1
342,F_100,F_40,0.1
343,F_100,F_41,0.1
344,F_100,F_44,0.2
345,F_100,F_45,0.1
346,F_100,F_49,0.30000000000000004
347,F_100,F_54,0.1
348,F_100,F_58,0.4
349,F_100,F_59,0.30000000000000004
350,F_100,F_60,4.799999999999998
351,F_100,F_64,0.1
352,F_100,F_68,0.6
353,F_100,F_69,0.30000000000000004
354,F_100,F_70,0.6
355,F_100,F_71,0.2
356,F_100,F_73,1.6000000000000003
357,F_100,F_74,2.9000000000000012
358,F_100,F_75,1.0
359,F_100,F_83,0.2
360,F_100,F_84,0.30000000000000004
361,F_100,F_85,0.6
362,F_100,F_86,3.300000000000002
363,F_100,F_87,16.099999999999966
364,F_100,F_90,0.30000000000000004
365,F_100,F_91,0.1
366,F_100,F_92,0.2
367,F_100,F_94,0.6
368,F_100,F_95,1.6000000000000005
369,F_100,F_96,0.30000000000000004
370,F_100,F_97,3.0000000000000013
371,F_100,F_98,4.8
372,F_100,F_99,45.700000000000294
373,F_101,F_100,5.700000000000001
374,F_101,F_101,3.4000000000000017
375,F_101,F_110,0.1
376,F_101,F_111,0.6
377,F_101,F_112,2.9000000000000012
378,F_101,F_116,0.1
379,F_101,F_117,0.1
380,F_101,F_120,0.2
381,F_101,F_121,0.2
382,F_101,F_122,0.1
383,F_101,F_123,0.2
384,F_101,F_124,0.2
385,F_101,F_125,0.1
386,F_101,F_132,0.1
387,F_101,F_134,0.1
388,F_101,F_135,0.2
389,F_101,F_137,0.1
390,F_101,F_138,0.1
391,F_101,F_139,0.1
392,F_101,F_147,0.1
393,F_101,F_148,0.30000000000000004
394,F_101,F_149,0.1
395,F_101,F_152,0.1
396,F_101,F_154,0.1
397,F_101,F_159,0.1
398,F_101,F_162,0.1
399,F_101,F_164,0.1
400,F_101,F_165,0.1
401,F_101,F_168,0.2
402,F_101,F_169,0.2
403,F_101,F_178,0.2
404,F_101,F_180,0.1
405,F_101,F_184,0.1
406,F_101,F_193,0.1
407,F_101,F_226,0.1
408,F_101,F_246,0.1
409,F_101,F_251,0.1
410,F_101,F_255,0.1
411,F_101,F_260,0.1
412,F_101,F_267,0.1
413,F_101,F_278,0.2
414,F_101,F_314,0.1
415,F_101,F_60,0.2
416,F_101,F_73,0.4
417,F_101,F_74,1.3
418,F_101,F_75,0.9
419,F_101,F_87,9.79999999999999
420,F_101,F_94,0.30000000000000004
421,F_101,F_95,0.1
422,F_101,F_96,0.1
423,F_101,F_98,0.1
424,F_101,F_99,0.9999999999999999
425,F_102,F_102,224.6999999999946
426,F_102,F_11,0.1
427,F_102,F_111,0.1
428,F_102,F_112,0.2
429,F_102,F_113,47.10000000000036
430,F_102,F_120,0.1
431,F_102,F_122,0.2
432,F_102,F_123,0.2
433,F_102,F_124,0.30000000000000004
434,F_102,F_125,0.1
435,F_102,F_126,0.1
436,F_102,F_131,0.30000000000000004
437,F_102,F_133,0.1
438,F_102,F_134,0.6
439,F_102,F_135,0.7
440,F_102,F_136,0.2
441,F_102,F_137,0.1
442,F_102,F_14,1.0999999999999999
443,F_102,F_145,0.1
444,F_102,F_146,0.2
445,F_102,F_147,0.6
446,F_102,F_148,0.30000000000000004
447,F_102,F_15,0.2
448,F_102,F_156,4.8999999999999995
449,F_102,F_158,0.1
450,F_102,F_16,0.2
451,F_102,F_161,0.1
452,F_102,F_162,0.1
453,F_102,F_164,0.2
454,F_102,F_165,0.4
455,F_102,F_166,0.1
456,F_102,F_168,0.4
457,F_102,F_169,0.7000000000000001
458,F_102,F_17,0.30000000000000004
459,F_102,F_170,0.1
460,F_102,F_171,0.1
461,F_102,F_172,0.1
462,F_102,F_176,0.1
463,F_102,F_178,0.30000000000000004
464,F_102,F_179,0.1
465,F_102,F_18,0.1
466,F_102,F_180,0.1
467,F_102,F_181,0.2
468,F_102,F_184,0.30000000000000004
469,F_102,F_185,0.4
470,F_102,F_186,0.1
471,F_102,F_188,0.1
472,F_102,F_19,0.1
473,F_102,F_196,0.2
474,F_102,F_2,0.1
475,F_102,F_20,0.7999999999999999
476,F_102,F_201,0.2
477,F_102,F_202,0.1
478,F_102,F_203,0.30000000000000004
479,F_102,F_209,0.1
480,F_102,F_21,1.5000000000000004
481,F_102,F_210,0.5
482,F_102,F_214,0.1
483,F_102,F_22,1.5000000000000002
484,F_102,F_229,0.1
485,F_102,F_23,0.30000000000000004
486,F_102,F_232,0.1
487,F_102,F_233,0.1
488,F_102,F_234,0.2
489,F_102,F_239,0.1
490,F_102,F_24,0.1
491,F_102,F_242,0.1
492,F_102,F_243,0.1
493,F_102,F_245,0.1
494,F_102,F_246,0.1
495,F_102,F_250,0.1
496,F_102,F_251,0.1
497,F_102,F_255,0.1
498,F_102,F_256,0.1
499,F_102,F_266,0.1
500,F_102,F_267,0.1
501,F_102,F_269,0.1
502,F_102,F_27,0.30000000000000004
503,F_102,F_273,0.2
504,F_102,F_275,0.2
505,F_102,F_276,0.1
506,F_102,F_277,0.1
507,F_102,F_278,0.1
508,F_102,F_28,0.4
509,F_102,F_283,0.2
510,F_102,F_29,0.7999999999999999
511,F_102,F_293,0.1
512,F_102,F_3,0.1
513,F_102,F_30,0.4
514,F_102,F_303,0.1
515,F_102,F_31,0.2
516,F_102,F_34,0.5
517,F_102,F_35,0.30000000000000004
518,F_102,F_37,0.1
519,F_102,F_39,0.5
520,F_102,F_40,0.2
521,F_102,F_46,1.7000000000000004
522,F_102,F_50,0.1
523,F_102,F_51,2.500000000000001
524,F_102,F_52,0.6
525,F_102,F_61,3.9000000000000026
526,F_102,F_62,1.2
527,F_102,F_69,0.2
528,F_102,F_74,0.2
529,F_102,F_75,0.2
530,F_102,F_76,34.1000000000002
531,F_102,F_77,6.599999999999993
532,F_102,F_78,0.5
533,F_102,F_8,0.1
534,F_102,F_81,0.5
535,F_102,F_82,0.1
536,F_102,F_88,28.200000000000113
537,F_102,F_89,0.1
538,F_102,F_93,0.1
539,F_102,F_94,0.1
540,F_102,F_95,0.1
541,F_103,F_103,152.59999999999718
542,F_103,F_104,3.2000000000000015
543,F_103,F_105,1.5000000000000002
544,F_103,F_106,1.2
545,F_103,F_107,0.5
546,F_103,F_108,0.8999999999999999
547,F_103,F_109,0.4
548,F_103,F_111,0.5
549,F_103,F_112,0.2
550,F_103,F_114,33.300000000000146
551,F_103,F_115,16.499999999999964
552,F_103,F_116,2.500000000000001
553,F_103,F_117,1.2
554,F_103,F_118,0.2
555,F_103,F_119,0.8999999999999999
556,F_103,F_120,0.9999999999999999
557,F_103,F_121,0.2
558,F_103,F_122,0.1
559,F_103,F_123,0.4
560,F_103,F_124,0.5
561,F_103,F_126,0.4
562,F_103,F_127,36.200000000000216
563,F_103,F_128,25.30000000000008
564,F_103,F_129,7.099999999999995
565,F_103,F_130,7.299999999999993
566,F_103,F_131,6.299999999999994
567,F_103,F_132,3.200000000000001
568,F_103,F_133,0.8999999999999999
569,F_103,F_134,3.2000000000000015
570,F_103,F_135,0.8999999999999999
571,F_103,F_136,0.5
572,F_103,F_137,0.4
573,F_103,F_14,0.1
574,F_103,F_140,3.0000000000000013
575,F_103,F_141,3.2000000000000015
576,F_103,F_142,1.3
577,F_103,F_143,3.600000000000002
578,F_103,F_144,5.799999999999997
579,F_103,F_145,3.800000000000002
580,F_103,F_146,2.1000000000000005
581,F_103,F_147,2.3000000000000007
582,F_103,F_148,0.9999999999999999
583,F_103,F_149,0.30000000000000004
584,F_103,F_151,0.1
585,F_103,F_153,0.2
586,F_103,F_154,0.1
587,F_103,F_157,2.400000000000001
588,F_103,F_158,1.5000000000000002
589,F_103,F_159,0.8999999999999999
590,F_103,F_16,0.1
591,F_103,F_160,0.5
592,F_103,F_161,2.0000000000000004
593,F_103,F_162,1.9000000000000006
594,F_103,F_163,1.2
595,F_103,F_164,2.1000000000000005
596,F_103,F_165,0.6
597,F_103,F_166,0.2
598,F_103,F_170,0.9999999999999999
599,F_103,F_171,0.6
600,F_103,F_172,0.7999999999999999
601,F_103,F_173,0.8999999999999999
602,F_103,F_174,1.2
603,F_103,F_175,1.2000000000000002
604,F_103,F_176,1.5000000000000002
605,F_103,F_177,1.6000000000000003
606,F_103,F_178,0.8999999999999999
607,F_103,F_179,0.5
608,F_103,F_180,0.1
609,F_103,F_181,0.2
610,F_103,F_184,0.30000000000000004
611,F_103,F_185,0.1
612,F_103,F_187,1.2
613,F_103,F_188,0.6
614,F_103,F_189,0.2
615,F_103,F_190,0.7
616,F_103,F_191,0.6
617,F_103,F_192,0.7
618,F_103,F_193,0.7000000000000001
619,F_103,F_194,0.4
620,F_103,F_195,0.4
621,F_103,F_196,0.4
622,F_103,F_201,0.1
623,F_103,F_204,0.4
624,F_103,F_205,0.7
625,F_103,F_206,0.1
626,F_103,F_207,0.1
627,F_103,F_208,0.9
628,F_103,F_209,0.30000000000000004
629,F_103,F_210,0.6
630,F_103,F_212,0.1
631,F_103,F_213,0.1
632,F_103,F_216,0.4
633,F_103,F_217,0.2
634,F_103,F_218,0.1
635,F_103,F_219,0.1
636,F_103,F_220,0.2
637,F_103,F_221,0.5
638,F_103,F_224,0.1
639,F_103,F_228,0.30000000000000004
640,F_103,F_23,0.1
641,F_103,F_230,0.2
642,F_103,F_231,0.5
643,F_103,F_232,0.1
644,F_103,F_233,0.1
645,F_103,F_236,0.1
646,F_103,F_238,0.30000000000000004
647,F_103,F_239,0.1
648,F_103,F_24,0.1
649,F_103,F_240,0.1
650,F_103,F_241,0.1
651,F_103,F_242,0.30000000000000004
652,F_103,F_243,0.1
653,F_103,F_245,0.2
654,F_103,F_246,0.1
655,F_103,F_252,0.1
656,F_103,F_259,0.1
657,F_103,F_260,0.2
658,F_103,F_261,0.1
659,F_103,F_266,0.2
660,F_103,F_267,0.1
661,F_103,F_27,0.2
662,F_103,F_271,0.1
663,F_103,F_273,0.2
664,F_103,F_277,0.30000000000000004
665,F_103,F_278,0.4
666,F_103,F_279,0.1
667,F_103,F_28,0.30000000000000004
668,F_103,F_285,0.2
669,F_103,F_29,0.30000000000000004
670,F_103,F_290,0.1
671,F_103,F_291,0.30000000000000004
672,F_103,F_3,0.1
673,F_103,F_30,0.1
674,F_103,F_323,0.2
675,F_103,F_326,0.1
676,F_103,F_33,0.1
677,F_103,F_40,0.2
678,F_103,F_42,0.2
679,F_103,F_45,0.1
680,F_103,F_49,1.2
681,F_103,F_50,0.30000000000000004
682,F_103,F_51,0.1
683,F_103,F_53,0.1
684,F_103,F_55,0.1
685,F_103,F_56,0.1
686,F_103,F_57,0.4
687,F_103,F_58,0.7
688,F_103,F_6,0.1
689,F_103,F_60,0.30000000000000004
690,F_103,F_61,0.1
691,F_103,F_64,0.1
692,F_103,F_66,0.5
693,F_103,F_68,0.30000000000000004
694,F_103,F_69,0.7
695,F_103,F_70,1.0999999999999999
696,F_103,F_71,0.1
697,F_103,F_73,0.1
698,F_103,F_79,2.1000000000000005
699,F_103,F_80,3.600000000000002
700,F_103,F_81,2.6000000000000005
701,F_103,F_82,0.2
702,F_103,F_83,1.5000000000000002
703,F_103,F_84,0.6
704,F_103,F_85,0.8999999999999999
705,F_103,F_86,0.1
706,F_103,F_89,3.700000000000002
707,F_103,F_90,0.8999999999999999
708,F_103,F_91,2.5000000000000004
709,F_103,F_92,0.7
710,F_103,F_93,0.6
711,F_103,F_94,0.9999999999999999
712,F_103,F_95,0.8999999999999999
713,F_103,F_96,0.2
714,F_103,F_97,0.1
715,F_103,F_98,0.1
716,F_103,F_99,0.30000000000000004
717,F_104,F_0,0.2
718,F_104,F_100,0.30000000000000004
719,F_104,F_103,2.9000000000000012
720,F_104,F_104,264.59999999999206
721,F_104,F_105,188.19999999999422
722,F_104,F_106,45.900000000000325
723,F_104,F_107,16.69999999999997
724,F_104,F_108,9.099999999999985
725,F_104,F_109,1.7000000000000004
726,F_104,F_110,0.9999999999999999
727,F_104,F_111,3.400000000000002
728,F_104,F_112,3.5000000000000018
729,F_104,F_113,0.4
730,F_104,F_114,3.0000000000000013
731,F_104,F_115,4.300000000000001
732,F_104,F_116,15.399999999999967
733,F_104,F_117,53.30000000000038
734,F_104,F_118,38.20000000000025
735,F_104,F_119,30.800000000000136
736,F_104,F_120,16.69999999999997
737,F_104,F_121,10.89999999999998
738,F_104,F_122,8.099999999999989
739,F_104,F_123,4.200000000000001
740,F_104,F_124,3.300000000000002
741,F_104,F_125,0.4
742,F_104,F_127,3.600000000000002
743,F_104,F_128,6.299999999999994
744,F_104,F_129,10.499999999999984
745,F_104,F_130,34.20000000000019
746,F_104,F_131,46.300000000000324
747,F_104,F_132,19.0
748,F_104,F_133,14.399999999999967
749,F_104,F_134,35.50000000000021
750,F_104,F_135,10.699999999999978
751,F_104,F_136,2.9000000000000012
752,F_104,F_137,2.2000000000000006
753,F_104,F_138,0.9999999999999999
754,F_104,F_139,0.6
755,F_104,F_14,0.30000000000000004
756,F_104,F_140,0.30000000000000004
757,F_104,F_141,0.7999999999999999
758,F_104,F_142,3.3000000000000016
759,F_104,F_143,13.59999999999997
760,F_104,F_144,29.800000000000104
761,F_104,F_145,17.49999999999998
762,F_104,F_146,12.99999999999997
763,F_104,F_147,30.800000000000132
764,F_104,F_148,10.399999999999979
765,F_104,F_149,4.8999999999999995
766,F_104,F_150,1.0999999999999999
767,F_104,F_151,0.8999999999999999
768,F_104,F_152,0.2
769,F_104,F_153,0.6
770,F_104,F_157,1.0
771,F_104,F_158,0.7999999999999999
772,F_104,F_159,2.9000000000000012
773,F_104,F_160,2.800000000000001
774,F_104,F_161,11.599999999999982
775,F_104,F_162,11.799999999999978
776,F_104,F_163,9.899999999999984
777,F_104,F_164,11.199999999999976
778,F_104,F_165,6.999999999999991
779,F_104,F_166,1.8000000000000005
780,F_104,F_167,0.8
781,F_104,F_168,0.7
782,F_104,F_169,0.5
783,F_104,F_170,0.6
784,F_104,F_171,0.7
785,F_104,F_172,0.1
786,F_104,F_173,1.2
787,F_104,F_174,4.8
788,F_104,F_175,7.2999999999999945
789,F_104,F_176,7.799999999999988
790,F_104,F_177,6.099999999999997
791,F_104,F_178,6.5999999999999925
792,F_104,F_179,3.5000000000000018
793,F_104,F_18,0.1
794,F_104,F_180,2.1000000000000005
795,F_104,F_181,0.7
796,F_104,F_182,0.6
797,F_104,F_183,0.8999999999999999
798,F_104,F_184,0.9999999999999999
799,F_104,F_185,0.7999999999999999
800,F_104,F_186,0.1
801,F_104,F_187,1.0999999999999999
802,F_104,F_188,0.30000000000000004
803,F_104,F_189,1.5000000000000002
804,F_104,F_19,0.1
805,F_104,F_190,2.9000000000000017
806,F_104,F_191,2.9000000000000012
807,F_104,F_192,4.300000000000001
808,F_104,F_193,4.899999999999999
809,F_104,F_194,6.999999999999991
810,F_104,F_195,3.700000000000002
811,F_104,F_196,2.3000000000000007
812,F_104,F_197,1.2
813,F_104,F_198,1.7000000000000004
814,F_104,F_199,0.1
815,F_104,F_200,0.1
816,F_104,F_202,0.1
817,F_104,F_203,0.2
818,F_104,F_204,2.800000000000001
819,F_104,F_205,1.6000000000000003
820,F_104,F_206,0.8999999999999999
821,F_104,F_207,1.5
822,F_104,F_208,3.4000000000000017
823,F_104,F_209,4.000000000000002
824,F_104,F_21,0.1
825,F_104,F_210,2.800000000000001
826,F_104,F_211,0.7
827,F_104,F_212,0.8999999999999999
828,F_104,F_213,0.1
829,F_104,F_214,0.1
830,F_104,F_215,1.4000000000000001
831,F_104,F_216,1.0
832,F_104,F_217,1.0999999999999999
833,F_104,F_218,1.4
834,F_104,F_219,1.2
835,F_104,F_220,0.9999999999999999
836,F_104,F_221,0.30000000000000004
837,F_104,F_222,0.1
838,F_104,F_226,0.7
839,F_104,F_227,0.30000000000000004
840,F_104,F_228,2.2000000000000006
841,F_104,F_229,0.30000000000000004
842,F_104,F_230,0.6
843,F_104,F_231,0.6
844,F_104,F_232,0.9999999999999999
845,F_104,F_233,0.4
846,F_104,F_234,0.1
847,F_104,F_235,0.1
848,F_104,F_238,0.7
849,F_104,F_239,0.1
850,F_104,F_240,0.1
851,F_104,F_241,0.2
852,F_104,F_242,0.5
853,F_104,F_243,0.6
854,F_104,F_245,0.30000000000000004
855,F_104,F_246,0.2
856,F_104,F_249,0.2
857,F_104,F_250,0.4
858,F_104,F_251,0.2
859,F_104,F_252,0.2
860,F_104,F_253,0.7999999999999999
861,F_104,F_255,0.30000000000000004
862,F_104,F_256,0.7
863,F_104,F_257,0.1
864,F_104,F_258,0.5
865,F_104,F_259,0.2
866,F_104,F_260,0.1
867,F_104,F_261,0.1
868,F_104,F_263,0.30000000000000004
869,F_104,F_264,0.2
870,F_104,F_266,0.30000000000000004
871,F_104,F_267,0.5
872,F_104,F_268,0.4
873,F_104,F_27,0.1
874,F_104,F_270,0.30000000000000004
875,F_104,F_271,0.2
876,F_104,F_272,0.2
877,F_104,F_273,0.5
878,F_104,F_274,0.1
879,F_104,F_275,0.30000000000000004
880,F_104,F_276,0.2
881,F_104,F_277,0.5
882,F_104,F_278,0.7
883,F_104,F_279,0.1
884,F_104,F_282,0.2
885,F_104,F_283,0.4
886,F_104,F_284,0.6
887,F_104,F_286,0.2
888,F_104,F_287,0.1
889,F_104,F_288,0.1
890,F_104,F_289,0.2
891,F_104,F_292,0.4
892,F_104,F_293,0.1
893,F_104,F_294,0.1
894,F_104,F_295,0.5
